ax,ay,az
  85, -172, -116
 -18,   75,   47
 -60,  -43,  -73
  57,  -29, -101
   3,   94,   56
 138,   20,  -21
  42,   59,   31
-144,  182,  157
 -95,   -7,   19
 121,   82,   16
-196,   69,  -59
 338,   94,   96
-128,  -90,    9
 -67,    2,   18
 -75,  -54,  174
  60,   33,   67
-512,   27,   49
 -89,   17,    9
-266,  156,  -67
 -54,   -7,   71
 141,   15,  -42
 -20,  -56,   39
  82, -179,  127
-121,   22, -125
 -15,   -8, -101
  99,   12,  -66
-239,   12,   35
  63,  -96,  -31
 245,  -51,   83
  94,   20,   66
 153,  -89,   30
 -86,  -78,   49
 168,   11,  119
 -85,  -96,   39
 -58,  -15,   25
 -23, -135,  -10
  31, -165,  -47
-251,  -71,  127
-225, -136,  -71
 291, -197,  -22
 153, -116,   38
-185,    0,   -4
 169, -176,   26
 -42,   34,  109
-261,  -44,   -3
-188,  -54,  100
  15,  -54,   70
-197,   30,  -55
-206,  -60,    6
 -19,    1,   19
   5,  -39,  -15
  -1,   39,   12
 -88,  -28,   23
 -19,  -36,  -33
-211,  123,  -23
  43,   -6,   19
  90,   47,   10
 -49,   31,  -55
 -10,    7,  -54
 -49,  132,  -87
 -87,  128,   37
  46,   45,   21
 171,  118,   55
  11,    4,   24
 153,   47,   58
 -38,  145,  108
 -30,   -5, -107
 -20,  159,  107
  59,   -8,  -93
 -54,  -20,   85
-240, -104, -104
 -83,   45,   77
-151,  151,  -47
 185,   26,   75
 -62,  -12,  -18
  61,   -3,   59
 -86,   -1,   52
 163, -114,   32
  -4,  -27,   47
   2,  -50,   -3
  13,  -92,    7
  12,  -32,   11
  -1,   -2,    0
  -3,    1,    2
  -1,    2,    4
   2,   -1,   -2
  -2,   -1,    0
  -2,   -2,   -3
  -3,    3,    2
  -3,   -2,   -1
   1,    3,    4
  -1,    0,    0
  -2,   -2,    0
  -2,    0,    0
  -1,    0,    1
  -1,    0,    1
  -2,    0,    0
  -2,    0,    1
  -2,    0,    1
  -1,    0,    1
  -2,    1,    4
  -2,    0,    1
   0,    2,    1
  -2,    0,    0
  -2,    1,    0
  -1,    2,    0
  -1,    2,    1
  -2,   -3,   -2
  -2,    0,    1
  -1,    0,    0
  -1,    1,    1
  -2,    0,    2
  -2,    2,    1
  -1,    0,    0
   0,    1,   -1
  -1,    1,    1
  -2,    0,    1
  -1,    1,    0
  -1,    2,    0
  -1,   -1,   -1
  -1,    1,    1
  -1,    2,    1
  -2,    1,    1
  -1,    1,    2
  -1,    0,    1
  -2,    1,    1
  -1,    0,    1
