ax,ay,az
   5,  -11,   24
-110,   28,   46
 -86,  -38,  -41
  66,  -78,  -38
 -31,   -6,  -23
-140,   48,   10
  -9,   48,  -58
  32,   44,   30
 235,  -66,   66
 -83,   22,   45
 183,  -20,   26
-110,  -84,   21
 -55,   23,   75
  73,   -1,    6
  18,  -53,   31
   6, -100,   47
 129,   71,   29
 -47,  -37,  -15
  64,   -8,   23
 222,  113, -110
  -5,   88,    3
  77,    9,  -75
-210,   52,   10
 157,    2,   22
 -33,   28,   54
 -34,   52,   10
 200,   66,  -48
 -47,   61,   19
   4,   83,    3
 -57,   86,   62
 -86,   78,  -15
   0,   51,   -1
  31,  125,  -10
  34,   90,   29
  73,  111,   45
 293,  140,  -74
-105,   33,   68
-202,   73,  -45
  55,   13,   23
-204,    3,   25
-126,  -83,   61
 115,  -51,   32
 -17,   -3,  -25
-214, -115,   10
 -35, -194,  -25
   2,  -52,   18
 -14,  -12,    2
  35,  -10,  -16
  12,   -3,    8
 -53,  -41,  -17
-111,   15,   77
  27,  -30,   31
  29,  -65,  -39
  18,  -72,   -3
   5,  -20,    6
  -1,  -86,   22
  22, -108,   71
 137,   -3,  -44
  24,   74,   47
 254,   81,  -86
  72,  -24,  -53
-137,  -39,   -1
 -85,    1,    5
 -20,  -73,  -35
 -17,   81,   34
-143,   47,   48
   9,   67,   22
-171,   87,  -32
  61,  113,   59
  -6,  -38,   14
-267,   67,  -25
 -57,   -6,  -34
  45,   40,   35
 118,   63,    1
 -45,   30,   58
-160,   48,   66
  68,   23,   69
-248,   55,   14
 -49,  -14,  -35
  48,  113,   70
 -12,   38,   41
 -14,   76,  -80
 143, -125,   61
  94,  -80,  133
 -75,   72,  -61
  67,   13,   28
-148,  -14,  -17
  85,    4,  -36
  67,  -89,  -19
 -59, -111,   49
 -70,  -54,   25
  22,    3,    0
  54,  -76,  -10
 -37,  -58,   23
  27,  -77,  -52
  31,  -51,   22
  50,  -37,    6
  35,  -29,    1
  22,   -6,    1
   8,   -2,   -2
   1,    0,    1
  -6,    0,   -1
  -4,   -1,    0
  -9,    1,   -1
  -3,    1,    2
  -2,    0,    0
   0,   -1,    1
   0,    0,    1
   0,   -1,    1
  -4,    1,    1
  -3,    0,    1
  -3,    1,    1
  -4,    1,   -1
  -3,    0,    2
  -2,    0,    1
   0,   -2,    3
  -5,    4,    6
  -2,    0,    1
  -2,    0,    1
  -2,    0,    1
  -3,    0,    1
  -1,   -1,    1
   0,    1,    2
  -1,    1,    0
   5,    4,    6
  -1,    0,    1
  -4,   -1,    0
