ax,ay,az
  47,   49,   39
 -89,  -15,   -3
 -27,  -68,    8
   9,  -14,   -7
  61,  -13,  -12
  -5,   24,  -42
  25,   32,  -10
-101,  -83, -142
  12,  -59,   39
   3,  -96,   37
  45, -119,  -74
 -34,   40,   62
 239,  -25,  113
  -5,   54,   73
-101,   -9,  -87
 -54,  -41,    0
 145,  -31,   85
 -35,  -45,  -82
 -79,  -57,   72
  85,  -31,  -48
  51,  -52,  -76
  38,  -37,  -13
 364,    4,   -7
 -19,  -26,   41
 122,   -2,   85
 246,  123,  -27
-167,   54,  -76
 -98,   56,   20
 -69,   74,   22
 162,   32,   36
  39,  -40,  -94
 -25,   74,   -9
 -13,  -19,   -6
  95,   94,   76
  28,  -20,  -47
  73,   86,   36
-150,   81,   34
  13,    6,    1
  85,   41,  -18
 215,    6,  -40
 197,   54,   63
  88,    9,   36
 259,  -49,   93
-335,   98,   40
-214,   16,   23
-172,    1,  -28
-100,  -19,   30
-121,   16,   23
 -76,  -76,   31
 -71,  -81,  -14
 -42, -111,  -30
 -25,  -12,    8
 -11,  -18,    1
 -11,  -24,    9
   1,   31,   24
 -41,    9,  -21
  17,   21,   10
  -7,  -19,   -1
 -50,  -60, -104
  30,  -58,   -4
  24,  -64,   -8
 136,   26,   42
 -42,  -27,    7
  29,  -45,   96
 -26,   35,   25
  73, -121,  -42
 234,  -57,   14
 -27,  -15,   53
 -62,  -95,   24
 -72,   34,   12
 -62,  -16,  -79
 190,   18,   49
 141,   14,   -7
  93,   46,    3
 -48,   16,  -68
   0,   42,   13
 100,  -41,  -51
-103,   39,   14
  71,    2,  -34
 153,   81,  -25
   2,  125,   53
 -56,  114,   63
-123,   79,   42
 179,   13,   41
 -35,   51,    1
  80,  -13,    3
  81,   -3,  -22
-127,   -6,   61
-106,   69,  -58
 -83,    8,   27
-166,   16,  -31
  69,   -2,   19
 -99,  101,   19
-130,   80,  -11
 112,   45,  -55
 -57,    2,   76
-171,   97,   23
-281,  -21,   49
  53,    0,   50
 -13,  -94,  -25
 158,  -17,  -98
-274,  -77,   24
  45,  -64,   19
 170,  -23,  -64
  48, -132,  -12
   6,  -75,  -68
  58,  -24,   14
  28,  -80,    2
  13,   -8,   -2
   1,   -1,    1
  -1,   -2,    2
  -3,    3,    2
  -4,    2,    0
   0,   -1,   -1
  -1,   -1,    1
  -1,    0,    1
   0,    0,    1
   0,    0,    0
   0,    0,    2
  -3,    1,    2
  -2,    1,    2
  -2,    1,    2
  -3,    1,    1
  -2,    0,    1
  -2,   -1,   -1
  -3,    1,    2
   0,   -2,    2
