ax,ay,az
-110,  -85,   26
 -79,  -79,  -26
  32,  -89,    3
-107,   33,   60
 399,    0,   38
  -9, -127,   48
 -18,   34,  109
  12,  -45,   68
 143,  -23,   53
  83,  -31,  -10
 -69,   32,  -71
 119,   94,  118
  -9,  -25,   96
 149,  102,  -12
-156,   41,  -33
   9,  -36,  -56
 143,   56,   41
 149,   92,  -12
  47,  -16,  -54
   8,   47,   32
 -19,   -7,   -1
 -29,   32,  -11
  16,   21,    6
 -27,   57,   28
   6,   33,  -15
  -2,    6,    3
   2,    3,    1
   8,   15,    2
  -2,   -3,  -13
  18,   18,  -12
  12,   22,   -2
  -4,   42,   32
  63,    1,  -27
 -94,    8,   29
 114,   76,   43
  69,   38,  -11
-170,   12,   -3
  91,  -16,  -14
 172,  -22, -107
   7,   12,   20
 144,   53,  -47
 176,  -74,  -31
 142,   31,   25
 208,  -20,   61
-279,  134,   -9
-190,  157,   92
-170,   70,   24
-512,  -99,  120
 -83,   -8,  192
 -43,  189,   79
  16,   55,  -21
 -16, -104,  -42
  85,   70,   52
  51,   27,   -1
-239,  320,  131
  -5, -179,   70
-312,  -26,  105
-291,   39,   95
 -29, -108,  -16
 -76,  -43,   89
 -69,  -16,   59
-118,   13,   28
 -96,    9,   39
 -53,   -6,   16
 -18,   -7,    3
  -2,    0,   -1
   1,   -1,    3
   0,    1,    2
   1,    3,    2
  -2,    1,    0
  -2,    0,    1
  -2,    1,    1
  -3,    1,    2
  -2,    1,    0
  -2,    0,    1
  -2,    1,    1
  -2,    1,    1
  -2,    0,    1
  -2,    0,    1
  -2,    0,   -1
  -2,   -1,    0
  -3,    0,    0
  -2,    1,    1
  -2,    1,   -1
  -2,    1,    0
  -2,    1,    2
  -1,    2,    0
  -2,    1,    1
  -2,    1,    2
  -1,    0,    0
  -2,    0,    0
  -2,    1,    1
  -2,    0,    2
  -3,    0,    0
  -1,    0,    2
  -1,    0,    1
  -2,    0,    1
  -1,    1,    0
  -2,    1,    2
  -2,   -1,    0
  -1,    0,    0
  -1,    1,    1
  -1,   -1,   -1
  -3,    0,   -1
  -1,    1,    1
  -1,    0,    1
  -1,    0,    0
  -1,    0,    1
  -2,    0,    1
  -1,    1,    1
  -2,    1,    1
  -2,    2,    0
  -1,   -1,    0
  -1,    0,    1
  -3,   -1,    0
  -2,    1,    1
  -2,    0,    1
  -2,    1,    1
  -3,    1,    0
  -1,    0,    2
  -2,    1,    1
  -1,    0,    0
  -2,    0,    2
  -4,    1,    2
  -2,   -1,    1
  -1,    1,    1
  -2,    1,    1
