ax,ay,az
  91,    8,   59
  42,  -69,  -39
 -52,   47,  -78
 -33,  177,   49
 301, -186,  -16
 215,  -65,  137
  80,  154,  -82
 -92,  -45,  -33
 -14,   41,   50
-100,  127,  -49
  17,    3,   97
 389,  -72,    0
 323,   52,  118
  58,   -9,  -35
 -47,  127,  -71
 122,  -27,  189
 271,  -24,  141
 189,  100,   38
 176,  -59,  -52
 -68, -114,    2
  92,  -74,   10
 150,  -46,   38
 162,   -6,   20
 -10,  -46,  -47
  90,  -32,   57
 206,   22,   33
 -50,  -72,  104
 172,  -31,   78
  74,  -43,   18
 148,  -31,   -1
 -45,  -67,    7
 -97,  -18,  -34
-125, -115,   64
 107,  -73,  -34
 130,  -58,   18
  45,  -75,  -50
 182,   58,  -27
-184,   19,   86
 185,   39,   67
-138,   25,    7
-109,    6,  -62
-277,   51,    0
 -74,   89,  -17
-272,   22,  -15
 122,   11,   35
-115,   41,    9
 152,   73,  -28
 116,  111,  -33
-176,   71,  -48
-119,  -28,  -20
  79,  171,  -64
 -39,  -20,   81
 -30,   67, -107
  64,   46,   71
 100,  103,    3
-122,  -75,  -64
 138,   52,    9
  50,  148,   -4
  64,  138,  -13
 159,   52,   -3
 -53,  211,    8
  75,  -85,   62
-103,  -20,  -45
 -30,   17,   62
 -34,   77,  -10
 -55,   20,  -33
-147,  108,    0
  81,   18,  -61
  24,   56,   16
 -27,  -85,  159
 -62,  -18,  -16
 185,   29,  -61
-136,  -99,    5
 -33, -100,  -62
  41, -114,  -30
  13,  -87,  -24
  -2,  -30,    1
  -1,    0,    3
  -2,    3,    2
  -2,    1,    0
  -1,    0,    0
  -1,    1,    2
  -1,    0,    1
  -1,    0,    0
  -2,    1,    1
  -2,    1,    2
  -1,    0,    0
  -2,    1,    1
  -2,    0,    4
   0,   -1,    1
  -1,    0,    0
  -2,    1,    1
  -1,    0,    0
  -2,    1,   -1
  -2,    2,    4
  -2,   -1,    1
  -2,   -2,   -1
  -3,    1,    1
  -2,    2,    2
  -3,    0,    0
  -2,    0,    0
  -1,    2,    0
  -2,    0,    0
  -1,    1,    0
  -2,    0,    1
  -2,    2,    1
  -2,    1,    0
  -2,    1,    2
  -3,    1,    0
  -3,    2,    0
  -1,    1,    0
  -2,    0,    1
  -4,    2,    1
  -2,    2,    1
  -2,    1,    0
  -1,    0,    0
  -2,    0,    0
  -3,    1,    2
  -1,    1,    1
  -1,    0,    1
  -2,    1,    0
  -2,    2,    2
  -2,    1,    1
  -2,    0,    1
  -2,   -1,    1
  -2,    2,    2
  -3,    2,    1
