ax,ay,az
  33,   35,    0
 -28,   12,   -6
-151,  -19,  -69
  23,   48,   72
 -74,  -37,    8
-174,  -69,  -21
-134,  -26,  -68
  43,   45,  -32
 -15,   40,    5
   7,  -89,  -22
  77, -193,   49
-143,  -18,   29
  51,  -61,    5
 -24, -118,  -18
   5,  -15,   12
 -37,  -25, -101
  29,  -88,   65
  34,   30,  -21
 -49,   -1,   46
 159,   42,   17
-216,  -63,  -55
  81,   11,   54
  20,   61,   31
-169,  -13,  -36
  64, -102,   -1
   5,  109,   10
  29,  -13,  -80
-159,  -62,  -46
  50, -101,   45
  -8,   14,   78
 -33,   17,   36
 105,  -28,   48
 -20,  -32,   26
 172,   79,   19
  35,  -59,   23
 125,   -6,   13
  76,    0,  -10
 -54,  -56,   19
  84,   14,    3
-117,  -36,  -28
 -33,  -48,   46
   2,  -45,   35
-144, -103,  -27
 -52,  -27,   24
  74,   21,   14
-105,  -23,    6
 -91,   12,   -2
  61,   59,  -22
  48,  -14,    4
-133,  -14,   25
  -7,   25,   62
 -57,   63,   16
  27,  -24,   -9
 269, -139,   16
  31,   48,   18
  26,   68,   10
  74,   45,  -12
 -29,   19,   26
 -46,   60,  -36
-193,   43,  -20
 -38,   26,   10
 208,   47,   -8
 127,   78,    6
 130,   29,    3
  43,   26,   22
  17,   -4,  -12
  36,   13,   -8
  69,   25,   17
 136,  -16,   17
  95,   30,  -33
 -13,   -7,   30
 -74,  -22,  -39
  94,   12,    5
  33,  -28,  -12
 198,  -18,   36
 -62,  -10,    9
  21,  -58,  -39
 205,   19,   39
 -82,  -20,   49
  15,   27,    1
 -46,  -47,   11
 -22,  -12,   23
  83,   36,  -29
  27,   95,  -17
 185,  -17,  -32
 -41,   29,  -40
  39,   19,  -42
   7,  -38,   68
  42,   18,   25
 123,  -16,   -4
 -78,  -53,  -45
 132,  -44,   46
-150,   10,  -58
-220,  -84,    0
  32,  -90,  -78
 -80,  -78,    0
-137,    1,  -68
  14,   29,  -29
-145,   15,   11
 -15,   31,  -55
 -38,   38,   45
-104,  -17,  -30
 -59,   66,    3
 -49,   24,   33
-205,   27,   -2
-151,  -35,   10
 -44,    5,   63
-177, -141,   50
-115,  -31,   15
  27,   94,   50
 -73,   72,   44
-113,  -32,   -3
   7,   25,    2
  47,  -12,  -12
-136,  -61,  112
-105, -113,  -38
  -5,  -87,  -41
  31,  -57,   15
 -34,  -24,   31
 105,  -32,  -10
  25,  -36,   -3
   2,  -11,    8
  40,  -13,   -5
  18,   -8,    2
  21,    1,   -2
  13,   -4,    0
  10,   -5,    2
