ax,ay,az
  -9,  -10,   32
 -88,    5,  117
  58,  -86, -103
 -15,   19,  -48
 271,    9,  -35
  92,   16,  -51
 -49,   -4,   -7
 119,  -22,  103
  18, -104,   30
 -75,   19,   58
-274,   62,  -26
 208,  -70,   -3
-152,    6,   87
-140,    3,  -18
   0,   35,   64
  60,   28,    6
 -25,   37,   85
  43,   27,   32
 -73,  -12,  -75
 -46,   84,   28
  64,   69,   17
  18,   83,   38
  17,   15,  -19
   5,    4,   -1
   4,    7,    0
   7,    8,    3
   8,   23,    2
  -1,   24,    6
   5,    9,  -11
  34,    9,   -6
  52,   96,   63
 -10,   43,   -1
 -15,    4,   32
  62,  -16,  -43
  81,   74,   -3
  90,  -15,   28
 119,  -47,  -33
 146,    4,    6
 -25,   77,   22
 141,  -25,  -27
  26,  -12,   11
 -47,  -50,  -60
 -92,   22,   30
 137,    7,    9
  16,   13,   63
  88,  -10,   33
-125,   28,   71
-131,  -12,   15
 107,  -12,  -51
 124,  -88,   27
 106,   43,  -19
 -81,    0,   73
 135,    9,  103
 141,   65,   45
  17,   16,   38
 104,   91,   55
  53,   93,   66
-129,   19,  141
 -30,  -24,  -14
-168,  -65,   -2
  -9,    8,   65
 -39,   11,   16
 -26,  -13,    2
  -3,   -1,    1
 -16,   -6,    2
   3,    2,    2
   4,    2,   -1
  13,    4,   -2
   0,   -2,    0
  -3,    1,    1
  -3,    0,    1
  -2,    0,    0
  -3,    0,    0
  -2,    1,    1
  -2,   -1,    0
  -1,    0,   -1
   0,   -1,    0
  -2,    0,    1
  -3,    0,   -1
  -2,    0,   -1
  -3,    1,    1
  -2,   -1,    1
  -2,    0,    1
  -3,    1,    1
  -2,    2,    1
  -2,    0,    0
  -2,    0,    0
  -3,   -3,   -2
  -2,    0,    2
  -3,    0,    1
  -2,    0,    0
  -3,    0,    2
  -1,    0,    1
 -19,   -7,   -4
  -2,    4,    5
   1,    0,    2
  -1,   -1,    1
  -2,    1,    0
  -2,    1,    1
   2,    1,    4
  -2,    0,    0
  -3,    0,    1
  -3,    0,    1
  -2,    1,    1
  -3,    1,    2
  -2,    0,    1
  -2,    1,    3
  -3,    2,    0
  -2,    2,    0
  -3,    2,    1
  -2,    1,    0
  -2,    1,    1
   0,    0,    2
  -2,    0,    0
  -1,    1,    0
  -2,    1,    0
  -2,    0,    0
  -2,    1,    0
  -2,    0,    2
  -2,   -1,    1
  -2,    1,    1
  -1,   -1,    1
  -2,    1,    1
  -1,    1,    0
  -3,    0,    1
  -2,    0,    1
  -3,    0,    1
