ax,ay,az
  65,   65,    6
  27,   26,  -45
 155,    4, -136
 124,   16,  -70
-177, -384,  -30
-111,  -25,   33
 -16,  -73,  -24
  60,  -68,   25
  38,   59,  104
-181,  -46,  156
 -93,   12,   88
 416,  -40,   30
  -9,   12,   26
 -81,    4,   -5
  74,   -3,   43
  85,  -46,   88
-188,  233,  381
 -80,   36,   48
  69,  -45,   26
  62,  -88,  -78
 116,  -35,    1
  53,  -47,  -60
 -21,  -93,  -37
 -87,  -83,   18
 -57,  -62,   -9
 -49,  -50,   48
  65,  -62,   28
-100,  -93,  -33
 130,  -40,  -80
 -10,   34,   94
  83,  -23,   19
  20,   28,  193
-177,  -19,  203
 -50,   39,   65
 224, -116,   40
 -21,   14,   88
  23,  -93,  -13
-259,  -21,  -72
 211,   -3,  -59
-103,  116,   97
-112, -107, -101
 -77,  131,   -5
-103,   32,   49
-162,    7,   -8
 200,   74,    8
 -74,   17,   -1
 -28,    0,  121
  11,   65,   83
 137,  102,  -55
  51,  -10,  -43
  17,   45,   11
 -63,  -11,  -88
  19,    7,  -97
  24,  105,   66
 -55,   21,   52
  80,   47,   12
 176,  136,   -1
-138,   73,   60
-151,  170,   75
  59,   63,   49
 128,  -36,  152
-370,  -83,  161
 -46,  -45,  194
-106,  126,  -43
-113, -102,  168
-512,   37,   29
-240,   66,  290
  53,   75,   -7
-119,  154,   81
-123,   19,  125
-424,  -83,  -79
 132, -107,  -46
 133,  -20,  -75
 -11,  -58,   49
  98,   18,   89
 -29, -150,  -94
 -72,   18,   35
 145,  -45,   17
 178,   26,  159
 -39,   -3,  129
 -50,   14,   75
  22,   83,   59
 -58,  -29,   -1
 237,  -21,   27
-102,  -26,   20
 -56,  -69,   80
 -64, -206,  -79
-183,  -51,   34
   1, -134,  -74
 468, -102,   99
-200,  -39,    9
 -44, -188,   40
-239,   -5,   30
-130,  284,  -73
-512,   13, -100
-512,  172,   44
 112, -222,   35
-351, -188,   45
 281,   21,   -3
-512,   -9,  164
 337,   62,  118
  79,  -99,   37
 301,  108,  -64
-115,  199,  -84
 116,  125,  -42
-290,  196,   63
 -76,  100,  118
-161,   10,   32
 145,  139,   84
   1, -150,  -59
 -35,  -61,  -60
 120,   10,  -83
  66,  111,   37
-146, -130,  -16
  -4,  169,  147
  18,   40,   34
  49,   50,   -7
  74,   40,  -56
  66,  128,  -50
 143,   22,  -56
  81,  102,  184
 -39,  126,  103
 -92,   84,  144
 -65,   25,   10
   1,  179,  122
 -16,   -5, -110
  -9,  144,   73
