ax,ay,az
 -40,  -48,  -67
  -6,  -30,    4
 -92,   16,  -17
  -2,  -40,    6
 208,  -59,   52
   1,  -40,   -6
  89,   -4,    6
 104,  -34,  -27
-197,   12,  -24
 -66,  -40,    4
-122,   -6,   -8
 -28,  -86,   16
  45,   19,  -53
 -50,   34,   22
  -5,  -20,   42
 -29,   34,    8
-283,  143,   23
 123,   27,   63
  89,  132,   65
 137,   92,  -48
 -53,   54,    9
   9,   56,   -5
  79,  -13,   -1
 -13,   32,   -4
  43,   62,   16
-145,  102,   45
 -42,   42,   -5
-189,  -46,   11
 147,  181,   42
 103,   70,    4
-239,  165,   11
-118, -127,  -19
  60,   14,   62
  -7,  -90,   35
-112,    5,  -25
 -68,  -79,   42
 -75,  -55,   15
 -44, -134,   -6
   5, -126,    0
  17,   -9,   -4
   8,   24,  107
 -16,  -82,   14
 -52,  -27,   13
  36,  -79,   97
  69,  -87,  -61
  -7,  -76,   42
  96,   16,   52
 125,   36,   -4
 180,  -52,    5
 -37,   -9,   67
 115,  -24,  -14
 136,  -40,    6
 -64,    5,  -16
  28,  -83,   71
-268,   99,   32
-179,   17,  -14
 -96,   -2,  -36
 -22,   72,  -53
  70,   73,  -46
-237,  136,   35
  17,   -8,  -20
 -32,   44,   49
-286,  -53,    6
  -5,  -11,    0
   6,   57,  -18
  42,   45,    4
 107,  -67,   14
 -39,  -19,   17
-361,   52,    9
 340,   14,   37
 -88,   46,   14
-448,   86,   54
   9,    5,  -36
  66,   25,    6
 143,   35,  -42
-112,  -14,   70
 -30,    1,    9
-116,   23,  -25
 263,   -9,  -40
-118,  -16,   52
-111,  -18,   29
  84,  -78, -125
  74,   75,   90
-109,  -99,  132
  94,   61,  168
   7,  -85,  -41
   4,  -66,  -27
 -21,  -36,   31
  -7,  -49,    8
  16,  -18,    4
  26,   -8,    3
  22,  -21,    0
  12,    4,   11
   7,    3,   -1
   1,    1,    0
   0,    0,    0
  -1,   -1,    1
  -2,   -1,   -1
  -3,   -1,    0
  -3,   -2,    0
  -2,   -2,    0
  -2,   -1,   -1
  -3,   -1,    0
  -2,   -1,   -1
   0,   -3,    1
   0,   -1,    0
  -1,   -1,    0
  -2,   -3,   -1
  -4,   -1,   -1
  -3,    0,    2
  -3,   -2,   -1
  -3,   -2,    0
  -2,   -2,   -1
  -2,   -1,    0
  -2,   -1,    0
   0,   -2,    0
  -2,   -1,    1
  -4,   -2,   -1
  -3,   -2,   -1
  -2,   -1,    0
  -3,   -2,    0
  -2,   -2,    0
  -2,   -2,    0
  -1,   -1,   -1
  -1,   -1,    0
  -1,   -1,   -1
  -2,   -1,    0
