ax,ay,az
  25,   58,    9
  11,  118,  -31
  75,   38,   -1
  58,   76,   -3
 146,   78,  -57
 -41,   82,   64
-176,   77,   90
-170,  -92,   76
-172,  -12,  145
-155,    0,   23
-108,  -21,  114
 128,  -15,  145
  63,  -46,  133
 -83,  198,  -37
 155,  -94,   11
 -28,  -65,  163
-121,  -56,  -44
 -75,   52,   76
-289,   57,  -64
-297,  157, -127
-236, -101,   -1
 356,    0,   69
-135,  -47,   15
  -5,  -97,   55
  60,   38,    3
-234,  -43,  -44
 164,  -90,   10
-129, -137,   -8
 -22,  -24,   44
-143, -143,   96
  13,   19,  -56
 127, -101,   30
 106,  -66,   32
   4,   -7,   34
   6,  -42,   28
 -11,    2,   -2
-118,   -1,  -21
 116, -123,  -91
 -27,   14,    7
 -37,    0,   34
 -43,    4,  -42
 -98, -126,   50
 -52,   28,  130
 -55,  -44,   96
 163,   26,    5
 188, -191,   60
  11,  -51,   16
  43,  -63,   34
 -76,  -91,   37
  63,  -41,  -33
-319,   71,   61
 -56,   49,  -13
-136,   90,  -55
 -26,   69,   48
-115,   -1,    9
 165,    1,  127
 -72,  100,    5
 -65,  -52,   94
-127,   41,  -14
-114,   36,   56
  75,  -82,   17
 218,  117,   21
-219,  -11,   -2
-166,  107,   -9
 -78,   84,  -48
 -77,   61,   31
  10,    6,  -29
   7,   77,   21
  95,   12,  -19
 -11,   71,   91
 180,   64,   38
-131,   -4,   -3
 181,  -55,  -42
 -75,  -10,    9
 122,   -2,   -7
 -12,  121,  146
 153,   19,   26
 225,    7,  -28
  51,  -25,   41
-249,  123,  -30
 -74,   87,  -17
-131,  -18,   29
  88,   44,   14
 141,   -8,   12
 100,  -94,  -42
  25,  -98,    3
 -49,  -45,   12
 135,   24,  -68
  45, -115,  -89
 139,  -88,    8
  36,  -81,  -29
 -18,  -53,   27
 -16,  -11,    8
   3,   15,   17
  -8,   -1,    1
   2,    1,   -1
   3,    2,   -1
   0,    1,    0
  -5,    3,    2
  -2,    0,    0
  -1,    0,   -1
  -6,    3,    1
  -5,    0,    1
  -8,    1,    1
  -4,    1,    1
   0,    2,    1
  -2,    1,    1
  -3,    2,    1
  -4,    1,    2
  -3,    2,    0
  -2,    1,    1
  -3,    2,    1
  -3,    0,    1
  -3,    2,    1
  -4,    1,   -1
  -4,    3,    0
  -3,    1,    0
  -3,    2,    0
  -2,    1,    1
  -3,    1,    0
  -2,    3,    1
  -4,    2,    0
  -3,    1,    1
  -2,    2,    3
  -3,    2,    1
  -5,    0,    1
  -5,    2,    1
