ax,ay,az
 -15,   37,  -37
 109,   78,   32
  35,  119,   23
 -22,  190,   21
-142, -128,   61
 -51,  130,   82
 -27,   33,    0
-170,   86,   18
  -3,  -94,   46
 -47,  123,  -10
-183,  165,  -29
-146,   40,   30
   3,   53,  -14
 -81,   -3,   -9
 105,  -19,  125
 328,   44, -110
  49,   56,   81
  99,  137,   -6
 174,   -9,  130
 -50,  -28,   92
 133,  -52,  -69
-157,  -73,   25
 186,   70,  104
  17,  -33, -103
 -77,  149,  159
 -15,   30,   51
  33,   95,   93
 131,  -79,  -70
  65,  -29,  -20
  46,  108,  110
 -83,    7,   42
 201,    6,  -27
  22,  -64,   78
  -1,  -44, -141
  19, -101,   84
 -99,  -43,  132
  52,    4,  -48
  83,  -20,  -71
 431,  -56,   81
  -7,  -90,  -18
  25,   -3,  -11
 179,  -32, -142
 -35,  -72,   11
 114,  -47,   42
-190,  -96,   10
  49,   30,   41
 -82,   44,  -85
  89,    4,  -38
 -22,  128,   56
-175,   49,   59
  60,   51,   90
 -17,  126,  119
 202,  -71,  -54
-176,  115,   71
  69,  126,  -23
 -37,  -39,  -11
 -88,  -23,  -87
 -48,  -16,  -69
 110,   77,   74
 -43,  -34,  -13
  40,  150,   16
 -41,   19,   52
 103,  113,    9
-201,  129,  -46
 110,  -46,  -27
 -64,  157,   53
 144,   93,  -42
  -6,  -34,   18
-101,    3, -113
  -7,   -7,   61
 259,  -23,   -6
 160,  -84,   38
  74,  146,   48
  -1,  -54, -112
-206,   49,    0
 167,  -84,  -32
  95,  -73,   57
-221,   47,   20
-145,  -24,  -35
-123,   22,   11
 244,   12,   82
  15,  -46,    3
-119,  -70,  -45
-120,   29,   20
-157, -137,  -13
 257,   40,  -10
  83, -141,   63
-180,  -48,   17
 193,  -46,  -32
 -42,  -59,   52
 -69,   31,    5
 -73,  -35,   95
  11,  -33,  -14
 110,   21,  -76
 -83,  -46,  -72
 163, -159,   68
   5,   65,   79
   3,   10,  -29
 -86,   11,   -2
  45,  -49,  138
 363, -132,   11
 -91,  -76,   36
 242,  -12,   61
 -39,  -48,   43
 307,  -47,   19
 -63,   30, -142
  14,   55,   -1
 -80,  -18,  -47
 -26,   63,  -62
  21,  135,    2
 -41,  -31,  -54
-203,  -62,  -17
 188,  127,   78
 124,  -32,   38
 100,  -23,  116
-101,  111,    6
  83,  -42,  -31
 -86,   36,  -56
 159,   60,    0
  13,  107,   28
 -42,   45,   29
-249,   25,   71
  82,    9,  -78
 144, -100,   13
-121,   62,    4
  25,   -6,  -14
  23,   67,  139
