ax,ay,az
  19,  -32,    9
  -3,   68,   -5
 -36,  129,  136
 132,  113,   13
 -56,  -20,  -77
-130,  -13, -134
 117,  212,  -10
 143,  -15,   70
-226,  -20,   12
  92,   71,  -36
   6,  -87,  -13
 100,   88, -111
 122,   15,   25
  23,  -56,   29
 115,  -76,   55
   9,  -17, -123
 -83,  186,   -3
 115,  115, -144
  94, -134,   69
   9, -141,  -96
 151,  -10,   80
  81,  101,   39
 -35,   63,   65
-124,  -73,   -2
  49,   -7,   17
 125,   27,   -4
  30,   20,  -48
-223,   20,  174
 -36,    6,  -45
 -25,   -4,   12
 -37,  -47,  -74
 -36,   -6,   56
-139,  -36,   59
 -37, -165,   49
  68,  -62,   99
  87,   26,  -76
 -31,   31,   73
  86,  -57,   43
 -11,  -41,  129
  19,   11,  -45
 -30,   47,   42
 -66,  -66,   73
-264,   -6,   98
 143,   58,   33
-141,   42,  -27
 308,   85,   22
-129,  135,  -50
 130,   45,   -7
 -70,  -11,  -35
 -70,   56, -216
 -49,   72,  -79
   5,   77,   92
  19,  156,  -41
 -41,   59,    6
   1,   74,   53
 103,   18,   68
  22,   14,  -44
 -79,    4,   30
-125,   64,   78
  53,   20,   12
 180,   31,  -27
  61,  -14,    0
  24,  -64,  -25
  77,  -27,    5
  78,    6,   -4
  30,  -25,   -9
  48,  -27,    6
   4,   42,   25
 151,  -95,  -17
 166,  111,   43
  87,   73,   10
 113,  -33,  -24
 -86,  -14,  -59
 -70,  121,   76
 511,   48,  174
  64,   24,   -3
-208,  -11,  -69
 176, -123,    1
-100,  -15,   39
 -75,   23,   -8
 177,  -62,  -19
 111,   92,   39
 -93,  -82,   -2
-211,   68,   52
 -63,  -42,   43
-117,    3,   76
 103,  -36,  -46
-190, -160, -105
 -59,  107,   46
-263,   38, -137
 -30,   32,   64
-130,   63,  -36
  47,  -56,  -61
 -19,    5,  -15
  46,  -10,   16
  12,   67,    2
 -92,  -15,    6
-184,   95,   80
  88,   43,  -78
 -89,   -2,  -21
 119,   90,   71
 -61,  -36,   80
-401, -148,   33
 -41,  -16,   41
   4,  -72,  -45
-174,  -84,  -62
  -3,   54, -142
-156,    1,   33
 -65,  150,   47
  58,  122,   30
   7,  -37,   26
-289,  -88,    1
 -48,  -16,  -94
  19,  -23,   14
 127,    3,   -4
 -93, -162,   36
 -52, -110,    6
 -68,  -43,   37
  42,  -27,   -6
  27,    0,    0
   5,   -1,   -1
   5,    5,    8
 -11,   -2,    1
 -11,    1,    3
  -7,    0,    2
  -4,    0,    0
  -3,   -1,    1
