ax,ay,az
 -24,   83,   81
 -23,   42,    1
-209,   12,  -19
-151,   65,   16
  51,   21,    4
 -10,   17,  134
  -6,  -27,   -6
  52,   37,  -12
 300,  -13,  -71
 -45,   95,   -5
 125,   38,   42
 -21,  -11,  -22
  40,  -16,   25
 153,  -34,   71
   6, -137,  -25
 109,  -61,   55
  14,  -66,   10
  19,   -8,   -2
   1,   -7,    4
  -3,    6,    3
  -2,    3,    2
   0,   -1,   -1
   8,   -3,    0
   6,   -7,    7
  22,   -4,  -10
  29,  -11,    2
-147,  -29,   13
  44,  -15,    5
 108,   29,  -13
  68,   21,   54
  65,  -27,   38
  51,   65,  126
  58,  -58,    4
 -84,  -12,  -63
  57,   -7,   -2
  38,   52,   56
  43,  -30,  -51
 -37,   20,   87
 -50,  -16,   81
 108,  -17,    8
 244,  224,   93
  -6,   35,   60
  11,    4,   51
-101,    0,   52
 -88,  -11,   36
-183, -105,   -4
  30,    8,   -6
 -53,  -20,    9
 -26,    4,   12
 -39,  -34,    7
  -1,   13,   13
  36,   33,   42
 -28,  -24,    3
 -31,  -78,  -42
  40,  -62,  -27
  74,  -32,  -86
  85,   18,   39
   0,   28,   62
 110,   32,  100
 -34,   -1,   -6
  31,  -85,   32
  60, -108,   83
  17,  -20,   25
  61,   23,  -35
  60,   46,   10
 239,  -89,  -33
 -51,   11,   70
 -58,  139,    3
 -94,   14,    6
  39,  -10,  -42
  87,   86,    5
 -77,  -15,    7
 174,  165,   56
 -86,  -14,   -4
-139,  -20,   19
-132,   42,  106
-284,   23,  122
  79,   16,  -25
 -25,    6,   -3
  65,  -39,  -91
 -39,   18,   32
 -21,  -92,   -9
 -18,  -43,  -36
 -42,   -1,    5
 -41,   45,   10
   9,  127,   74
 128,   86,   12
 -81,   17,   -4
-132,   36,  -12
-145,  -41,  -15
  54,  -18,  -25
-157,   -7,   12
 162,  -11,   52
 -29,   -1,  -19
  54,   34,  -11
 -18,   47,   44
  73,   86,    8
 165,  -84,  -56
  57,  -47,  -22
  20,   -3,  -35
 -80,   40,  -61
 -41,   55,   26
  55,  -62,   -9
  42,  -22,  -10
  25,  -24,  -21
 -13,    2,    2
-159,   89,   -2
 -16,  -45,   18
 -69, -114,    5
   9,  -31,   49
  37,  -70,  -43
  58,  -57,  -26
  54,  -65,  -27
  21,  -22,   -3
  11,  -15,   -7
  36,   12,    1
  -2,    4,    3
  -1,   -1,   -1
  -2,    0,    3
  -7,    0,    2
  -4,    0,    1
  -2,   -1,    0
  -2,   -1,   -1
  -2,    0,    2
  -2,    0,    1
   0,    3,    2
   0,    2,    2
