ax,ay,az
-156,  -40, -143
-178,  -13,  -23
 119,  -38,  -20
  26,   37,    7
  23,  -38,   17
 181,  -23,  -65
  64,  -48,   90
 -26,    1,   62
   9,   65, -124
  74,  -26,   71
  31, -120,  -96
 -21,   39,   18
 -89,   12,    5
 -67,  -29,   63
 -12,  -34,  102
 175,   47,  188
-161,  111,  166
 -15,  132,  143
 -15,  -91,  -66
-223, -116, -171
 144,  -26,   31
 -20,  -88,  -72
  81,  -88,   26
 108,  138,  128
  73,  -22,  104
  28,  -68,    3
 -41, -157,  -44
-127,   27,   69
  31, -143,  102
 -28,  -71,  -99
  16,   -8,  -36
-305, -155,   49
  67,   13,   68
 407,  -74,   65
 118,   20,   49
-210,   10, -108
 241,   68,  113
  19, -107,   11
 279,  -82,  -11
  99, -247,   41
 226,  -59,    6
 -62,  190,  239
  -7,  110,  183
-195,   92,   90
 107,  135,   52
 -79,  -29,  -12
  95,   41,  -97
 -80,   71,   10
 -37,  114,   62
 134,  -56, -154
-118,   28,  -15
  36,   21,   88
 -84,   -9,  -24
 188,   99, -100
  41,  105,    0
-209,    9,   92
 -43,    2,   61
 -83,   74,   70
-188,  -80,    0
 242,  166,   71
  44,  100, -136
  62,  231,   92
-512, -191,  321
-475,  -16,  262
 504,  394,  336
  52, -210, -254
-122, -470,  387
-141, -187, -256
 511,  511, -367
-512,  511, -435
 511,  -97,  485
-512, -512,  -41
-137,  -33,  132
 155, -117,  149
  63, -117,  -39
-328, -144,   72
 -97, -160,  -87
 -14, -115,   68
 -56,  -73,  -80
  98,   -4,  187
  12,  -86,    0
 -59,  -56,   23
 -94,  -69,   21
 184,   41,  162
-124,   44,  116
-234,   43,  -23
 226,  -31,   73
 216, -164,  104
 213, -128,  -74
 172, -150,   33
  -2,   65,  107
 -15,  110,  215
 210, -169,   30
 -17,   33, -222
 -33,  -31,  160
 233,  -27,   74
 172,  -66,   27
-163, -180,   88
-378,   43,  -25
-195,  157,   76
 230,  124,   36
 217,  -38,  195
-324,  -44,   10
 -22,  139,  196
 -52,  -97,   54
  42,  -60,    9
  32,  146,   20
 -37,  -30,  135
-330,  -86,  -75
  30,   49,   -8
 148, -110,  -44
 213,  -24,  -69
 -49,  103,   22
  -4,  -34,  -62
-108,   16,  112
 255,   33, -214
 -29,  143,   99
 -60,   28,  -20
 109,   92,   36
   8,   68,   15
-133,   29,  -31
-213,   29,   -2
 104,   56,    0
 133,    8,    3
  19,    9,   40
  -9,  129,   51
  39,   58,   62
