ax,ay,az
 -35,  -17,  125
  17,   -4,  116
  54,  -54,  -22
  58,   26,    9
-121,   41,   52
 211, -129,  -24
 178,   16,   85
 -83,  -13,  -80
 109,  -69,  -80
 -33,  -64,  -73
  -4,  -85,  -57
  35,  154,   96
 -63,  -85,   30
  69,  -54,  -27
 131,  -59,   41
 -45,   50,   48
 208,   -2, -104
  33,  -64,   57
 167,    0, -115
  19,  -42,    5
 -14,   -1,  -75
 -87,   14,    9
-186,   69,   -7
  33,  -27,  -58
  25,   -1,  100
  32,   27,   15
  95,  154,  155
 -89,  -54,  -24
   1,   48,   10
 -20,   -9,  -18
 -11,   21,  -14
   0,   45,    1
   1,    6,    1
   1,    2,    0
   8,    7,    0
   7,   10,    1
   2,   30,    7
  34,  -13,  -34
  17,  -16,  -22
  54,   19,   41
  11,   42,   -5
  41,   12,   -8
 -55,   15,    3
 -57,   87,   48
-132,  -24,  -79
-103,  -23,   21
 141,  102,  -29
 -27,  105,   18
  19,   -7,  -48
  46,   57,   14
 109,   71,   87
 124,   83,  -48
  15,   62, -109
   4,   84,  -50
-121,  -16,   -2
 317,   77,   42
 396, -101,   63
   9,  -52,   25
 -53,  -96,  -73
 160,  -54,   85
 101,   14,   31
 241,  -34,   19
 109,   53,  -36
   5, -119,   23
 162,   50,  -16
-173,   19,    3
  65,  -44,  -10
 -90,  -51,   37
 122,  -38,   76
 -94,  -25,   66
  -2,  -25,    5
  35,  -57,  -63
-158, -246,  -65
-210, -158,  -21
 -50,  -33,    2
 -26,  -10,    8
  -7,   -1,    0
  -3,   -4,   -1
   3,    3,    1
   3,    3,    1
  -1,   -1,    0
  -2,    0,    0
  -4,    1,    1
  -3,    0,    1
  -3,    0,    0
  -1,    0,    0
  -2,    1,    2
  -1,    0,    0
  -1,    0,    1
  -2,    1,    1
  -1,    1,    0
  -1,    0,    0
  -2,    1,    0
  -3,    0,    1
  -2,    0,    1
  -2,    1,    1
  -3,    1,    0
  -2,    1,    1
  -2,   -1,    1
  -2,    0,    1
  -2,   -1,    0
  -1,   -1,    2
  -1,    0,    0
  -2,    1,    1
  -3,    0,    2
  -1,    1,    2
  -2,    1,    1
  -3,    0,    0
  -3,    0,    1
  -2,    1,    0
  -2,    0,    1
  -2,    1,    2
  -1,    1,    1
  -3,    0,   -1
  -3,    1,    1
  -3,    0,    1
  -1,    0,   -1
  -2,    0,    0
  -3,    0,    1
  -2,    1,    0
  -3,    0,    0
  -3,    0,    0
  -2,    0,    1
  -3,    1,    0
  -1,   -1,    2
  -2,    0,    1
  -2,    1,    0
