ax,ay,az
  16,   80,   -8
  33,  101,  -44
 -56,   92,   65
 -25,   95,  -54
 -26,  -48,  -23
 -67,  165,   -6
 206,   41,   73
-181,   27,  -40
 -66,   36,  156
  15,   -7,  -81
 126,  -91,   71
 -80,    0,   71
 188,  111,  111
 -58,  -62,   -5
 194,  104,   48
 161,  -67,  -19
 -89,  -24,   18
  78,  114,   68
 141,  146,   68
-202, -154, -122
 178,   13,   32
 -62,  278,   62
 -19,    2,   70
 150, -152,  -29
 -29,  -11,  142
 -55,  -75,   85
 362, -119,  112
   0,  -73,   30
 -72,  -45, -164
  92,  -38,   36
  86,  -13,   48
  38,  102,   87
 -12, -161,    7
-149,  -30,   -2
-134,  115,  -68
  79,  -35,  -13
 -84,  -78, -124
-132, -193,  -83
-228,   -8,  -56
-255,   29,    0
 -87,  -26,  -57
-353, -115,  -34
-258,  -53,  -11
-147,   18,   65
   7,    2,   55
-113,   59,  -91
-101,    9,   43
 -40,    1,   87
   5,  -40,   26
 -41,   54,   10
 132,   96,  -22
 -93,   31,    1
-157,   55,   76
 170,   98,  -12
-101,  180,    1
 -18,  -75,   32
  64,  -11,    0
 -68,  178,  121
 -97,   49,   96
 -27,    8,  -32
 -80,  -19,  -33
  79,   66,   40
  36,    6,  -10
  57,   43,    7
  58, -101, -163
  68,   -7,  -23
  -2,  -22,   15
 106,  -83,   18
  44,  -78,  -82
 231,   32,   93
 -97,  -21,   14
-193,  102,   98
   2,   56,   -1
 117,   -3, -101
 -75,  113,   60
 -42,  -89,  -45
  16,   11,  -50
-197,   33,  -46
  34,   20,   39
-210,   99,  -39
 102,  -70,   76
 104, -110,  -23
-119,  134,   42
 -35,   -7,   90
 -76,  -11,  102
 -29,   55,   73
   9,  -67,  -51
 -79,  -58,  -89
 -49,  -91,  -64
-215,   86,  -10
 -79,  -99, -118
-371,  -36,  -41
 -36,   47,   13
  20,  -30, -104
 -55,  -33,   23
  40,  -20,  -12
  93,   42,    2
 110,   78,   44
 -35,   34,  -16
 -70,  108,   35
-131,   50,  141
 216,  -87,  -52
-238,   36,   -9
 120,   50,    3
-149,  -29,   53
  27, -100,  -83
  76,  -16,  -43
 -74,   38,    6
  36,   12,   63
  -2,  -82,  -81
  41,  -30,    1
  92,  -44,  -57
  46,    5,    9
  44,  -35,   -2
  25,  -14,    1
   3,   -4,   -4
   4,    0,    0
   0,    0,    1
  -9,   -1,    0
  -8,    1,    3
  -5,    0,    1
   0,   -1,    1
  -5,   -3,   -2
  -1,   -4,   -1
   1,   -1,   -1
  -1,   -1,    0
  -3,    0,   -1
