ax,ay,az
 -44,   -4,   40
  -1,   -9,    8
 105, -105,  -72
-162,  -41,  -75
-319,  -44,   36
 -22,   -2,  -25
-100,  -45,    3
-129,  -16,   48
 194,   15,   83
  60, -150,   27
  71,   -9,  101
-195,  -67,  -15
  23,  103,  -22
  88,  -39,  -12
 -78,   30,  -14
  49,  -10,   56
  33,    1,   11
 430,  -42,   45
  55,   42,  -60
  58,    4,  -36
 167,   76,  -27
 105,   40,  -58
-159,   -9,  -15
-165,    7,   61
  11,    9,  -16
-140,   62,   64
  21,  -58,  -23
  13,   73,   29
  28,  -12,  -69
 -49,  -17,   16
  25,  -32,  -35
  57,   28,   37
 -57,   55,  -68
  71,   26,   23
 -60,   42,  -32
  76,  145,  -48
 142,   76,   43
-143,  108,   -4
-102,   92,  -22
 216,  -33,   96
 148,   35,  -73
 148,   21,    8
  57,  -64,   59
-512,  197,   26
 -92,  -23,  -11
 309,  -90,   88
-255,   14,    5
 -12,  -91,   13
-512,   42,  -36
 377, -186,   52
-170,   39,   45
 -84,  -81,   23
-150,  -16,   -7
-217,  -11,  -67
 160, -186,   23
   5,  -16,  -29
 -32, -171,   -1
 -53,  -74,   34
   1,  -39,   37
 -28,  -45,   26
  -8,   -8,  -10
  15,  -16,   -7
 -19,   16,   31
 -27,  -34,   -9
 -74,  -74,   16
 -23,  -39,   35
-188,  -70,  -12
 -60,  -72,   38
 -80, -144,  -53
  58,  -93,    2
  -5,   -1,   26
 -80,   15,    2
 243, -101,   20
 -32, -127,   72
 264,  -84,   11
-105, -108,   28
-126,    2,  -36
  69,   15,   69
  56,   20,   26
 212,   14,    8
 -45,   12,   78
 -28,  -90,  -24
  -8,  118,   -4
  58,  -46,   40
  80,  -21,   44
 -63,   39,   45
 185,  128,  126
 -13,  -92,   18
 116,   96,   59
   7,  -69,  -37
  17,   43,    6
   4,   18,    3
  11,    4,   -9
  10,    3,    4
   4,   -4,   -5
  -2,    2,    1
  -2,    2,    2
   0,   -1,    2
  -2,    2,    3
   0,    2,    3
   0,   -2,   -2
  -1,    2,    1
  -2,    2,    2
  -1,    1,    1
  -1,    3,    1
  -2,    2,    1
  -1,    1,    2
  -1,    3,    4
  -2,    2,    1
  -1,    1,    0
   0,    1,    0
  -1,    1,    1
  -1,    1,    0
  -3,    1,    2
  -2,    2,    3
  -2,    0,   -1
  -2,    1,    0
  -1,    2,    0
  -1,    1,    2
  -2,   -2,   -1
   0,    0,    0
  -2,    2,    1
  -2,    1,    1
  -2,    2,    1
  -1,    0,    0
   0,    1,   -1
  -2,    1,    0
