ax,ay,az
  10,   18,   13
  69,  -30,  -31
 -66,  -28,    0
  -3,  -59,    5
  51,   29,  -46
  86,  -64,   50
-140,  -15,  -45
 169,   33,    8
 -34,  -44,   17
 -75,   24,   24
 206,  -43,   22
-103,   -6,   52
  97,  -36,    8
 -88,  -36,   40
  80,  -13,  -32
-203,    5,   31
 171,   49,  -39
 -95,  -34,   60
   0,  -36,   10
 -65,  -25,  -35
  80,   45,  -14
  42,   -4,    6
 -89,   31,   -4
 -16,   -8,    9
 -26,   29,  -24
  41,   31,   33
  -6,  -14,    1
  15,   13,    5
   5,    5,    0
   9,    8,    2
   4,    8,    0
  21,    5,   -2
   9,    4,    3
  38,   38,   29
  56,   53,   17
 -39,   31,   21
 108,   33,   65
  87,   71,   20
-136,  -33,  -15
 -27,    4,   53
  -2,   29,    4
  11,   10,    2
 180,  -58,    5
 -96,  -57,   20
 192,  -27,   22
 156,   44,   21
-124,   22,  -43
 190,  -71,   16
-173,  124,   39
-499,  185,  -19
 388,  -44,  -31
  68, -133,    1
   8,    7,   13
 -13,  -80,  -55
 461,  -77,  -61
 -81,    4,   15
  37, -168,   13
 508,  -61,  -47
-193,  -39,   21
 102,    3,   45
  19,  -22,  -31
-200,  -18,   -7
-213,    6,   59
-105,  -44,  -21
  77,   -1,  -32
  99,  -43,   -8
  19,  -17,   23
 -11,   -4,   61
 -35,   -8,   17
 -62,  -25,  -17
 -13,   13,   17
 -27,    4,   10
   9,   -4,  -10
  14,    7,   -3
   5,   -5,    2
  11,    4,    0
   8,    3,    1
   3,    2,    0
   1,    2,   -1
  -1,    3,    1
  -1,    0,    0
  -3,   -4,    1
   0,   -1,    0
   1,   -1,    0
   0,    0,    1
   1,    2,    0
   4,    1,   -1
   5,   -1,    0
   3,   -1,    0
   2,   -1,    0
   3,   -1,    0
   0,    1,   -1
   1,   -1,    0
   1,   -1,    0
   1,   -1,    1
   1,   -1,    0
   2,    0,    1
   1,   -1,    0
   0,   -1,    0
   2,    0,    0
   1,   -1,   -1
   2,    1,    2
   3,    0,    0
   1,    0,   -2
   1,    0,   -1
   0,    0,    0
   0,    0,    0
   1,    0,   -1
   1,   -1,   -1
   2,   -1,   -1
   1,    0,    0
   2,    0,    0
   2,   -1,    0
   1,    0,   -1
   2,   -1,   -1
   1,   -1,   -1
   2,    0,    0
   2,    0,    1
   2,    0,   -1
   2,   -1,    0
   1,    0,   -1
   1,   -1,    0
   2,    0,    0
   1,   -1,   -3
   1,    0,    0
   1,    0,   -1
   1,   -1,    1
