ax,ay,az
  11,  100,  -53
 205,   31,  -78
 129,  -20,   60
 -70,   91,  -21
 206,    8,   60
-134,   35,  -79
 124,   62,  -22
 125,  -93,   95
-111,   47,   39
 -66,    7,  120
-111,    1,   18
  66,  108,   81
-306,   46,  -14
-328,   93,   19
-324,   78,   24
-137,   38,  -32
-202, -137,   56
  83,  -65,   14
-201,   79,   21
 -98, -144,   77
   6,  -36,  -20
 119,   22,  -38
  92,  -68,   49
   5,  -35,  -74
-101,  -48,    4
  38,  -45,  -36
  90,  -68,  -11
  37,  -23,  -70
 -47,  -49,  -45
   7, -110,   12
 245,  -38,  -11
 157,   -9,  -51
  32,  -99,  -42
  85,  -92,   41
  40,  -85,   27
 -26,   35,  -39
 -33,  -88,   84
-134,  -35,    3
-301,   -8,  -91
-233,   33,   45
 238,  -49,  -41
 140,  -25,  -79
 -53,  100,  -46
  10,  108,  -44
-169,  182,  -19
 -16,  -51,   73
 200,   40,  -21
 -82,   29,   84
-144,    8,   44
  10,   39,  -75
-276,  -26,   57
   6,   60,  -38
  29,  -27,    7
 -77,   10,    5
   3,   67,  -80
-149,   -5,    5
 -18,   64,  -58
 -55,  -44,  -37
 108,   64,   21
 -99,   48,  -49
 102,    7,   -8
  12,  -39,    5
   7,  -67,  -39
 -86,   -2,  -21
 126,  -12,  -63
  -3,   62,   81
 -73,   22,    0
  85,   27,   46
  59,   -5,   44
  11,   -8,   83
  86,   23,   84
 -62,   78,  -42
  93,   -3,   37
 108,  -92,  -59
 -96, -142,   18
  10, -120,   -8
 -39, -100,    7
  54,  -60,   20
 -36,  -49,   22
  19,  -37,  -15
 -12,   -7,    4
  -9,    3,    7
  -4,    1,    2
   1,    0,   -2
   3,    0,    1
   0,    0,    0
  -2,    1,    2
  -3,    0,    0
  -3,    0,    1
  -3,    2,    1
  -3,    1,    0
  -2,    1,    2
  -2,    0,    2
  -2,    0,    1
 -13,   -6,   -3
  -5,    1,    1
  -3,    0,    0
  -4,   -1,    1
  -3,    2,    2
  -4,   -1,    0
  -2,    2,    2
  -3,    1,    0
  -1,   -1,   -1
  -2,    0,    1
   1,   -1,    1
  -3,   -1,    1
  -1,    0,    1
  -1,    0,    0
  -2,    1,    1
  -3,    1,    1
  -1,    0,    0
  -2,    0,    2
  -2,    0,    0
  -2,    1,    2
  -2,    0,    1
  -3,    1,    2
  -2,    0,    1
  -1,    0,    2
  -2,    1,    1
  -1,    1,    0
  -2,    0,    1
  -3,   -1,    1
  -1,    0,    0
  -3,    2,    2
  -2,    2,    1
  -1,    0,    2
  -3,    0,    2
