ax,ay,az
 -22,  -85,  -61
 -86,    2,   -7
-146,  -22,   99
 -91,  -14,   24
 -69,  -88, -111
 -65,  -74,  -11
-170,   34,  -64
-185,   30,  178
  72,   60,  -56
 201,   68,  101
 166,   54,   47
  62,   68,   44
  58,   24,    9
  42,   39,  -14
-317,   50,  176
 185,   91,  -53
 130,  -56,   21
  79,   61,   10
  32,   61,  126
  48,   44,   43
 -10,   48,   65
  90,  113,  -17
  -1,  126,  112
  29,   21,   -2
-105,  -44,   46
 102,  -39, -121
  61,   80,  -17
 -32,   87,   47
 -71,   62,   99
-253,   86,   92
-103,   39,  110
 142,   65,   34
 322,  -49,    8
-183,  -42,  111
-216,  141,   98
-271,   58,   50
 239,   62,   65
 166,   32,   -5
  45,  -79,   61
 289, -111,   44
 -95,  -48,  -25
 340,  -69,  -65
 -79,  -82,  106
-103,  -82,   66
 253,  218,   12
-131,    6,  138
  61,    7,   98
  58,  -36,  272
  11,  -88,  127
-211,  -17,   38
   4,  -55,   99
 134,  -48,   55
  -2,  -80,   44
 -93,  -50,   65
  62,   30,   31
 -53,  -87,  -24
 -13,  -66,   -5
  -7,  -21,    6
 -17,  -11,    1
  -9,  -41,   -3
 -23,  -38,    0
 -55,  -32,    1
  19, -141,  -76
  34,  -22,   15
  -4,   79,   97
  -3, -104, -136
-188,  -19,  -32
 -79,   97,    4
-148,  -60,    0
 208,  -87,  -77
 -15,   21,   36
 241,  -59,  208
-153,  134,  -77
  36,  233, -265
-396,  -35,   42
 508,  -20,   46
-290,  -76,  -56
 184,  -31,  161
-298,  -34,   63
-154,  -38,   22
 271,  -32, -143
-188,   11,  -32
  27,    1,   71
  40,    0,  148
 -65,  -21,   65
-255,  -24,  -97
-146,   67,  149
 -19,  108,    5
  50,    7,   10
  -8,   61,   14
  17,   41,   -4
   5,    7,    2
   0,    1,    2
  -1,    3,    0
  -2,    0,   -1
  -5,    3,    0
  -3,    2,    1
  -4,    3,    1
  -2,    3,    1
   0,    2,    0
   2,    2,    0
  -1,    1,    1
  -1,    1,    1
  -1,    2,    1
  -3,    3,    0
  -2,    0,    2
   0,    3,    0
  -1,    2,    0
  -1,    2,    1
   0,    2,    2
  -2,    2,    2
  -2,    1,    1
  -1,    1,    1
  -1,    3,    1
  -2,    1,    0
  -1,    2,    2
  -1,    2,    1
  -2,    3,    0
  -1,    0,    0
  -2,    2,    1
   0,    0,    1
  -2,    3,    2
  -1,    0,    0
  -2,    2,    0
  -1,    2,    1
  -1,    2,    1
  -1,    1,    1
