ax,ay,az
 115,  122,   59
 204,   17,   34
  31,  129,   93
 227,  178,   88
  97,   21,    5
  19,   13,   44
  17,   76,  -63
 268,   18,   30
 199,   99,   54
 204,  116,   -4
  13,   -1,   82
  16,   -3,   30
-120,   87,   41
 -95,  124,  -53
 -72,   -3,   16
-157,  -50,   11
 -43,   11,   68
-160,  -98,  -16
  59,  -54,   -3
  57,  -10,  -57
-128,  -28,    1
-206, -114,   24
  21,  -11,  -10
 -55, -111,  -51
  58,  -44,  -34
  -8,  -51,  -15
 -30,  -12,   13
 -14,   -1,    4
 -14,  -18,    1
  16,   -1,    0
 -35,  -35,   -4
  -9,  -96,   -9
  17, -131,   23
 -35, -147, -109
  14,   41,  -34
  79,  -25,   71
  28, -213,   59
 151,   41,  -66
 -87,   17,   44
 -94,   19,  -83
-258,  136,  -70
 389,   -1,    7
  87, -163,   22
 -80,  191,   35
-351,   11,   -3
-176,  144,  -42
-117,   94,   41
   1,  178,  -16
 -26,  -14,   61
-114,   25,   12
-128,  146,   18
  11,  148,  -12
-113,  118,  -55
 -16,  102,   -4
 -12,   19,   -2
  -6,   33,   -2
  28,    2,  -14
 -26,   11,   -5
 -34,   14,  -25
-221,   15,   11
 -24,   78,   -3
  24,   49,  -35
-120,   80,  -13
 -27,   41,   26
-147,   48,   22
 -75,    2,   -3
  77,   64,   -2
 -45,   12,   11
 -60,  -75,  -52
 -34,  -73,  -37
-100,  -88,   38
 -78,   45,   84
  28,  -54,   46
  24,  -53,    0
  -1,   13,  -21
-114,  -56,   23
  28,  -44,  -53
 -11,  -84,   70
 -30,  -97,  -28
  65,  -43,   25
 229,  117,   11
  68,  -52,  -10
 -23,   -3,   31
 168,   50,   -4
   7,   26,   16
  43,  -18,  -29
  57,   -7,  -11
  39,  -27,   19
  15,  -62,  -39
  -4,  -61,  -41
 342,   72,  -35
 112,  117,   59
 105,  -24,   20
  56,    6,  -67
  49,   13,   -8
 226,  151,    5
  18,   62,  -16
 162,  -71,   48
  96,   -8,  -49
-283,   38,  -16
  61,    4,   10
  64,  -37,  -32
 470,   28,  -15
 -23,  -44,   51
  94,  -84,   87
 121,   75,   38
-186,   80,   67
 -17,   22,    3
  94,  -51,  -79
 -44,   21,   15
 -60,    6,   15
  -5,   52,   68
 -14,  -20,   32
 -33,  -14,    4
  -9,   -3,   -1
  -7,   -9,    3
  -6,  -16,    2
  11,    1,    6
   3,   -4,   -3
   8,    0,   -4
   3,   -2,    0
  -1,    1,    1
  -2,    1,    2
  -2,   -1,   -1
  -1,   -1,    0
  -3,    0,    1
  -2,   -1,    1
