ax,ay,az
  -9,  -53,    9
 -42,    4,  -58
  46,   21,   -5
   1,  -63,   47
 -82,  -77,   26
 -14,   19,   43
 124,  -64,  -42
  80,   88,  -11
 -56,   48,   56
  61,   24,   21
  39,   15,  -17
 -15,  -16,   -6
  90,  -21,   17
  43,  -69,   -8
  20,   39,   -9
 -56,  -24,  -22
 -21, -119,   47
 141,   44,  -34
 146,  -72,   10
  60,  -18,   -7
  38,   44,  -18
 -79, -115,    5
 -27,  -64,  -21
  -7,  -68,  -66
  -2, -113,  -51
  22,  -47,  -27
  44,  -94,   -4
  25,  -80,  -32
  85,   -9,   34
  80,   24,  -22
 -51,  -49,   13
 222,  -60,   28
 -48,   14,   -6
 -73,   87,    6
-216,  -33,   16
  73,   22,  -16
 242,  -20,   -9
-203,  -46,  -87
-196,  148,  -50
  92,   47,  -34
-133,   29,  -40
 109,   48,  -41
 120,   -1,   29
-113,   30,   10
 -11,   25,   -8
 -23,   76,   17
-226,  106,  -45
  23,  -24,    1
 169,   14,   31
  95,   51,   30
-155,  -25,  -35
  33,  -37,   35
 156,  -23,  -26
 -48,  -25,  -82
 -36,   13,  -25
  90,   53,   28
  50,  -31,   -8
  85,  -48,  -30
-256,   -2,  -13
  17,  -20,  -17
   0,   13,   -4
  12,   57,   10
   8,  -15,   -2
-105,  145,    4
 117,   23,   14
 -26,  -41,   99
-156,  -60,    2
 -75, -111,    6
  30, -123,   53
-151,   16,  -11
  44,  -61,  -16
 -51,   17,  -12
-194,  -71,   -7
 110,    4,  -44
 103,  -12,   22
-117,   11,  117
-162,  -65,   -5
 -14, -147,    4
-131,   -5,   -3
 -65,    1,    5
 160, -105,  -63
-243,  -40,  -10
  81, -140,  -13
  72,    9,    9
 -27,  -98,   27
  60,  111,  -74
 148, -140,    1
 -41,  -91,  -73
  34,    0,  -12
 -31,   -4,   26
  26,    5,   56
 113,  -42,   36
 137,    3,  -31
  95,  -89,  -43
 191, -115,   62
 122,    2,  -39
   0,    7,   64
 102, -185,   82
 -13,   44,   25
  93,  -14,  -64
  65,  -48,   72
  73,   30,   -3
  35,   -2,   -7
  54,  110,  -15
 -42,   36,   14
  44,  -14,   -3
  15,  -40,  -18
 115,   27,   41
 112,   78,   63
 -36,   89,  -12
 -72,   65,    7
 -63,    7,  -64
  69,   53,  -21
 -90,   52,  -35
-160,    5,  -34
 -39,   33,    0
-180,   59,   17
  42,   15,    9
  32,    4,  103
 -54,   -9,  -71
  72,   55,   52
   5,   10,   -7
  81,   35,   38
 365,   38,   23
  41,  -22,   15
 238,  121,  -22
 -95, -133,   17
