ax,ay,az
 -23,   94,   64
  85,   16,  -36
 105,  128,   98
 -17,    3,  -54
  98,   34,  -43
 148,   -6,  -12
 -38,   90,  113
  41,   13, -100
-130,  -22,  -29
 111,  -75,  -52
 -62,  -78,  -11
 184,  108,   47
  47,   88,   71
  50,  137,    2
 -83,  118,   65
 154,  -81,   58
-148,   36,  -70
 -40,  -46, -109
 232,   58,   68
 214,    3,   -9
 101,    7,  -54
  63, -153,   78
 -68,  -68, -119
-167,  -44,  127
  57,   48,  -22
 193,   94,  244
 251, -136,   55
 272,  -68,  -85
 140,  -10,   46
-141,   51,   69
 -39, -144,  -13
  63,   37,   36
  63,  -15,  107
 136,   44,  100
-216, -199,  -30
-316,  -37,   -2
 -51,  -39,   51
 356,  -26,   18
  26,  -59,   26
 140,  -33,  112
 -73,  -70,  198
 -63,  -79,  -65
-183,   77,  -81
-512, -512,  511
 345,  -10,    7
-512,  128,  -48
-512, -464,  384
-512, -333,  124
-512, -416,  511
 -48, -122,  158
-512, -350,  511
-512, -512,  331
 -73,  131,   97
-512,  128,  266
 119, -512,  192
 228,  511, -135
 334,   93,   -5
  22,   -2, -101
 405,  -59,   32
 511, -512,  -21
  66,   84,  -22
-122,   37,  149
 -51,  -36,  180
-153,   53,  128
-143,   -7,   54
-188,  155,   31
  42,  -20,    6
 -42,  -16,   40
-198,  242,   35
  10, -138, -116
 331,   79,  153
 110,  -44,  -14
-178,   55,   47
  89,  -77,  -78
  81,  -25,  149
  96,  107,  157
 -58,  -70,  -71
  85,   32,   60
 208,   -1,   28
-279,   30,   40
 119,  134,  142
-109,  -14,  -14
-135,  -20,   17
-131,   40,   49
 247,   27,   91
 -80, -134,  -21
 125,   38,   91
   3,  -34,  -10
 112,  -10,  118
  36,   -9,  101
 -44, -121,  -37
   1,  -40,   -1
   0,   -1,    1
   1,    0,    0
  -2,    2,    1
   2,    2,    1
   2,    0,    1
   3,    1,    1
   0,   -1,    2
  -1,   -1,    1
  -2,    0,    0
  -1,   -1,    1
   0,    2,    1
   1,   -1,    1
   0,    1,    1
  -1,    0,    0
  -2,    0,    1
   0,    1,    1
  -1,    2,    1
  -1,    2,    0
  -1,    0,    1
   0,   -1,    1
   0,   -1,    0
   0,    0,    1
   1,    1,    1
   0,    0,    1
  -2,    1,    1
  -2,    0,    1
   0,    0,    1
   0,    2,    1
   1,    0,    0
  -1,    1,    1
   0,    0,    0
   0,    0,    2
  -1,    0,    0
   0,    0,    1
   0,    0,    0
