ax,ay,az
  24,   89,   -6
 -44,    2,  -36
  98,  -25, -124
 117,   91,    7
 130,   86,   24
-144,  -72,    5
-207,   46,  -85
  -5,   18,   31
  48,   22,   -2
-121,  -27,  -13
 149,   32,  -10
 211,   10,   51
  -5,  -26,  -28
-297,  -10,  -57
  76,   40,  -13
  30,   42,   43
  -3,  -26,   36
-120,   32,  -29
 -13,   -8,   -2
 -42,   41,   55
 190, -182,  -23
  92,   91,  -74
  29,  -17,   35
 134,  -26,   57
 -38,  -24,   -3
 205,  -45,  159
  71,  -35,  148
  40,   -2,  -12
  32,   16,  -59
 113,   68,   -5
 -52,  -75,  -76
   8,    5,   -2
-112, -100,  -11
  54, -116,  -40
-231,   31,   51
-109,  -43,  -10
 -17,  -34,   -1
  46,  -88,  -36
 -38,  -45,  -50
  51,  -50,   10
  48,   38,   41
 -26,   17,   40
 -80,  -81,  -21
 111,  -59,  105
   4,  -36,   29
  90,   16,  -70
-159,   -3,   68
  76,  -76,   67
  35,    2,   44
 -57,    4, -180
  63,  -82,   12
 231,   16,  -28
 141,   59,   18
-106,   40,   90
  73,   41,  -82
  13,   43,  -26
 -60,  -40,   41
   1,    7,   52
   6,   49,   10
   5,  140,  126
-186,  106,   41
  24,  129,   82
   0,   64,   54
 -32,   11,  -27
-104,   47,  -15
 -25,   21,  -34
-135,  -36,   32
  42,   42,   32
  70,   54,   42
  84,   68,   -1
 -49,   -6,   -5
  -1,  -23,   24
  10,  -70,  -81
 172,  -18,  -24
 -27,  -53,  -48
 -61,  -50,  -97
 140,  -28,  -59
  23, -148,  -92
  58,  -95,  -62
  -9,  -32,   54
   1,  -99,    6
  -5,   -2,   -1
  -3,    2,    2
  -1,    2,    1
   2,    1,    1
   0,   -1,    0
  -1,   -1,    1
  -2,    0,    2
  -2,    1,    1
  -2,    1,    1
  -1,    1,    1
   0,   -1,    1
   1,    0,    2
   0,   -1,   -1
 -13,   -6,   -5
  -4,   -3,   -1
  -2,   -2,    0
  -1,   -1,    0
   0,    1,    2
   0,   -1,    1
   0,    2,    2
   0,    1,    1
  -2,    1,    2
   0,    1,   -1
   0,    0,    1
   0,   -1,    1
  -1,    2,    0
  -1,    1,    0
  -1,    0,    1
  -1,    0,    1
   0,    0,    1
  -1,    0,    0
  -1,   -1,    1
  -2,    0,    0
  -2,    1,    0
  -2,   -1,    1
  -1,    0,    1
  -2,    2,    1
  -1,    1,    0
  -1,    0,    1
  -3,    1,    2
  -1,    0,    1
  -1,    0,   -1
  -2,    1,    1
  -1,    1,    2
  -1,    2,    0
  -2,    1,    1
