ax,ay,az
 -37,  -46,   17
 101,  -12,   20
 -16,  -65,  -82
 120,   14,  -10
  21,  100,   38
 -20,   -1,   -2
   3,   56,   24
  67,    5,   26
 -94,    2,  -36
 238,    3,   52
  37,  -96,  -14
 -59,  -22,   48
 -59,  239,   -2
 185,  -61,   20
-143, -105,  -57
 -77,  -40,  -12
 -62,  -20,   25
  41,  -33,   16
 254, -102,   27
 138,  -47,  -15
-113,   36,    1
-278,  -91,    8
 -78,   18,   45
  29, -103,   -6
-112,  -51,    0
 -85,   22,   29
  83,  -22,   13
 -16,  -70,    9
-251,  -42,   38
 114,   10,  -48
 -43,  -15,   21
-191,   66,  -12
 -49, -159,   30
  25,  152,  -64
-145,  -12,  -12
 -40,   64,    8
-142,   32,   27
 -52,   37,   12
 -97, -130,   29
-117, -103,   74
  25,  -37,  109
-117, -187,   61
 -43,   14,  -68
 -39,  108,  -25
  78,  114,  -39
  48,  -21,  -35
 152,   -1,   10
 -40,  -34,   16
 167,  -32,   25
 -13,   42,  -17
 141,  -77,  -15
  71,   16,    2
 135,  -21,   20
-100,  -82,  -15
 -99,  -17,  -42
  31,  -34,   -7
  63,  -25,  -15
  42,    9,   14
  78,  -25,    8
  27,  -45,  -35
  95,   -4,   12
-139,  -18,    2
  -1,    0,  -14
  49,   96,   31
 256,  -69,  -10
 209,  -63,   14
-298,    6,  -29
 197, -130,  -53
 -19,  -21,  -52
-150,  152,   10
-175,  -31,   10
-122,  -30,  -27
 160,   67,  -21
-155,   62,  -23
 -41,  -37,    3
-102,  -70,  -47
-228,    7,   90
 -85,  -27,   58
  59,  104,   66
-108,   30,  176
  67,  -27,   90
-236,   31,  -16
 -26,   28,   51
 -91,   34,   28
-175,  -31,   12
 218,   40,  -19
-149,   71,    9
   3,   -1,  115
-100,   -8,  -25
  -9,   -8,   44
  -4,   22,  -22
   1,  164,   98
  64,  -43,   21
-221,   91,    5
  51,   62,   72
 191,   47,  136
   3,   99,  125
  14, -143,   12
  29, -119,    1
-135,   47,   36
  37,  -65,    7
 -90,  -45,  -10
 -13,   19,   79
  23,  -30,   16
  -5,    5,   30
  58,  -43,   -7
  27,   -8,   12
  16,    5,   15
  35,    3,    4
  -9,    0,    1
  10,   -2,    0
   2,   -1,    0
  -1,   -1,   -1
  -3,   -3,    1
  -3,   -3,    1
  -1,   -3,   -1
  -2,   -2,    0
  -2,   -2,    0
   0,   -3,    0
   0,   -1,   -1
  -1,    0,    1
  -2,   -2,    0
   0,    0,    0
  -1,   -2,   -1
  -1,   -2,    0
  -3,   -2,    0
  -2,   -1,    1
