ax,ay,az
  -4,   26,  -19
  20,   26,  -36
 131,   40,  -59
-148,  -23,   13
  66,   12,  -23
  54,  -15,  -52
 -10,   12,  -24
 230,   23,  -53
  55,   42,  121
 108,  -47,   77
 -89,   39,  151
 215,   -1, -124
  83,  -51,  -56
  46, -102,  -70
  27,  140,  -68
 110,  -63,   41
 -38,    9,    0
 332, -131, -230
-166,   60,    0
  36,   20,   71
  44,   35,   18
-173,  115,   99
 -27,  123,   47
-159,  212,   41
-377, -136,  -21
 -20,  -41,  -35
 -81, -123,   31
 -49,    0, -138
  81,  -70,   -3
 -56,   25, -171
 -98,   18,  102
 -80,   79,   13
  58,  -50, -112
 -72,  -95,  -54
  45,    4,   78
 -33, -116,   64
  81, -132,  -81
  21,  -82,  -14
-122,  -34,   77
   4,  -71,   43
-294,   11,   25
 231,  -23, -107
   5,  -46,   68
-270,  179,   68
-220,   39,  -76
  47,  -32,   28
  22,  -72,   62
 -52,  -32,   23
  22,    9,    5
 255,  -87,   85
 -26, -128,   71
-102,   68,    0
 138,   27,   52
-116,   61,   31
-167,   11,    0
-123,   42,  -81
  81,  109,   64
 -16,  -37,   46
 -24,   37,   67
 -44,    5,   40
  31,   35,   33
-108,   24,   26
  14,  -30,  -12
  90,  -53,  -26
  89,  -13,  -31
  61,  -24,   -5
  78,   34,    6
  56,   21,   -6
 172,   31,  -16
 -59, -173, -142
  44,  -43,  -82
 144,  120,    2
 -83,   43,  -23
-114,  -55, -130
-139,   20,   89
-208,  -10,   21
 -68,   -8,   76
 -71,   20,  112
 141,   57,  149
  12,   -2,  140
-460,  116,   32
 208,  -46,  -35
-179,  132,   18
  97,  -36,  -62
 -79,   37,    2
 -99,  -28,  -10
-203,  105,   96
-154,   49,  -13
  96,  -10,  -10
  47,    3,   37
-317,  -35,   57
 -85,  -27,   40
 101,   14,  -59
  -4,  -82,  -61
-297,  -15,   28
  23,  -12,   -5
 -42,   45,   39
-465, -188,   -6
 -25,   41,    6
 -62,  -48,   49
 -55,   -4,    9
 110,  134,   52
-222,  -42,   95
-101,  -82,    4
  12,  -47,   37
 105,   14,    9
  44, -153,  -77
  22,  -97,   -1
 -13,  -69,   14
 -54, -125,   91
  66,   -9,   47
   5,   19,   37
  32,  -44,  -15
  68,    0,    3
  23,    7,    3
   1,    1,    2
   4,    0,    3
   0,    1,    3
  -7,   -1,    0
  -5,    1,    0
  -1,   -1,    1
  -3,    0,    1
   0,   -1,    1
  -1,   -1,    2
  -1,   -2,    0
  -2,    0,    1
  -5,   -1,   -1
