ax,ay,az
 -10,  -28,  -11
  -8,   79,  -95
 -72,  -69,   88
 150,   22,  -13
-196, -101,   61
   6, -117,  -56
 151,  -54,   19
 -14,  -47,  -25
-119,  -47,   55
 231,  -60,   75
 232,   66,   74
 120,  -34,  -14
 -60,  -55,  -32
 -82,  123,  116
 177,   48,  -36
 139,   -2,  -46
 222,   59,  -28
  87,    2,  -52
  75,   29,   22
 -87,   56,   30
 -78,   54,  -67
  66,  -24,  -24
  58,   69,   19
 -27, -119,   38
  28,   77,   -3
 156,   63,  -27
 -37,   17,   -5
-147,  137,   52
 -27,  -13,   47
-227,  115,    5
  65,   42,    0
 150,    8,  -63
  58,  132,  -46
-296,  111,   28
-259,  -13,  -31
  32,   47,   89
-244,   11,   38
 383,  -68,    9
-460,   23,   54
-221,   18,    8
-512,  165,   -8
 297, -121,   67
-364,   69,   46
 334, -222,   33
 -98,   17,   94
  -1,  -15,   51
 -30, -128,   56
  27,  -31,   67
-124, -108,  -33
  88,  -24,  -36
 -46,  -80,   17
 -48,  -74,  -41
 -42,  -34,    5
 -18,    2,   -1
   3,  -58,   -5
 -59, -121,  -33
 108,  -77,  -41
 132,    2,   98
-123,  -49,    7
  32,  -31,   40
  12, -126,   10
 -48,    2,   27
  63,  -16,  110
 230,  -91,  147
 127,    0,  -35
 352,  -85,   -1
 133,    6,   22
 192, -127,    4
  81,   21,    0
-117,  112,   18
 113,  -36,   29
 129,   27,   -1
 -94,   66,   66
 143,  109,   64
 -92,   99,   44
 -43,   97,  -32
  96,   35,   21
  94,   75,   78
   2,   43,  -13
  -8,   12,  -13
  -2,   -2,   -6
   4,    3,    5
   0,    0,   -2
   0,    1,    1
  -2,    0,   -1
  -3,    3,    1
  -2,    2,    2
  -1,    2,    1
   0,    1,    3
  -9,   -2,   -1
   0,    1,    2
   2,   -3,   -2
   0,    1,    1
   0,    2,    2
   0,   -2,    0
   0,    2,    4
   2,    2,    1
  -1,    1,   -1
  -1,    2,    2
  -2,    1,    0
  -2,    2,    1
   0,   -4,   -5
   0,   -1,    0
   0,   -1,   -1
   1,    5,    6
  -2,   -1,    0
  -2,    0,   -1
  -2,    0,    1
  -2,    3,    0
   1,    1,    1
  -1,    2,    0
   0,    0,    1
  -1,    1,    1
  -1,    1,    1
   0,    2,    1
  -2,    3,    1
   0,    1,   -1
   0,    1,    1
  -1,    2,    0
  -1,    1,    1
   0,    1,    0
  -1,    1,    1
  -2,    2,    0
  -1,    2,    1
  -2,    2,    0
  -1,    1,    1
  -2,    0,   -1
