ax,ay,az
  43,   84,    2
-114,  -19, -110
-187,  -23,  -67
  94,   13,   11
 -72,   22,  -17
-243,   34,  160
-210,  -59,  176
  33,   47,   28
 216,  -12,  -39
-122,  -97,   76
  -9, -158,   -7
 -11,    7,   70
-254,    6,   94
 -18, -240, -132
-106, -185,  -17
   1,  -49,    3
   5,    0,    3
  -5,    1,    1
   4,    2,    1
  -4,   -1,    0
  10,    4,    1
  26,   -1,    1
  28,  -15,  -10
  -9,   -7,   -6
  38,   15,   13
 -13,  -35,  -41
  53,    0,   -3
   1,   28,   10
 163,  -13,  -44
  33,   53,   15
 163,   68,   45
  33, -173,  -75
 -44,   66,   23
 248,  -14,   -3
  34,  143,   41
  73,  102,  127
  -2,  197,   99
 209, -107,  -15
  36,  -69,  -53
 -27,  -35, -121
-206,  -65,   80
 -81,   25,  -20
  56,   41,  180
 106,  -75,   56
 -16,  -39,  -50
-184,  -70,    2
 -52,   -6,   -3
 -25,   -3,    7
 -26,   -8,    0
 -10,   -4,   -1
  -3,  -10,    7
  46,  -18,   19
 -51,  -29,  -37
 -38,  -64,  -66
  27,  -10,   11
  -8, -176, -108
 -37,   12,  -21
 -86,  -36,  -36
  32, -124,   26
  -9,   13,   69
  29,   58,  -32
 174, -160,  -23
 139,   44,  150
 367,  -90,    5
  33,  -78,  -25
-512, -512,  511
 -76,  -60,  227
 242,   13,   44
-248,  -35,  177
 212,  -74,   89
 109,   41,   61
 -40,   22,  -60
 167,  154,  162
  -4,   30,  -17
  30,  -30,  139
 210,  190,    3
 256,  -39,   10
-120,  113,   18
  57,  129,  189
  69,  122,   53
  44, -103,  -81
 -59,  -17,   63
  46,  -38,  207
-378,  -71,  194
 110,   31,   51
 -54,   65,   -8
-101,  -12,  118
 -99,   88,  -15
 285,  141,  -74
 116, -101,   63
 -18,   40,  -92
-286,   48,  208
 -40,  162,  -35
 -95, -512,  226
-248,  -17,  -82
 -33,   68,  190
 361,  212,  164
 309,  -46, -191
-268,   80, -141
-132,  106,  222
  15, -120,   68
  89,  -93,  -39
  36, -349, -109
 125, -114,    5
 -35,   94,  233
  75,  -36,    8
 114, -109,  -54
  33,  -35,  -37
 -12, -160, -135
   9,  -14,   -3
  29,  -29,   -4
  85,  -19,   -3
  30,    1,    0
   1,   -1,    1
   0,    0,    1
   0,    0,    1
  -6,    0,    1
  -2,   -1,    0
  -2,   -1,    1
  -2,    0,    2
  -2,   -1,    1
  -1,   -2,    2
  -1,    0,    1
   0,    0,    1
  -1,    0,    1
  -3,   -1,    2
  -2,   -1,    2
