ax,ay,az
  14,    0,   37
-100,  -74,   -1
 181,   61,   -5
  23,  -16,    6
-108,  -84,    5
  97,  -36,  -30
  41,    7,  -25
  59,   10,  -77
 -18,  -99,  -81
 -32,  -26,    7
 -41,  -41,  -19
 117,  161,  133
-136,  -45,  -64
 134,   46,   48
 -68,    6,   20
  -2, -106,  -84
  77,   91,  -10
  37,  -97,  -49
 292,  113,  -22
  26,   99,   91
  62,   36,   23
  58,   49,  -22
 154,  183,   11
  60,   44,   23
 127,   61,    0
  -4,  -33,  -26
  23,   34,   34
  17,   85,   56
-101,   13,   33
  65,   40,    0
  76,   21,  -41
 128,  138,   84
  64,   18,   54
 -16,   -3,   43
 -86,   85,  -49
  36,   31,    6
  79,    8,  -29
-326,  120,   65
-114,   31,   10
   2,   -7,   77
-276,  -10,   -3
 103,   42,   28
 225,   37,   21
 200,  -38,   -4
 366, -153,  102
 311,  -34,   92
 -22,  -15,    1
 251, -166,   18
 205, -148,   54
-289,   25,  -55
 267,   19,  -99
  54,   34,  135
-243,    9,  -33
-373,  -28,   38
 -52,  -16,   29
 -25,   17,   73
  52,  -35,   13
 -85,   59,   59
  54,    5,  126
 -39,  -87,  -10
 -20,  -25,   16
  -5,  -13,   12
 -19,  -46,    7
 -46,  -35,   14
  82,   27,   42
-164,  -12,   56
 163,  -68,  -59
-149, -105,   -3
-247, -122, -159
 164,  -57,  -58
 -86,  -25,  -81
 131,   -9,  102
-133,   25,  -15
 511,  -38,   15
 139,   47,   48
 306,   89,   17
  74,   12,  -35
-512,  108,  -95
  -2,   43,   45
-342,   30,   16
 119,   80,    2
   8,   69,   36
 -78,  115,   32
 315,  101,  -30
-135,  -25,    9
   3,   12,  -55
  -4,   53,   19
  16,   31,   12
  23,   20,    7
   4,    4,   -3
  -2,    0,    6
  -1,   -4,   -4
  -7,   -1,    0
  -5,    3,    2
  -2,    4,    1
  -1,    3,    1
  -1,    2,    1
  -1,    0,    0
  -2,    1,    1
  -2,    2,    0
  -2,    2,    1
  -3,    2,    0
  -2,    2,    1
   2,    3,    2
   0,    2,    0
  -2,    2,    1
  -3,    2,    0
  -4,    3,    1
  -3,    1,    0
  -1,    1,    1
  -1,    2,    0
  -2,    2,    1
  -3,    2,    0
  -3,    1,    1
  -3,    3,    0
  -3,    2,    2
  -2,    1,    1
  -3,    2,    0
  -2,    2,    1
  -3,    3,    1
  -2,    1,    1
  -3,    3,    1
  -2,    3,    1
  -2,    3,    3
  -2,    1,    1
  -2,    1,    0
  -1,    1,    0
