ax,ay,az
  32,   31,   32
   2,  -46,  -15
-110,  -27,  116
  12,   25,   42
 -46,   84,  -52
-251,   97,   17
  66,  -21,    9
-191,   44,   86
 136,    8,   21
  90,  -12,    9
 125,  -37,  -17
 -75,  -19, -106
 -33,  -20,   41
-138,   37,  -31
  49,   14,  -38
 -15,  -11,   47
 171,   95,   26
  81,   44,  -12
-119,  -32,  -52
  29,   46,   32
  44,  -23,   25
   1,  -44,  -25
  -4,   16,    8
   1,   16,  -32
  18,   -1,  -19
  11,   12,    1
  13,    7,    4
  18,   10,    1
  26,   27,   -3
  26,  -18,  -20
  47,   18,   11
   6,  -13,   15
  56,   32,   35
  23,   60,   19
  30,   61,   12
  42,  -33,   21
 -69,   87,   17
   5, -140,   29
  63,  119,   10
  16,   58,   55
  14,  -43,  -17
 121,  -29,   85
 -88,   22,  -11
 187,  -27,   53
 215,   13,   98
 -61,  -46,   11
 233, -137,    1
-245,  184,   28
 -65,   18,    8
  70,  -50,   28
 155,  -60, -159
 101,  -14,  -37
 107,  -82,   25
 -28,   27,   29
-118,   -2,   83
 -84,    6,   39
  48,   19,   23
 -66,   45,  123
  -5,   52,  153
-124,    0,   18
 -58,  -26,   -6
  51,  120,   50
  12,   54,   84
 -72,  -21,   -9
 -32,   -8,    6
 -19,    1,    8
  -2,   -2,    0
   4,    0,    0
   3,    2,    2
  -1,   -4,   -3
   1,    0,    5
   1,    2,    3
  -2,    0,   -1
  -5,   -1,   -2
  -4,    2,    0
   0,    1,    1
   2,    2,    3
   1,    0,   -1
  -1,    1,    0
  -2,    0,    1
  -2,    2,    0
  -1,    1,   -1
  -1,    1,    1
  -2,   -4,   -2
  -1,    0,    1
  -2,   -1,    1
  -2,    0,    1
  -2,    2,    1
  -1,    1,    0
  -1,    0,    1
   0,    1,    0
  -2,    1,    0
  -1,    1,    1
  -2,    1,    1
  -2,   -4,   -3
  -1,   -3,   -2
  -2,   -1,    0
  -2,    2,    2
   0,    0,   -1
 -18,   -9,   -9
  -4,   -5,   -5
  -1,    0,    1
   0,    1,    0
  -1,    1,    0
   0,    2,    1
  -2,    1,    1
  -2,    2,    1
  -2,    2,    1
  -2,    1,    2
  -1,    1,    1
  -1,    2,    1
  -1,    0,    1
  -2,    2,    1
  -3,    3,    1
  -3,    2,    0
  -3,    1,   -1
  -2,    1,    2
  -2,    0,    0
  -2,    1,    0
  -2,    1,    1
  -3,    1,    1
  -2,    1,    2
  -2,    2,    1
  -1,   -1,    0
  -1,    2,    2
  -1,    0,    0
  -1,    0,    2
