ax,ay,az
 -39,  -97,   42
-189,  -39,  -33
-147,  -49,   27
 -97,  -81,  -89
   8,   -4,   75
  71,   47,   59
 -21,  -41,   10
 -49,   92,   92
 -21,   29,   99
  12,   59,  -19
 112,   15,   38
-107,   44,   55
-352,  -91,   13
 152,   42,  -52
 -69,   -9,   -9
  38,   57,    9
  32,  -60,   16
 135,   20,  -28
 136,   15,   43
 228,  139,   17
  35,   -2,   27
   7,   59,    3
 -19,   67,  -70
  44,   78,  -24
 114,  -20,   13
 160,    4,   50
  55,  -30,  -21
-165,   15,   25
   6,    1,   53
 290,   38,   42
-239,   61,   14
 -49,   38,   64
 -28,  266,  -49
  62,  -69,   22
  52,   10,   12
 -41,  -31,    6
 152,  -36,    8
-133,   -4,   30
  76,  -96,   30
-123,  -19,   77
 -39,   -8,   26
   7,  -58,   21
   1,  -35,    2
   6,  -26,  -34
   5,  -19,   -2
 -37,   34,   12
   4,  -12,    4
  17,  -68,  -32
   0,  -50,  -35
 -27,   18,  -24
 -33,  -36,   35
  32,  -87,    9
 -85,   19,  -19
 -74,  -50,  -25
-124,   24,  -84
 116,    1,   -6
 226, -106,   38
 -18,    2,   19
  37,   32,  -48
 127,   35,    1
 -50,   29,   36
 264,  -53,  -34
 160,  -44,   23
-103,  199,  -33
 -37,   -9,   40
 108,   75,   21
 121,  -46,    1
-206,   46,   78
  65,    2,   34
 -57,    7,   12
-106,   41,    2
   7,   13,  -15
  14,   20,    3
-117,   -8,   40
-141,   33,  -47
-311,    6,   -1
 104,  -96,   -4
 -39,  -20,  -19
-167,   92,  -45
  88,   17,   -3
 -36,   58,   11
-134,    2,   31
-134,  -18,  -12
 -83,    2,   45
 -80,  -47,   41
 -72,   23,    6
 140,  -93,    5
 125,  -91,   39
-116,   51,   88
-163,  -94,   29
 133,   26,    4
 -61,  -45,  -41
 -27, -124,   10
  36,  -57,  -26
 -49,    5,   18
 -14,   15,   12
  14,   -9,    3
  19,   -1,    0
   8,   -5,   -2
   2,   -1,   -1
  -3,    0,    1
  -4,    2,    5
  -6,    0,    0
  -5,   -1,   -1
  -3,    0,    0
   0,    0,    2
   2,   -1,   -1
   2,    0,    0
  -1,    1,    0
   1,   -1,    0
  -1,    0,    1
  -3,   -1,   -1
  -4,    0,    0
  -4,    0,    0
  -3,    0,    0
  -3,    0,    0
  -4,    0,    0
  -2,    1,    2
  -2,   -2,    0
  -2,    0,    2
  -3,   -1,   -1
  -3,   -1,   -1
  -2,   -5,   -4
  -2,   -2,   -1
  -1,   -2,   -1
  -2,   -1,   -1
  -4,   -1,    1
