ax,ay,az
 -13,   82,   17
-139,  -70,  -41
 -85,  -68,  -60
 -24,  -47,   30
 289,   71,    2
 -47,  -36,    8
  47,   59,    5
 -22,    4,   12
  61,  -29,   14
  38,  115,  -50
  23,    7,    2
  80,  -30,   39
 219,  -61,   53
 108,  118,  -16
  20,   79,    1
-155,  -20,  -18
 -90,  -29,   -5
  30,  -76,    7
  14, -148,   54
-152, -140,  -78
  10,   67,  -34
 187,  -79,   24
 -33,   -6,  -62
  44,  -92,   57
-262,  -83,  -90
  72,   28,   17
 132,  -51,  -30
-149,   12,   12
 199,   11,   36
  28,    7,  -68
  67, -196,   16
 115,   -3,   65
 -12,  -44,   80
  -3,   55,   25
 -98,  -75,  -86
 -46, -102,   16
  53,  -11,  -26
-141,   44,   18
 -71,    7,  -69
-153, -103,   46
 -25,  -82,  126
-181,   97,   21
  15, -111,   14
 -93,  100,  -26
 -16,   20,  -31
 144, -120,  -72
 -40,   68,  -36
 -19,  -12,   30
  56,   82,  -69
  55,  149,  -13
-165,   78,  -71
  39,   95,   52
  77,  -84,   66
  88,   23,   62
 130,   68,  -68
  21,   -5,    0
  66,   30,   22
  76,  -21,   -6
 144,  -10,  -33
  40,    2,    1
  45,   19,   -2
  15,   -2,   58
 142,    6,  -10
 132,   13,   54
  89,   31,   -2
 -33,   43,  -10
-113,   65,  -23
 188,    1,   14
 -21,  -32,   18
-139,   -4,  -14
-150,   89,   20
-409,   40,    4
 246,  -67,   54
  99,   22,  -15
 302,  -37,   12
 -20,   56,   -1
  93,  -34,  -13
-103,  -30,   27
-146,   -2,  -75
  28,    1,   85
  59,  -64, -103
 -92,   -7,    2
 263,  -72,   30
 -88,    8,   25
 -81,   -5,  101
 -30,   20,  -22
  22,  -34,    4
  55,    0,   79
 -50,   12,   32
  26,   -9,   32
 -69,   25,  -27
  19,   20,   22
  -4,   78,  -61
 -33,  -58,   14
 -22,  -43,  -20
 -80,  -59,  -16
  51,   59,   -4
  38,   77,  -10
 158,   35,  -74
-119,  -68,  -87
  -1,   11,  -43
 270, -128,   19
 -32,  -11,   61
 -21,  -11,   55
  95,  -71,   20
  42,  -14,   63
  -3,  -33,   60
  98,   -1,    4
 -21,  -28,   39
-106,  -35,  -23
  31,  -55,    5
  12,   -6,   21
  16,   -7,    0
  11,   -3,    0
  10,   -3,    1
  -2,   -2,   -1
  -5,   -3,    0
  -7,   -2,   -1
  -3,   -2,   -1
  -4,   -2,    0
  -1,   -2,    1
  -2,   -2,   -1
   2,   -3,    1
   1,   -4,    0
   0,   -3,    0
  -2,   -4,    0
  -2,   -2,    0
