ax,ay,az
 -45,  131,  142
 108,  108,   68
  90,    9,   16
   5,   51,  -57
 -45,   68,   36
-106,  -41,  -95
  44,   60,   59
 -99,   56,   84
  66,  -24,   28
  55,   -1,  -31
-324,   96,  -57
  17,   99,   44
-143,   95,  -15
  98,  -14,   17
-191,  -19,  -23
 170,  -89,  -51
  -1,    7,   59
 117,    9,  -84
-141,   37,  -87
  93,  -16, -113
-107,   76,   17
 -59,  -77,   19
  12,  -15,   -9
 -76,   65,   23
 172,  -62,  -19
 165,  -35,    1
 -90,  -10,   36
-194,  -81,   33
-283, -108,  -48
 -56,    7,   -4
 -39,   51,  -13
  56,  -56,    9
-102,   57,   56
  69,  -25,   12
 -31,  -93,   84
  73,  -35,  -64
 -16,  -81,   10
-138,  -55,   -5
-221,    9,  -59
 235,  -29,   36
-262,  -73,  -10
  21,   -5,    0
 375,  -34,   34
-211,  -12,   29
-133,   67,    5
 197,   35,  136
-133,   78,    4
 105,   46,  -25
-121,   43,  -26
 -51,  -29,  -14
 -20,   14,  -38
-111,   88,  -46
-151,   63,   12
 185,   47,   -4
  88,   23,   12
 131,   18,  -96
 -13,   70,  -36
 -42,  -27,    1
  76,  -48,   53
-107,   28,    1
 -33, -114,   50
  38,    7,  -52
  -3,   21,   16
   1,   -9,  -32
 -85,   30,   40
  22,   29,   27
  -8,  127,    1
  19,  -30,  -41
-117,   63,   24
 -21,   -4,  -16
-184,  -11,   49
-173,   95,   41
 -17,   19,    4
 281,  -39,   16
 -50,   23,   94
 123,  -24,    0
 -37,   79,  -48
  63,  131,   -1
 106,   46,   -4
 138,  101,   13
-161,  -72,  -38
 -52,   -9,   -3
   9,   21,   41
  61,  -18,   91
 -23,  -75,   37
  50,  -35,   79
  39,  -56,   22
  33,  -24,   30
  13,  -48,  -13
 -16,   -2,    1
  -7,    3,    4
   0,    1,    0
   1,    3,    0
   2,    2,    0
  -2,    1,    1
  -3,    0,    0
  -3,    0,    0
  -3,    3,    3
  -2,    1,    1
  -1,    4,    4
  -3,    0,    4
  -3,   -3,    0
   2,    1,    2
  -1,    2,    0
  -1,    1,    0
  -4,   -1,    0
  -2,    1,   -1
  -2,    2,    1
  -3,    2,    0
  -2,    1,    1
  -2,    1,    0
  -1,    0,   -1
  -2,    1,    0
   0,    2,    1
  -2,    1,    0
  -2,    2,    1
  -1,    1,    1
  -2,    1,    0
  -3,    1,    0
  -2,    1,    2
  -2,    2,    1
  -2,    3,    1
  -2,    1,    0
  -2,    2,    1
  -3,    2,    0
  -3,    2,    1
  -3,    3,    1
