ax,ay,az

  51,  -32,   20

  68, -103,   15

-147,  -82,  -17

-127, -198,  -50

  63,    3,   78

 361,    5,  -15

  78,  150,  -10

  64, -118,   -7

-184, -162,   64

 356, -173,  -93

 107,   19,   40

-151,  -25,   19

-208,  182,   43

-225,  105,   43

  97,   62,   72

  92,  -33,  120

   8,  -30,  -82

 -14,   90,   -2

  22,   37,   17

-176,   67,   76

 -51,  -16,   14

-109,   45,    3

  73,   16,    8

  32,   20,   24

 -67,   90,  -31

   5,   63,   -7

  -3,   59,  -13

   8,   14,    5

   5,    2,    1

  12,    0,    1

  13,  -10,    0

  52,   20,   -8

   9,  -16,  -19

 -31,   27,   -1

  48,   15,    1

 -20,   57,   11

  36,   -8,  -28

  70,    1,  -12

  32,   55,   -4

  -8,   87,   18

end

