ax,ay,az

  54,  -35,  -37

 -46,  -38,  -30

  -9,  -71,  -12

 -12,  -11,   29

  54,   -8,   39

-199,   62,  -81

 -71,  -78,  -30

 154,   24,   12

 -89,  -19,  -43

   1,  -55,   32

 -26,  -65,   16

 -47,   45,  -40

  80,   -9,  -36

  63,    9,  -21

 -73,   37,  -36

   2,  -12,   27

 112,  -39,   -6

 254, -104,   32

 -52,  -20,  -32

   7,  -29,  -34

 109,   -8,   51

  63,  165,  -83

  59,   43,   21

 -20,   -7,   29

  66,   82,   33

  37,   26,  -25

   9,  -56,  -55

  13,   62,  -48

 -97,   16,  -81

  10,   -1,   22

  39,   13,  -24

 -63,   14,   35

  12,  100,   23

  54,  -29,   67

   1,   -8,   29

-111,   43,   87

 -28,   83,    0

 -20,  -33,  -25

 154,   28,  -34

-174,  -83,   78

-185,   64,  108

 101,  132,   72

 -93,   65,   59

 103,  -39,   46

-143,  -31,   -9

-201,   13,   43

 198,  115,  -71

 215,  -89,  -10

-209,  -85,   31

 123, -147,   77

  -8,  -51,  -12

-123, -147,    1

  11,  -62,    7

  -8,  -92,   -9

   0,  -30,    0

   6,   -2,   47

  53,  -15,    7

  12,  -51,  -16

  61,  -45,    8

  62,  -81,  -47

  42,  -13,  -19

 -23,  -34,   -8

 117,   22,  -22

 -76,   10,  -70

 133,  -10,   40

 193,  134,  -20

  31,   -4,   79

 112,  141,   15

  43,   35,   -9

   8,  -44,    6

  52,    3,   -2

 192,  -25,  -58

 -77,  -17,  -27

 147,   55,  -20

  -6,  -20,   58

  77,   85,  -43

-149,    6,   68

 -91,  -19,   61

 170,  103,   94

 -44,  -41,   -6

 101,   20,  -69

-114,   46,  -24

-284,    0,  -73

 -77,  -16,   20

-108,   -3,  -30

 -47,   89,   -6

 105,   40,   13

-125,  -76,   18

  16,  139,    1

-107,   41,  -27

  25,   48,   18

 -90,   -2,  -16

  32,    0,  -24

 136,   27,   -9

 194,  -52,    8

 -71,   89,    1

 -34,  -80,   39

 -87,   56,  -31

 -37,   79,  -32

 123,  -80,   12

 209,    8,    3

-144,  -20,  -10

  25,   65,    5

  58,  -38,    0

 -18,   94,    3

  98,  -29,   -6

  36,   77,   -8

-167,  -29,   12

 -37,   -6,   21

  -6,   16,  -18

 120,  -80,  -38

  48,  -21,  -47

  73,   -6,  -13

 -69,    5,   43

  43,  -56,   -3

  -5,  -14,    5

  26,  -18,  -12

  27,  -15,    4

  24,   -2,    6

  15,   -3,    2

  12,    0,    1

   2,   -4,   -1

  -2,   -4,    1

   1,   -3,    1

  -3,   -3,    0

  -4,   -5,    0

  -6,   -5,    1

  -4,   -5,    1

   0,   -5,    1

  -2,   -3,    1

  -1,   -4,   -1

  -2,   -4,    0

   5,   -5,    0

  -4,   -6,    0

  -5,   -5,   -1

  -4,   -7,    0

  -4,   -4,    1

  -6,   -6,    0

  -2,   -6,    1

  -1,   -6,    0

   3,   -5,    1

  -2,   -3,    0

  -3,   -4,   -2

  -1,   -3,    1

  -4,   -5,    0

  -7,   -7,   -3

  -3,   -3,    1

  -2,   -5,    0

  -3,   -3,    2

  -2,   -6,    0

   1,   -3,   -1

  -1,   -3,   -1

  -3,   -4,    0

  -4,   -4,    1

  -3,   -3,    1

  -4,   -4,    1

   0,   -3,    0

   0,   -4,    0

   0,   -6,   -1

  -1,   -5,    0

  -2,   -4,    1

  -3,   -3,   -1

   0,   -3,    0

  -1,   -4,    1

  -2,   -5,    0

   0,   -5,    1

  -1,   -5,    0

  -2,   -4,    0

  -2,   -5,   -1

  -2,   -4,    0

  -1,   -4,    0

  -1,   -4,    1

  -1,   -3,    1

  -3,   -3,    1

  -2,   -4,    2

  -2,   -4,    0

  -1,   -4,   -1

  -1,   -6,   -1

  -3,   -6,    0

  -2,   -4,   -1

  -3,   -4,    1

  -2,   -5,   -2

  -2,   -5,   -1

  -1,   -5,   -1

  -1,   -3,    0

  -1,   -5,    0

  -2,   -5,   -1

  -1,   -4,    1

  -3,   -5,    0

  -1,   -4,    0

  -2,   -5,    1

  -3,   -6,    1

  -3,   -4,    0

  -3,   -5,   -1

  -3,   -4,    0

  -3,   -3,    0

  -2,   -5,    0

  -2,   -3,    1

  -5,   -4,    1

  -4,   -4,    1

  -5,   -4,    0

  -3,   -4,    1

  -2,   -5,    1

  -2,   -5,    0

  -1,   -5,    0

  -1,   -5,   -2

  -3,   -4,   -2

  -2,   -5,    1

  -3,   -4,    2

  -2,   -5,   -1

  -1,   -5,    0

  -2,   -6,   -1

  -2,   -4,    1

  -2,   -6,   -1

  -2,   -5,    0

  -2,   -5,    1

  -2,   -5,    0

  -2,   -5,    0

  -3,   -4,   -1

  -5,   -4,    0

  -4,   -5,    1

  -3,   -4,    1

  -4,   -5,   -1

  -3,   -6,   -1

  -3,   -5,    0

  -3,   -5,    2

  -2,   -4,    1

  -2,   -5,    0

end

