ax,ay,az

 -17,  -28,   32

 -14,  -45,  -18

  97,  -13,  -40

 242,  -39,   11

 -63,  -56,  -40

-332,  -75,  -21

-460,   11,   -4

 167,  -54,  -91

 180,   15,   32

-201, -105,  117

-182,  -50,   64

 153,  -73, -139

  85,  -83,   15

 229, -151,    2

 414, -128,  -27

 -12,   -1,   10

 197,   43,   27

 -10,   23,    9

 145,  -54,   12

  -1,   87,  -36

 355,   23,   15

  59,   16,  -70

 193,  -18,   63

 -41,  -23,    5

 -91,   30,  -27

-104,   28,   22

 149,   50,   11

  73,  -46,   40

-152,   -8,   31

 -43,   57,  -21

-318,  129,  -36

 -24,  100,    8

  20,   46,   -3

  -1,   42,    0

 -43,  -40,   -2

  -4,   98,  -12

  56,   85,  -29

 -17,   48,   -7

-185,   77,   25

-119,  155,  -13

-232,  -69,   94

-115,  -96,   32

  40,  105,   70

  53,  -35, -143

-172, -204,  -49

-143,  -82,   24

 -98,  -83,   -9

  28,  -44,   -2

   1,   30,   -1

  -7,   -5,   -1

   2,  -16,   -4

  -3,  -76,    8

   1,  -13,  -17

  49,   29,   21

  28,  -35,   17

 -30,   69,  -60

  30,  -51,  -63

 -31,  -95,   58

 -18,  -24,  -98

   6,  -59,   79

 203, -160,   78

-117,  -92,   76

 -89,   -3,   17

  92,  118,   -6

   0, -177,   22

 199,  -79,  -40

 234,   12,  -12

  55,  -17,   58

  74,  188,   12

 111,  -14,   47

-299,   20,  -32

  99,  -31,   27

  61,   44,   27

-116,  112,   23

 -18,   59,    3

 149,   11,  -46

 105,   51,   86

 233,    3,   19

 -33,  -94,   59

 -11,   76,   19

 -54,  138,   71

  43,   54,  -27

 -52,  -69,   -4

 -82,   25,  -34

  24,   66,  -39

-198,   -9,   14

-170,  151,   20

 -43,   69,  180

-117, -202,  -82

 -30,  133,    5

-251,  -18,  -11

-110,   73,  -36

  -8,  -91,    8

 -30,  144,   74

-196,  -72,   96

 -68, -178,   85

 -47,   91,   42

 502,  -76,  -93

-186,  218,   -7

-392,  -43,  112

-193,  -63,   48

-141,  -92,  -38

-312, -130,  -46

  46,   46,   31

 -79,  -79,   48

 155, -106,  -39

  74,  -87,    1

 -21,  -24,    9

  -7,   -4,    2

  11,   -5,    3

   6,   -4,    0

   0,   -3,    0

  -3,   -3,    0

   2,   -4,    0

  -9,   -3,   -2

  -5,   -3,    0

  -4,   -4,    0

   0,   -3,   -1

  -2,   -4,   -1

  -2,   -3,    1

   0,   -3,   -1

  -2,   -4,    0

  -1,   -4,   -1

  -3,   -2,    0

  -3,   -3,    0

  -3,   -4,    1

  -4,   -3,    0

  -2,   -4,    0

  -1,   -5,    0

  -2,   -5,    0

  -2,   -5,    1

  -2,   -4,   -1

  -1,   -4,    1

  -2,   -5,   -1

  -3,   -3,    1

  -2,   -4,    0

  -3,   -4,    1

  -3,   -3,    0

  -2,   -4,    0

  -3,   -4,    0

  -2,   -4,    0

  -1,   -4,    0

  -2,   -4,    1

  -2,   -3,    0

  -3,   -4,    0

  -4,   -3,    0

  -2,   -4,    0

  -1,   -4,   -1

  -3,   -3,    1

  -2,   -4,    0

   0,   -4,    0

  -2,   -3,    0

  -2,   -5,    1

  -2,   -5,    0

  -1,   -3,    0

  -1,   -5,   -1

  -2,   -4,    0

  -1,   -4,    0

  -2,   -4,   -2

  -3,   -4,   -1

  -3,   -5,    0

  -3,   -4,    1

  -1,   -5,    0

  -1,   -4,   -1

  -2,   -3,   -1

  -2,   -3,    1

  -1,   -5,    0

  -2,   -4,   -2

  -2,   -3,    0

  -3,   -4,   -1

  -2,   -5,    0

  -1,   -3,    1

  -1,   -3,   -1

  -1,   -4,    0

  -4,   -5,    1

  -2,   -3,    1

  -2,   -4,   -1

  -1,   -4,    0

  -1,   -5,    0

  -2,   -4,    1

  -2,   -5,    0

  -2,   -4,   -1

  -2,   -4,    0

  -3,   -3,   -1

  -1,   -4,    1

   0,   -5,    1

  -1,   -3,    1

  -2,   -2,    0

  -2,   -4,    1

  -2,   -4,    1

  -2,   -4,    0

  -1,   -5,    0

  -1,   -3,    0

  -2,   -3,    0

  -2,   -3,    1

  -2,   -3,    0

  -1,   -4,    0

  -3,   -4,    0

  -2,   -3,   -1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -5,    0

  -1,   -4,    0

  -1,   -4,    0

  -2,   -4,    1

  -2,   -3,    0

  -2,   -4,    1

  -3,   -5,    1

  -2,   -5,    0

  -2,   -4,   -1

  -2,   -3,    0

  -2,   -3,    0

  -2,   -3,   -1

  -2,   -3,    0

  -1,   -3,    0

  -2,   -4,   -1

  -2,   -4,    0

  -3,   -5,   -1

  -2,   -5,    1

  -2,   -5,    0

  -1,   -3,    1

  -2,   -4,    1

  -2,   -4,    0

  -2,   -4,    1

  -2,   -4,    0

  -2,   -4,    0

  -3,   -3,    1

  -2,   -4,    0

  -2,   -3,    0

  -1,   -5,    0

  -2,   -3,   -1

  -1,   -6,    0

  -1,   -4,    1

  -2,   -4,    1

end

