ax,ay,az

  52,   42,   -2

 -71,   63,   48

  13,   19,  -28

 114, -160,  -32

-127,   28,   50

  75,  -14,   38

   5,   20,  -14

 -64,   46,  -59

  24,   42,    9

 -49,  -11,  -13

  10,   24,  -54

 -31,  -51,   43

  55,   47,   35

  52,   45,   14

  52,  -18,  -45

 126,   54,    9

  41,   46,   -3

  43,  -49,  -41

   3,    8,   16

  57,  -32,  -18

 106,  -27,   49

  -4,   79,   62

  -2,  -13,   62

 -17,  -76,  -56

 -16,   -8,  -95

  74,   23,   55

 -80,  -44,   -6

 -60,  -23,   36

 -17,  -73,   -8

 112, -121,   20

 148,   13,   41

  55, -106,   49

-157,  -98,  111

 -69,  -34,   26

-108,  -19,  -49

 -13,  -90,  -78

  21,   58,   19

   3,   -3,   70

  71,  -27,    2

 -21,  -90,   17

 -19,   71,   92

 -48,  -97,  -50

-214,  -67,  120

-134,  -27,  -54

-217,  -46,  -63

 -92,   81,    4

-205,   44,    5

-252,  129,   74

-153,  -50,  -15

-220,  -47,   17

 -72,  157,   88

-339,  192,   29

 -58,  -57,   31

-119,   27,  117

  98, -118,   64

 -41,  124,   75

 168,  -17,   -3

  43,  112,  -18

 -19,   29,   18

 182,   -5,   15

  21,  -38,    5

  40,   13,  -20

  64,   20,   -3

  84,   -8,    5

  32,   -9,   -9

  92,   17,   26

 -35,   52,  -13

 -86,  -17,   -8

  71,   85,  -22

  11,  -40,  -22

 193,   32,   -6

 146,   31,  -11

  31,  -58,  -37

  89,   20,   -7

 269, -103,   32

-191,   18,   56

 109,  -42,   15

-261,   44,  193

 163,  -95,   69

  50,   49,  118

  25,   28,   43

  84,   67,  -13

-297,   35,   45

-152,  -64,   58

-148,   94,   58

-175,   16,   13

 -97,   46,  117

  25,  -33,   31

  59,   13,  -57

  32,    4,   16

-190,  -14,   -6

  11, -159,   31

 -62,  -51,  -70

-211,  -23,   13

   1,   28,   68

 -44,   19,  -15

-123,   13,   10

  79,   19,  -30

-105,  113,   42

-347,   50,  -14

 -27,  -36,   26

-107,   -3,  122

 -15,   56,   74

 -47, -125,   -8

-182,  -14,   83

-172,  -11,  107

 -27,  -10,   -3

 -22,  -13,   75

 -44,  -17,  -24

  -7,  -88,   15

 -48,  -23,    8

 -55,  -16,   56

  64,  -53,  -28

  25,  -15,  -10

   8,  -20,    6

   8,   -8,    1

   2,   -8,    0

   3,   -8,    0

  -2,   -6,    1

  -2,   -7,    0

  -8,   -8,    1

  -6,   -6,   -1

  -2,   -8,    1

  -2,   -7,    1

  -3,   -8,   -1

  -2,   -8,    1

  -3,   -7,   -1

  -2,   -6,   -1

  -3,   -7,    1

  -3,   -6,    0

  -3,   -7,    2

  -3,   -7,    0

  -3,   -7,    0

  -2,   -6,    0

  -2,   -8,    0

  -4,   -7,    1

  -2,   -7,    0

  -3,   -8,    1

  -4,   -7,    2

  -3,   -7,    0

  -3,   -7,    0

  -1,   -7,    0

  -3,   -7,    1

  -2,   -6,   -1

  -2,   -7,    0

  -3,   -6,   -1

  -4,   -8,    0

  -3,   -7,    1

  -4,   -6,    0

  -3,   -7,    0

  -3,   -7,    1

  -2,   -8,   -1

  -4,   -7,    0

  -2,   -7,    0

  -4,   -8,    1

  -4,   -8,   -1

  -3,   -7,    0

  -3,   -6,    0

  -3,   -7,    1

  -4,   -6,    1

  -3,   -8,    1

  -3,   -7,   -2

  -3,   -7,    0

  -4,   -7,    1

  -3,   -8,    0

  -2,   -8,    0

  -3,   -6,    1

  -3,   -7,    1

  -2,   -7,    2

  -3,   -7,    1

  -3,   -7,    1

  -3,   -7,    1

  -3,   -7,   -1

  -5,   -7,    1

  -3,   -8,    0

  -2,   -7,    0

  -4,   -7,    1

  -3,   -7,    0

  -3,   -8,    0

end

