ax,ay,az

  10,  -17,    0

 -30,   35,   25

 -68,   13,  -27

-211,   29,   30

 -65,    5,   15

  72,  131,   38

  38,   31,  -74

  55,   -1,   -5

-131,  -16,  -22

 157, -113,   15

 291,  -66,    6

 -35,   35,   24

  24,  -31,   49

 195,   83,  -78

  59, -117,   74

  16,   45,   16

  26,  -37,   87

 -38,   79,  -41

 184,  -50,   13

 102,  -23,  -48

 -78,   28,   11

  62,  -47,    3

 155,  -23,  109

 -70,  164,   -5

 -99,  -66,  -18

  -6,   30,  -28

  39,   -9, -125

  24,   28,  -21

-393,  -17,  -18

-125, -104,  -22

  97,  -21,   61

  44,   82,  -29

  69,  -83,  -83

 117,   63,   13

  91,  -47,  -34

  80,   -3,   11

  29,  -92,   21

-225,  -60,  -71

 -33,   -3,   -5

 -68,   25,  -59

 244,  135,   28

-171,    5,  -17

 -99, -144,   56

-117,   36,   -7

 -56,  -18,    5

   8,  -22,  -11

  63,   24,   -5

  61,  -77,    9

-157,  -60,   55

  24,  -13,   15

-138,   89,  -29

 101,   87,  -11

 -71,  -14,  -23

-115,  -15,   40

 -16,   34,  -63

-110,   31,   12

-103,  -10,    6

  51,   55,   33

-152,  -45,  -10

-172,   -9,  -50

 170,  -56,    6

 -18,  -76,   41

  41,    4,   -4

 294,  107,  -33

  54,  101,   -7

  -3,   -7,    7

  -7,   77,   38

 -33,   -3,  -61

  58,   -2,   16

  52,    9,   -1

  24,   -4,   -2

  25,   -2,   -3

  32,  -17,  -16

  -9,   67,   -7

  25,   39,   28

 -56,  242,   20

  43,   61,  -31

 -42,  -37,    1

  66,    7,   -9

  49,  -92,   74

  46,  -85,   12

 129,   27,   36

 118,  -40,  -34

   7,   72,   28

 110,  -15,  -47

 280,   15,   15

 394,  -97,  -56

  26,  -17,    5

  70,  -78,   35

 -43,   -2,  -43

 -18,  -23,   82

 486, -128,   38

 372,   69,  -98

  -3,  110,  -59

-107,  -11,   97

 -16,  -33,   37

 -12,  -31,   15

 246,   -2,   57

-109,  -26,   34

 133,   56,  109

  44,    4,    6

 -28,   66,   58

 -29,  125,   11

 223,  -42,   36

 338,  -40,   68

-127,  -27,  -43

 -49,  123,   53

-229,   72,   15

-163,  -92,  -14

-121,  -51,   17

 -35,   46,   13

 -72,  164,   61

 159,   75,   29

 284,  -37,  -49

 -26,  -30,  -40

 228,   33,   -3

 204,  -36, -129

 -42,   20,  -30

 -88, -108,  -81

  95,  -36,   96

  96,  -57,  -21

  58,  -82,  -36

 -83,  -62,  -23

  63,  -47,   14

   6,  -46,   -9

 -63,  -40,   -3

  33,  -27,   12

   9,    1,    1

   7,   -5,    0

   9,   -3,    0

  -5,   -6,    0

  -4,   -7,   -1

  -5,   -6,    1

  -7,   -5,    2

  -2,   -4,   -1

   0,   -4,    0

   2,   -7,   -1

   1,   -5,    1

   0,   -5,    0

   4,   -5,    0

  -5,   -6,   -1

  -3,   -7,   -1

  -6,   -6,    0

  -9,   -8,    0

  -7,   -5,    0

   2,   -5,    0

   1,   -5,    1

  -2,   -6,   -1

  -6,   -5,    1

  -6,   -7,    0

  -7,   -7,   -1

  -4,   -7,   -1

   2,   -6,   -2

   1,   -5,    0

   2,   -6,    0

  -2,   -7,    0

  -5,   -5,    0

  -5,   -5,    1

  -4,   -6,   -1

  -3,   -6,    0

  -1,   -4,    1

  -1,   -6,    0

  -1,   -7,    0

  -2,   -4,    1

   0,   -6,    1

  -4,   -7,    0

  -4,   -6,    0

  -6,   -6,    1

  -4,   -6,   -1

  -3,   -6,   -1

  -1,   -6,    0

  -1,   -6,    1

  -3,   -5,    1

  -4,   -5,   -1

  -2,   -6,   -1

  -2,   -6,    1

  -1,   -7,    0

   0,   -5,    0

  -1,   -6,    0

  -2,   -5,    0

  -2,   -6,    0

  -3,   -6,    0

  -2,   -4,    0

  -2,   -6,    1

  -1,   -7,    1

  -2,   -6,    0

  -2,   -6,    0

  -3,   -5,   -1

  -2,   -6,   -1

  -3,   -6,    0

  -2,   -7,    0

  -2,   -6,    1

  -3,   -5,   -1

  -3,   -6,    1

  -3,   -6,    0

  -2,   -5,    1

  -1,   -5,   -1

  -3,   -5,    0

  -2,   -6,    0

  -2,   -7,    0

  -5,   -6,    0

  -2,   -5,    0

  -1,   -5,    1

  -1,   -6,    2

  -2,   -6,    0

  -1,   -7,    0

  -2,   -5,    0

  -3,   -5,    0

  -3,   -6,   -1

  -3,   -5,   -1

  -3,   -6,    0

  -2,   -6,    0

  -1,   -7,   -1

  -2,   -5,    1

  -2,   -6,   -1

  -2,   -5,   -1

  -3,   -7,    1

  -3,   -5,    0

  -2,   -6,   -1

  -2,   -6,   -1

  -2,   -6,    1

  -3,   -6,    0

  -2,   -5,    0

  -2,   -7,    1

  -1,   -6,    0

