ax,ay,az

-127,  -21,  -13

  20,   74,  -10

   3,  -67,  -42

-114,   -2,   34

  17,  -68,  -22

 -59,   22,   -5

  16,  -91,   54

  -8,  -23,    8

 113,   27,   31

  -2,  -53,  -29

-247,   97,  -50

 -13,  -10,  -46

   4,  -78,  -45

 -92,   -2,  -49

 -11, -111,   -7

  68,   43,   41

  24,   95,   47

 -17,  -70, -101

  37,   57,  -36

-190,   -5,   57

 -11,  -79,    2

 -28,   71,   12

 -79,  -14,  -14

  14, -125,  -67

  21,  -61,    8

-108,  -27,  -16

 -27,  -13,  -14

 -35,  -18,   -3

 -45,  -26,  -28

  17,   -9,    7

  22,   -6,    0

  43,   -2,   -2

  20,  -11,   -1

  -3,   -5,    0

  -5,   -4,    0

  -2,   -5,   -2

   1,   -4,    0

  -2,    1,    0

   0,   -9,    2

   1,   -3,   -1

  -2,   -5,    0

  -6,    5,   -2

   7,  -52,    2

  -4,   -5,    0

  -4,   -4,    0

   2,   -1,    4

   1,   -1,   -1

  -2,   -5,   -2

   1,   -4,    0

  -2,   -3,    0

  -4,    1,    0

  -6,   20,  -11

  11,  -25,    0

   0,    3,    0

  -3,    1,   -2

  -1,    1,  -11

  -8,    1,    1

  -1,   -1,    4

   4,   -1,    1

  -2,   -2,   -1

  -4,   -1,   -2

   4,   -2,    0

  -2,   -1,    1

end

