ax,ay,az

  89,  -18,   22

  24,  -22,  -15

  87,  -25,   15

 -27, -178,   59

 -36,   23,  -30

  -3,   91,   -8

  62,   73,    9

 -88,   25,   76

 -12,  -53,  -15

  48,   20,  -45

  26, -116,   52

 -33,    7,  -27

 112,   36,  -15

  33, -123,    7

 -20,   59,  -35

 190,    6,   51

  68,   17,   15

  83,   40,  -95

  -6,   59,   34

   9,   15,   74

 229,   36,   65

-198,    0,  -29

 -50,  -51,  -20

   8,   -4,   71

 171,   -9,   79

  36,  119,    7

  40,   73,  -41

  -4,   18,  -51

  72,   20,   21

-120,  -10,  -13

   1,   28,   -3

 -93,   58,  -42

-110,   54,  -37

 -11,   72,   -7

 100,   21,    5

  -8,    8,   -1

  77,   58,   25

 129,  -97,   10

-242,   73,  -76

  58,   39,  -83

 216,   36,  -35

 201,  -28,   50

 -44,   12,    3

-273,  -80,   35

 382,   52,  -29

-214,   10,   98

-295,  210,   21

 171,   69,  -23

-293,  -40,    8

   3,  -37,  104

 -21,  -29,  151

  11,  -39,  110

-131,  -72,   21

-136,   30,   45

  47,   17,   68

 321, -198,   -6

  67,  -16,   45

   7,   26,   61

   9,   33,    6

 -39,  -15,  -22

  -6,   21,   31

  83,  -21,   30

  -9,  -47,  -22

  17,   15,   15

 -18,  -28,   -7

   5,  -16,  -15

  -1,   -8,   -2

  30,  -44,  -22

   1,  -42,   21

 -65,  -57,  -11

 -25,  -20,  -53

  35,  -56,   31

 -85,  -13,  -26

-332,   56,  -98

 144,   24,  -35

 103,   41,   32

 -81,   11,   -8

 115, -134,   70

-222,  -69,    8

 -37, -108,   26

 163,   40,    0

 -75,  -17,   98

-338,  511,  416

 126,   37,   18

-149,   47,   50

 511,  -65,  -18

 105,  -33,  -33

  61,  136,  -37

 -86,   50,  -72

-145,   54,  -57

 118, -103,   10

 123,    5,  -24

 -94,  169,   15

  33,  -18,  -13

  70,   76,   -8

 100,   34,   -7

 113,   86,   24

  15,   55,  -43

  16,   73,    9

  11,    9,    8

   2,   -5,   -3

   2,   -1,    1

   3,    2,   -1

  -6,  -11,   -1

  -5,   -1,    1

  -7,   -2,    2

  -1,   -5,   -3

  -1,   -2,   -1

   0,   -2,    2

   0,   -2,    2

  -1,   -1,    0

  -1,   -2,    0

  -2,   -3,    0

  -3,   -3,    0

  -2,   -2,    1

  -3,   -3,   -1

  -3,   -3,   -1

  -3,   -4,    0

  -4,   -3,    1

   0,   -1,    0

