ax,ay,az

 -49,   35,  -21

  37,   27,   37

 -45,  109,  -20

 -98,   29,   83

 109,  185,   47

-201,  117,  -57

-204,   17,   48

 -46,   10,   20

   5,  112,   55

 -27, -173,   14

 -68,  -42,  113

 223,    1,   -7

-121,   49,  119

-172, -259,   89

  89, -105,   13

 -48,    6,    1

  50, -144,   15

  26,  -45,    3

   3,   -7,    1

  -1,   -5,    1

   4,   -3,    5

   3,   -2,    1

   5,   -1,    1

   5,   -6,   -2

  11,   -1,    0

  39,  -20,    6

  45,  -96,   24

  -5,   52,  -81

  91,   32,   -2

  52,  -55,   12

  69,  109,  -78

 -13,  -29,  -83

 -10,  104,   -1

-130,   -2,  -60

  -3,  -52,   -3

  11,   40,  -37

  43,  -46,   58

 185,   54,  -16

 141,   10,   12

-393,   46,   20

 203,   20,   53

 -32,  -29,  -15

-173,    1,   86

-200,    8,  -10

-381,    6,   58

 -19,  -57,   62

 -76,  -35,   -6

 -11,  -35,   34

 -66,  -53,   15

 -48,  -10,  -15

 -48,  -22,    7

  -9,   -9,   -1

   7,  -18,  -16

-117,  -69,   -7

   7,  -29,   36

 -41,  -27,  -34

-100,   13,   34

  91,   36,   37

 125,  -54,   28

-259, -101,   79

-267,  -42,  -63

  31,   -8,  -11

-119,  -36,   10

  92,  -65,   -4

-161,  -31,   17

 150,  -35,  -37

-128, -174,  -13

  50,  -51,   21

-470, -130,    0

 141,  -53,  -12

 261,  -16,   14

-200,   61,    6

  62,  -45,  -23

  49,   26,   25

  96,  -66,    2

  33,  -16,  -16

 181,  -94,    1

-338,   67,  -12

-265,   99,   -3

  34,  -37,   -9

  16,   -8,   26

-145,   33,  -50

  60,   85,  -22

  16,    9,   28

 350,  -30,  -87

-338,  152,    3

-158,  109,   10

 -65,  -47,   27

  -7,    2,   43

  18,   43,   40

-256,  -30, -100

 -26, -113,   58

  -2,   31,  -22

 180,  113,   12

-188,   75,   63

 149,  -32,  -21

-141,  117,   90

 -69,  -24,   34

  -8,  120,   54

 -59,   -5, -107

 194,  -70,  -67

 117,  -35,   83

-282,   86,   36

-358,    7,  -24

  22, -174,   50

 -50,   18,  -42

 -57, -101,  -36

-163,  -34,  105

  63,   19,   87

-117,  -10,  -32

 -64,  -54,  -39

-112,  -67,  -25

   3,   13,  -60

  90,  -29,   49

 -12,   18,   55

 185,  -58,  -40

-119,   61,  -45

  59,  -48,   19

  72,  -10,  -12

  39,   21,   13

  16,   -4,    4

  17,   -7,    0

   0,   -6,   -1

   7,   -5,    0

   0,   -7,    0

   0,   -5,    0

  -7,   -5,    1

  -3,   -5,    0

  -1,   -6,   -1

  -2,   -5,    0

  -2,   -5,    0

   0,   -6,    0

  -1,   -5,    0

  -1,   -6,    0

  -2,   -4,    0

  -3,   -6,    1

  -2,   -6,   -1

  -2,   -5,    0

  -3,   -5,   -1

  -4,   -5,    1

  -5,   -6,    0

  -2,   -6,    1

  -4,   -6,    0

  -3,   -6,    0

   0,   -6,    0

   1,   -7,    0

  -1,   -6,    0

  -1,   -6,    0

   0,   -6,    1

   0,   -6,    0

  -1,   -6,    1

  -1,   -6,    1

  -1,   -7,    0

  -1,   -6,   -1

  -2,   -5,    0

  -2,   -6,    1

  -2,   -7,    0

  -2,   -5,    0

  -3,   -6,    0

  -3,   -6,    1

  -3,   -5,    1

  -4,   -7,    0

  -3,   -5,    0

  -1,   -7,    0

  -3,   -5,    1

  -5,   -5,    0

   1,   -6,    0

  -2,   -5,   -1

  -2,   -5,    1

  -3,   -6,    0

  -2,   -5,   -1

   0,   -6,    0

  -1,   -5,    0

  -2,   -6,    0

  -2,   -6,   -1

  -1,   -6,   -1

  -1,   -7,    0

  -3,   -6,    0

  -2,   -6,    0

  -2,   -7,    1

  -1,   -6,   -1

  -2,   -6,    0

  -2,   -4,   -1

  -2,   -6,    1

  -2,   -6,    0

  -2,   -7,    0

  -3,   -5,   -1

   0,   -6,   -1

  -2,   -6,    2

  -2,   -5,    0

  -2,   -5,   -1

  -3,   -5,    0

  -1,   -6,    0

  -2,   -5,    0

  -2,   -5,    0

  -2,   -6,    0

  -1,   -6,   -1

  -3,   -5,    0

  -2,   -6,    0

  -2,   -6,    0

  -2,   -6,   -1

  -2,   -6,    0

  -2,   -7,    0

  -1,   -6,    1

  -2,   -6,    0

  -2,   -6,    0

  -2,   -5,    0

   0,   -7,   -1

  -2,   -6,    0

  -1,   -6,    0

  -1,   -6,    1

end

