ax,ay,az

  53,   72,  -70

  50,  116,   54

 167,   16,   44

 -84,  -30,    3

  80,    7,  -21

 145, -119,   -2

  12,   69,  -13

  97, -103,   -1

 133,   10,  -23

-116,   16,   25

 124,   43,    8

-155,  -16,  118

-151,   56,   48

 147, -120,   -3

  71,  -79,    6

 313,  -98,  -15

 177,  248,  -81

-297,  152,   31

  69,  -84,    3

-155,   24,   25

 104,  -13,  -10

  31,  -31,   35

   2, -123,   25

 314, -129,   18

-206, -123,   34

-228,   13,  -55

 112,  -79,  -21

 -50,   -8,  -84

 119,   21,   60

 186, -116,   54

 -62,  -14,  -34

 -47,  -75,   -8

-177,   21,   48

-122,   19,  -24

 -78, -167,   45

-228,  -41,  -35

 -57,  -65,   23

-173,  -53,  -36

-202,  -56,   24

 -45,  -51,    7

 -66, -142,   32

-273,    1,  -12

 108,  -93,    5

-207,    3,   24

-142, -115,    7

  88,    1,   26

  40, -192,   74

-106,  112,    3

 180, -240,   46

 180,  -72,   -3

 146,   -2,   57

 166,   29,   36

-187,  112,   26

-107, -128,    8

 -55,    9,   93

 146,   21,   29

  54,   -3,  -48

  22, -158,   73

-288,   86,   43

  75,   44,   22

  26,  110,   -9

 -92,  164,    7

 -46,   41,   -1

 -40,   28,  150

-122,  -14,   72

  18,   43,  -17

 -53,  108,   -3

  54,  -73,   18

  56,   94,  -48

  74,   67,   29

 180,   36,    6

-108,  125,  -68

  87,   -9,  -12

  24,   84,   21

  -1,   13,  -47

-132,  -53,   91

 100,  -63,  -10

 -68,   93,   -8

 151,   -8,   15

-187,  169,   94

-143,  -32,  -12

 -77, -136,   39

 323,  -77,    9

 -45,  -54,   -3

 -24,  -46,   -6

   3,  -66,   26

  40,  -99,   16

 -15,  -18,   -1

  11,   -6,    0

  -2,   -5,    0

  -2,   -4,    1

  -5,   -4,   -1

  -1,   -6,    0

  -1,   -4,    0

  -3,   -6,    0

  -3,   -5,    1

   0,   -4,    0

   2,   -4,    1

   0,   -4,    0

   0,   -5,   -3

  -1,   -5,    0

  -1,   -4,    0

  -2,   -6,    0

  -3,   -5,    2

  -3,   -5,    1

  -2,   -3,    0

  -2,   -3,    0

   0,   -5,    0

   1,   -5,   -1

  -1,   -4,   -1

  -1,   -4,    0

  -1,   -3,    0

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -4,    0

  -1,   -4,   -1

  -1,   -5,    0

  -2,   -3,    1

  -2,   -2,    2

  -2,   -3,    1

  -2,   -4,    0

  -2,   -4,    0

  -3,   -2,    0

  -1,   -2,    1

  -1,   -3,    0

  -2,   -4,    1

  -2,   -2,    0

  -4,   -2,    0

  -3,   -3,   -1

  -3,   -3,    1

  -2,   -4,    2

  -2,   -4,    0

  -1,   -4,    0

   0,   -3,    1

  -1,   -3,   -2

  -1,   -4,    1

  -1,   -4,    0

  -2,   -4,   -3

  -2,   -3,    0

  -1,   -4,   -1

  -1,   -4,    0

  -1,   -4,    0

  -1,   -5,    0

   0,   -4,    0

  -1,   -4,    0

  -2,   -4,    0

  -3,   -4,    0

  -1,   -4,    0

  -1,   -3,    0

  -3,   -4,    0

  -2,   -4,    0

  -1,   -4,    0

  -2,   -3,    0

  -1,   -5,   -1

  -3,   -3,    0

  -1,   -3,    0

  -2,   -4,    0

  -1,   -4,    0

  -1,   -4,    0

  -1,   -3,    0

  -1,   -4,    0

  -1,   -4,   -1

  -1,   -4,    0

   0,   -4,    0

   0,   -4,    1

  -1,   -4,   -1

  -3,   -3,   -1

  -3,   -3,    1

  -3,   -2,    1

  -2,   -5,   -1

   0,   -5,    1

  -2,   -3,    0

  -1,   -4,    0

  -2,   -3,    0

  -1,   -2,    1

  -1,   -4,    1

  -2,   -5,    0

  -2,   -3,    0

  -1,   -4,   -2

   1,   -5,   -1

  -2,   -3,    0

  -1,   -4,    0

  -2,   -4,   -1

  -2,   -3,   -2

  -1,   -4,   -1

  -2,   -2,    0

  -2,   -3,    0

  -3,   -3,    0

  -2,   -4,   -1

  -3,   -4,   -1

  -2,   -4,    0

  -1,   -4,    0

  -3,   -3,    0

  -2,   -4,   -1

  -2,   -3,    0

  -2,   -4,    0

  -2,   -4,    0

  -2,   -4,    0

  -1,   -4,   -1

  -2,   -3,    0

  -3,   -3,    1

  -1,   -4,   -1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -4,    0

  -2,   -4,    0

  -2,   -3,    1

  -1,   -4,    0

  -1,   -2,    0

  -2,   -1,   -1

  -2,   -2,    0

  -2,   -3,    0

  -3,   -4,    0

  -3,   -3,   -2

  -2,   -3,    1

  -2,   -6,    0

  -2,   -4,   -1

  -2,   -4,    0

  -2,   -2,    0

  -2,   -4,    1

  -1,   -4,    1

  -2,   -3,    0

  -3,   -4,   -1

  -2,   -2,    0

  -1,   -4,    1

  -1,   -5,    0

  -2,   -5,   -1

  -2,   -3,   -1

  -1,   -2,    0

  -1,   -4,    0

  -2,   -4,    0

  -3,   -3,   -1

  -2,   -4,    0

  -2,   -4,   -1

  -2,   -2,   -1

  -2,   -5,   -1

  -2,   -3,    0

end

