ax,ay,az
 -28,   62,   -1
-248,  -65,  -12
-290,  141,  -12
  57,  118,   45
  76,   63,   16
 -43,  -51,   21
 268,  -90,    9
   0,  -97,  -74
  97, -154,   77
-109,  -15,    3
 -38,  168,  -10
 122,  -32,  -14
 -39,   20,    0
  20,  -46,    9
  77,  -58,   33
  43,  105,   50
 120,   61,  -43
  24,  -88,   26
-205,    7,    7
 -77,   -4,   37
  48, -254,  -26
 -31,   -1,   54
 -62,  -95,   51
 244,   37,  101
   6,    2,   60
 101,  -43,  -43
  64,  -49,   54
  48,   -9,   21
 -40,   82,   34
   0,  -75,   75
   6,  -42,   22
  29,  -93,  -49
  65,   -3,  -49
-160, -188,   22
  63,   59,   49
   8,  -37,  -48
 225,   75,    4
-128,   -2,    2
 -67,  133,   25
   3,   65,   90
-137,    9,   65
   1,  -32,   98
 116,   -2,  -17
-357,  111,   42
 123,   39,   65
 -14,   41,   31
  51,   21,   33
 -49,  -19,    0
  60,    7,  -58
  18,   50,  -22
 106,  155,  -60
 -75,  -66,    0
 -36,   51,  -17
-266,   93,   39
 -27,    4,   26
-111,   29,   16
-133,   46,    1
 122,  163,    9
-107,   49,   46
  13,   82,  -28
  46,  169,    2
 -66,   -3,   70
 -24,   62,   29
  88,  187,    2
 -39,  179,  -54
 -71,   -9,   38
 -68,    4,   21
-162,    9,   76
 -40, -103,   61
 -76, -108,   59
 -25,   74,  -25
 -73,  -45,   44
 -80, -114,   15
 -35,   76,   46
-191,   69,   -3
  24,   -2,  -76
   1,   28,  -17
 101,    7,  -26
  44,  -48,   33
 -63,  -13,   40
 -57, -123,   39
  11,   17,  -34
 105,  -15,   30
  45,   -3,   -3
  53,   57,  -33
 202,  -39,    2
  -6,   59,   -6
  51,   -8,   51
 -55,   -5,   10
-155,  -66,   13
   6,   49,  -27
 -96,   18,    6
  36,   20,  -21
 153,  -91,   42
 149, -114,   16
 150,  -16,   15
 186,  -36,   -7
 111,  -83,  -25
 154,  -61,   15
  29,   96,   40
-114,   19,   64
 153,  -15,   13
-222,   34,   50
  12,   31,   26
 410,   54,  -10
 120,   37,   10
-119,   71,   35
 208,  104,  -21
  -5,   72,    7
-121,  142,   29
  58,   60,  -47
 -71,   25,    2
 -30,  166,   13
 121,  130,  -45
  56,   74,    5
 -71,   89,  -14
 -25,   -8,  -51
-187,   32,   54
 -80,  -15,   13
 -20,  165,   -2
 -99,   32,  -11
-160,  133,   -5
-199,  -26,    6
  48,  -50,   20
-201,  -24,    0
  28,  -48,  -12
 -54,  -15,  -40
 115, -102,    6
  18,   14,  -11
  60, -165,   35
 -15,  -76,  -15
  55,   47,    9
  20,   -6,   -9
  -4,   -3,   29
 -19,  -23,   -7
 -13,    4,    4
 -12,    6,    1
  -8,    9,    3
  -2,    4,   -2
   3,    3,   -2
  -2,    1,   -2
  -7,    3,   -1
  -7,    8,    8
  -6,    8,    1
  -8,    6,    2
  -7,    4,    2
  -7,    5,    1
  -6,    5,    0
  -8,    6,    3
end
