ax,ay,az

  65,   56,   33

  82,  100,   83

  79,  -14,  -57

  13,   18,  -39

-119,  -79,   23

  73,   19,   17

  31,   99,   37

 128,   44,   -2

 187, -146,   22

  88, -123,   82

 126,  125,  -24

-110,   -6,   64

 -55,  -60,  111

 167,   75,    9

-123,  -67,   53

 -64,  -75,    1

 110,  202,   14

-282,   50,  -37

  15,  -69,   48

 -80,  -81,   23

   2,   97,    1

 -53,   21,   55

  72,  109,  108

  30,  128,   12

 -30,   97,   65

  69,  -42,   -2

 -91,   66,  -65

  33,    6,   54

  27,  -86,   12

  50,   80,  -51

   3,  -26,   47

 -91,  -35,   14

-120,  -84,   -5

   0,  -22,  -32

  60,    1,   31

   3,  -56,   55

-292,    9,  -40

-221,  -53,   41

 -47,  -80,   29

 107,  -33,   23

  36,  -99,   58

 -34,   83,   -5

 142,  -89,   -6

 213,    6,   39

-390,   69,  166

-302,    0,   29

  28,  -82,   35

 -46,   73,    7

 106,  159,  -17

   1,  -29,   40

  38,   32,  -22

 -69,   58,   30

 -13,   38,   29

 197,   25,   79

 -55,   -5,  -16

-171,   83,  -21

-139,   65,   19

-512,  110,   -4

  13,   56,   36

 -50,  120,   57

 -96,  -22,  -91

 -47,   -7,  -52

 -25,   -3,  -68

  50,   46,   -9

 -86,  -49,   -1

  14,   -1,   25

  53,   19,  -13

   7,   62,   -9

   7,   74,   23

 -71,   18,   48

  59,    0,  -63

 -53,  -46,   66

 234,    3,   16

 -57,  -14,  -19

 158,   21,  -25

 -52,  -46,   -3

 152,   24,   21

 -51,   70,   43

 -26,  -25,   59

-170,   55,  -49

  49,  -76,   -7

  32, -104,  106

-131,  -36,  -29

 -19,  -23,   -9

  90,   79,  -39

  14, -106,    8

 151,  -27,   31

  49,    9,  -23

-125,   42,   12

  -3,  -83,    9

  46, -101,   71

 -24,  -94,  -17

 -22,  -50,   60

 155, -154,   -3

-174,  -29,   57

  16,   -5,  -62

 -83,  -64,   -5

 163,   47,    4

 -50,  -30,   20

  29, -124,   92

-179,  103,   26

-128, -107,   48

  63,  -29,   55

  89,   93,  -39

  76,  -22,  -13

 -61,   26,   12

 153, -102,   26

 188,  -70,  -23

 -10, -152,   89

-271,  -67,  111

  -1, -187,   48

 -81,  -21,   43

  62, -109,   21

  -6,   46,   71

-299,  172,   50

-128,  108,  -34

 -14,  103,   28

 102,  130,   26

 -79,   90,  -16

 -78, -136,   32

  28,   65,  -30

 -35,  -16,    4

  12,   36,  -10

 -21,   15,  -10

-134,   48,   -3

 -79,   39,  -27

 156,  -15,   14

-166,   86,  -21

-119,   12,  -52

 279,   94,  -28

   5,   28,    1

-120,   20,  -16

-102,  -17,   -3

 229,  -51,  -10

 -99,    9,   22

 200,  -70,   -6

-102,   81,  -38

 100,   13,    9

-189,    9,   60

  75,  -42,  -10

  -5,  -70,   16

 224,   44,  -10

  43, -149,    7

 -64, -173,   12

  39,  -29,   13

   6,  -25,  -25

 -11,  -41,   -7

  -2,  -20,   -7

 -13,  -16,   -3

  -5,   -3,    2

  -4,    1,    2

  -1,   -3,    0

  10,   -7,   -8

   3,   -6,    0

   1,   -5,    0

   0,   -4,   -1

   1,   -2,    1

   1,   -3,    1

   0,   -3,    0

   0,   -5,   -1

  -2,   -4,    0

  -2,   -4,   -1

  -4,   -2,    1

  -2,   -3,    1

  -3,   -2,    1

  -4,   -4,    1

  -6,   -5,   -1

   2,    1,    0

   0,   -2,    0

   0,   -1,    0

  -1,   -2,   -1

  -1,   -2,    2

  -3,   -2,    1

  -4,   -3,   -1

   0,   -2,    2

  -1,   -2,    0

   1,   -2,   -1

  -1,   -4,    0

  -1,   -2,    1

  -2,   -4,   -1

  -1,   -3,    1

  -1,   -2,   -1

   0,   -2,   -1

  -3,   -2,    0

  -2,   -2,    1

  -1,   -4,    0

  -2,   -1,   -1

  -2,   -2,    1

  -1,   -2,    0

  -2,   -2,    0

  -1,   -2,    0

  -1,   -2,   -1

  -2,   -2,    1

  -2,   -2,    0

  -2,   -4,   -1

  -1,   -3,    1

  -1,   -2,   -1

  -2,   -3,    0

  -2,    0,    0

  -3,   -4,    2

  -4,    1,  -11

  -1,    0,    0

  -1,   -2,    0

  -3,    0,    0

  -2,   -2,   -1

  -2,   -2,    0

  -2,   -2,   -1

  -4,   -2,    0

  -4,   -1,   -1

  -2,   -1,    0

  -1,   -1,    0

  -2,   -3,    1

  -2,   -2,    1

  -2,   -3,    0

  -3,   -2,    0

  -3,   -1,   -1

  -1,   -2,    1

  -2,   -3,    0

  -2,   -3,    0

  -1,   -1,    0

  -2,   -1,   -1

  -2,   -1,    0

  -1,   -4,    0

  -2,   -3,   -1

  -1,   -3,    1

end

