ax,ay,az

 -42,   -5,  -37

 -44,  -10,   44

 -19,   75,   32

  67,    1,   -6

-186,  -42,  -91

  63,  122,   39

 -68,    8,   10

 -39,   22,  -24

 -30,   41,  -19

 -24,   34,  -17

 -18,   20,   -2

 -11,    8,   -1

  -9,  -11,    1

 -10,  -15,   12

  -7,  -24,   16

   0,  -37,   17

   0,  -46,   23

   7,  -52,   25

  11,  -48,    8

  15,  -49,   -1

  21,  -40,   -8

  29,  -28,  -10

  31,  -21,   -8

  44,    4,  -17

  34,    2,  -16

  30,   19,  -11

  32,   16,   -7

  31,   37,    3

  28,   30,   19

  25,   34,    6

  26,   23,    5

  25,   17,    8

  24,   16,    1

  24,   21,   18

  33,  -30,   11

   6,   28,   12

   5,   17,    5

   0,  -29,   -7

 -11,  -17,   -9

  -6,   -8,    7

 -11,   -1,    4

  -6,   -4,   -3

  -8,   -5,   -1

  -6,   -1,    4

  -4,    2,    4

   3,   -3,    0

  13,   -2,   -4

   5,   -7,    0

   3,   -1,    2

  -1,   -1,   -2

  40,  -82,   -7

  -2,   -6,   -1

  -2,   -1,    0

  -5,   -4,   -2

  -7,   -5,    1

  -5,   -7,    2

  -7,   -5,   -3

  -7,   -5,   -1

  -5,   -4,    1

  -3,   -5,    0

  -7,   -5,    1

  -5,   -6,   -1

  16,   -2,    1

  -3,    1,    0

  -4,   15,    0

 -12,  -26,   -8

  17,   68,  -15

   6,  -38,   -2

   2,   16,   -5

   1,  -38,    8

  -4,  -20,    3

  -1,   -5,   -3

   0,   -1,    0

  -3,   -4,   -1

   0,   -2,    1

  -3,   -5,   -1

   2,   -5,   -2

   1,   -3,    0

   4,   -2,    0

  -2,   -5,    0

 -11,   -6,    1

  -4,   -3,   -2

  -1,   -5,    0

  -4,   -5,    0

  -1,   -4,   -1

  -2,   -5,    0

  -5,   -3,    1

  -3,   -5,   -1

  -2,   -4,   -1

  -2,   -3,    1

   4,    0,    1

  -5,    7,   -1

   0,   -5,   -1

   4,   -3,    0

   1,   -4,    0

   1,   -3,    0

  -2,   -4,   -1

   0,   -3,    1

end

