ax,ay,az

  20,   68,   20

  50,  -36,    7

  29,  -14,  -33

   5,   95,   38

 -90,   99,   48

 -42,  131,  131

-172, -103,   89

 -30,  -14,   83

-110,   25,   98

 337,   90,   58

  33,  -22,   35

  11,   40,   46

 165,   50,    5

 124,    0,   26

  62,  -13,   15

 -69,   38,   58

-176,   26,  -38

 -33,   54,   -5

  98,  -49,  -25

 159, -172,   15

 247,  -12,  -20

  96,  -23,    7

 284,  164,   16

-142,   60,   -6

  67,  101,  -12

  -2,  -75,   22

-230,  -47,    0

 -14,    0,   17

 130,    5,    3

  20,  -34,   32

  36,  -33,  -30

-216,  -75,  -63

  31,   10,   14

  80,  -60,   14

 -52, -119,    5

 -49, -147,   32

 162,   -3,  -79

 123,   47,  -37

 153, -167,   20

-210,  -27,   47

 -67,  -32,   94

 155,   76,  -82

-142,   53,   74

-503, -106,   34

  27,    4,   16

 103,  118,    8

  13,  262,  -44

-126,  197,   67

-150,   93,   -5

  88,  -12,    9

 -91,  -23,  -16

 -40,   13,   -9

-420,  101,  -32

-179,   25,  -15

 170,  172,   34

 -85,   23,   34

  29,    7,   22

 -39,    7,    8

 -69,   35,  -12

 -42,   40,   23

 -68,   12,  -42

 -20,  -24,  -46

-166,   -3,   60

 -46,   88,   45

   1,  -27,  -17

  60,   51,   66

-138,   18,  -59

 -25,  -79,  -26

 -65,   11,   18

 -35, -100,  -31

  84, -199,  -43

 -43,    2,   69

 234,   -3,    1

-121,   57,   98

 110, -111,    8

 135,   41,   76

-114,  -15, -101

 -35,  -33,   41

 444,  -14,  -50

 -57,   78,   -5

 -98, -132,   91

  -7,  -36,   35

 -25,   -6,    0

 -96,  -16,  -48

 124,  -56,   68

  33,  -59,  113

 116, -178,  -13

 -56,   30,   -4

 105, -139,   76

  51,   80,  147

   1, -117,   46

  21,  -69,   66

  52,  -22,   85

 165,  -19,  -85

 124,   54,   26

  51, -138,   70

 -44,  -39,  -26

 -59,   21,  -53

 465, -159,   36

 -29, -121,    5

  -9,  117,   29

 190,  -87,   43

  44, -111,   31

 154, -163,    9

  12,  144,  -88

  34,    7,   34

 -59,  132,    4

 -98,  -12,   90

-123,   80,   -5

 -61,  -71,    5

 -10,   96, -101

  36,   12,   12

 -74,   59,   29

-199,   51,   56

 -29,   18,  -32

 180,   54,  -25

 -64,   11,    1

-115,   12,  -42

 113,   -6,    8

  -6,  -56,   21

 -57,   20,  -10

  72,  104,  -31

  63,   57,   16

  33,   68,  -48

 -65,    6,   48

 164,    0,   -8

 -31,   57,  -24

 -52,  127,   40

 134,  -17,   -7

  81,  131,   22

 -31,   80,   20

 150,  -37,  -33

 -67,   24,   10

  47, -201,   45

 154,   30,  -65

 -11,    3,   32

  27, -152,  -17

  35,   22,  107

 -47,  -90,  -35

 -48,   71,  118

 165,   32,   84

  41,  -35,   12

 -24,  -54,    9

  24, -112,   -8

  -1,  -36,    0

  -5,   -8,    1

  -3,   -5,    0

   0,   -5,    0

  -3,   -5,    1

  -1,   -6,    0

  -3,   -6,    0

  -5,   -6,    1

  -3,   -6,    0

  -2,   -7,    1

  -1,   -5,    1

   0,   -6,    0

  -1,   -5,    2

  -1,   -6,    1

  -2,   -5,    1

  -2,   -7,    0

  -1,   -5,    0

  -1,   -6,    0

   0,   -6,   -1

  -1,   -6,    1

  -1,   -6,    0

  -2,   -7,    0

  -2,   -6,   -2

  -4,   -6,    0

  -4,   -6,    0

  -3,   -6,    1

  -4,   -6,   -1

  -3,   -7,    2

  -3,   -6,   -1

  -4,   -7,    1

  -2,   -6,    0

  -3,   -6,    0

  -3,   -6,   -1

  -4,   -7,    1

  -3,   -5,    0

  -4,   -7,    0

  -2,   -7,    0

  -2,   -7,    0

  -2,   -7,    0

  -4,   -6,    1

  -4,   -5,    1

  -5,   -5,    1

  -4,   -6,    1

  -3,   -7,    1

  -6,   -5,    0

  -4,   -5,    0

   0,   -5,    1

   0,   -5,    0

  -3,   -7,    0

  -3,   -6,    1

  -3,   -6,   -1

  -3,   -7,    1

  -2,   -6,   -1

  -3,   -6,    1

  -2,   -8,   -1

  -5,   -5,    1

  -3,   -7,    0

  -2,   -7,    1

  -3,   -6,    0

  -4,   -6,    0

  -3,   -6,    0

  -5,   -7,    0

  -4,   -7,    1

  -3,   -6,    1

  -4,   -6,    0

  -4,   -6,    1

  -4,   -5,    0

  -4,   -6,    0

  -4,   -6,    1

  -3,   -7,   -1

  -4,   -6,    0

  -4,   -6,    0

  -2,   -6,    0

  -3,   -8,   -1

  -3,   -6,   -1

  -3,   -8,    0

  -3,   -4,    1

  -3,   -5,    0

  -3,   -6,    0

  -3,   -7,    0

  -3,   -5,    0

  -3,   -6,    0

  -3,   -6,    0

  -2,   -7,    0

  -3,   -7,   -1

  -3,   -6,    0

  -2,   -6,    1

  -4,   -6,    0

  -3,   -7,    0

  -3,   -6,    0

  -3,   -5,    1

end

