ax,ay,az

 -21,  -19,   24

  81,    4,    1

 -70,  -36,  -27

 -35,    4,   28

 -49,  -26,  -34

  53,   69,   51

 -10,   31,   13

  54, -111,  -20

 -90,  -40,   92

 -71,  -42,   64

   6,   78,   33

 120,   62,   10

   8,  -14,    5

 237,   77,    4

  33,  -27,   20

 -38,  -18,   56

  79,  -48,   17

  40,  -58,   53

 126,  -93,   -6

 -35,  -21,   41

 100,  -36,  -14

 -34, -165,   45

  63,   97,   39

 -54,  -76,   19

-215,   10,   -5

  49,  174,  -42

-184,   31,    6

 -43,   57,  -62

  40,   77,   56

 -51,   13,   67

 -42,  116,  -18

  51,   81,  150

 122,   62,   -8

  -4,   63,   10

  -1,   63,   52

  -9,   10,   -4

  54,   57,   -7

 145,  -29,  -13

 127,  -15,  105

-182,   76,   38

  62,  -50,  -34

-512,   30,   90

-225,  129,  -14

-301, -192,   96

 -47,   31,  -12

-222,  -52,   27

 132, -117,   15

 230, -148,    5

-129,   -4,   32

 -91,  -59,   42

-352, -114,   -7

 -56,  -62,   30

  -7,  -28,   55

 -31,  -74,   -3

   1,  -21,   -1

  -2,  -35,  -11

  19,  -26,   36

 -17,  -85,   10

 -22,  -79,   16

 -40,  -47,   26

  30,  -97,  -11

 188,  -14,   25

  30, -107,   79

 249,  -57,   63

 260,  -11,  -23

  -9,   23,    0

-165,   15,    0

 107,   21,  -49

 389,  100,  -89

 233,  -37,  -27

  -9,  169,   -6

  87,   24,  -14

 171,  -65,   21

 125,   52,   34

  39,   -7,   44

 171,  125,   23

  20,    4,   81

-308,  132,  -15

-116,   15,   50

 -13,   10,    4

  95,  117,  -18

  49,   99,   40

-138,  161,  -24

  77,   85,   19

 -34,   62,   49

 -37,  -24,   30

-144,  -34,   55

-175,  141,   21

  51,  -76,  -40

-182,  113, -112

 243,  -84,   10

-140,  -53,   79

-241,  -10,  109

-119,  161,  -70

-173,    9,  -18

-231,   55,    0

 -15,   -5,   46

 187,   -5,    8

-104,   23,  -31

 -65,  105,   72

-197,   40,   93

 217,  -79,  -84

 169,  -45,  -37

   9,  -14,    8

 -36,  -45,  -31

 -27,  -35,  -29

  26,  -22,   -3

   5,   -3,    0

   6,   -1,    3

   0,   -2,    2

   4,   -3,    1

   1,   -2,    0

  -6,   -2,    0

  -5,   -4,    0

  -6,   -5,    0

  -7,   -7,    1

  -5,    0,   -1

   1,   -5,    0

   7,   -6,    0

   3,   -6,    0

   0,   -5,    1

  -1,   -5,    1

  -3,   -3,    2

  -6,   -2,    2

  -8,   -4,    2

  -5,   -5,    1

  -2,   -4,    1

  -4,   -4,    0

  -5,   -5,    0

  -3,  -10,   -6

  -4,   -5,    1

  -4,   -4,    1

  -6,   -4,    1

  -4,   -4,    0

  -3,   -4,   -1

  -3,   -5,    0

  -5,   -5,   -1

  -3,   -4,    0

  -2,   -4,    1

  -3,   -6,    0

  -4,   -5,   -1

  -4,   -6,    0

  -3,   -4,    1

  -2,   -5,    0

  -4,   -5,    1

  -5,   -5,   -1

  -5,   -5,    0

  -4,   -4,    0

  -3,   -6,   -1

  -3,   -4,    0

  -4,   -5,    1

  -6,   -4,    0

  -5,   -5,    0

  -5,   -4,    1

  -4,   -5,    0

  -4,   -4,   -1

  -3,   -5,    1

  -3,   -6,    1

  -4,   -4,    2

  -3,   -2,    2

  -4,   -5,   -1

  -2,   -5,    1

  -3,   -5,    0

  -1,   -6,    0

  -2,   -6,   -1

  -3,   -4,    1

  -4,   -5,    1

  -3,   -4,    1

  -4,   -5,    0

  -4,   -4,    1

  -4,   -4,    1

  -2,   -4,    0

  -4,   -4,   -1

  -3,   -5,   -2

  -3,   -4,    0

  -4,   -4,    1

  -3,   -5,    0

  -4,   -6,   -1

  -2,   -4,    2

  -2,   -5,    0

  -4,   -5,   -1

  -3,   -4,    0

  -3,   -5,    0

  -3,   -4,    0

  -2,   -5,    1

  -3,   -5,   -1

  -3,   -5,    0

  -3,   -3,   -1

  -3,   -6,    0

  -3,   -5,   -1

  -2,   -4,    0

  -4,   -5,    1

  -4,   -4,   -1

  -4,   -5,    0

  -2,   -5,    2

  -3,   -4,    0

  -2,   -4,    1

  -4,   -4,    0

  -3,   -4,    1

  -2,   -5,   -1

  -2,   -5,   -1

  -4,   -2,    0

  -2,   -5,    0

  -2,   -5,    0

  -3,   -4,    1

  -3,   -4,    0

  -3,   -4,    1

  -3,   -4,   -1

  -3,   -5,    0

  -4,   -4,    0

  -2,   -5,    2

  -3,   -6,    1

  -2,   -5,    2

  -3,   -5,    0

  -3,   -4,    1

  -2,   -6,    1

  -3,   -4,    0

  -3,   -5,    0

  -4,   -5,    1

  -4,   -3,    3

  -5,   -2,    2

  -3,   -5,   -1

  -4,   -5,    0

  -5,   -3,    2

  -4,   -6,   -1

  -3,   -5,    1

  -4,   -3,    2

  -5,   -4,    0

  -2,   -3,    0

  -2,   -4,    1

  -2,   -5,    0

  -2,   -5,   -1

  -3,   -5,   -1

  -2,   -5,    0

  -4,   -4,    0

  -3,   -5,    0

  -3,   -4,    0

  -1,   -4,    0

end

