ax,ay,az

  30,  -42,   11

   8,  -20,   30

 -45,  -52,   -7

  36,  -15,   -9

  12,    8,  -29

  24,  -24,   32

  13,  -59,   27

  -3,  -61,   35

  13,  -67,   -6

 -17,  -42,   -8

 -42,   -8,  -14

 126, -107,  -37

   9,  -26,   -5

-142,   81,  -15

  61,  -20,  -16

 -25,    6,  -14

 -48,  159,  -96

  38,    9,   36

  95,  -52,   46

 -14,  -18,   44

 -99,   60,  -88

-105,  -32,  -15

 169,  -74,  152

  25,    5,   45

-112,  -50,  -25

 -99,  -54,  -20

 -24,   25,   57

 102,   43,   89

  -8,  -74,   18

-141,  -38,  -65

  22,  -56,   52

 114,  -78,  103

  56,  158,  -53

  27,  115,  104

  61,   14,   11

  52,   36,   20

  31,  -18,    7

-107,  149,  126

  86,   -8,   39

 273,   87,   20

 204,   34,   12

  38,  146,    9

 -32,  155,   39

 127,    3,   -8

-103,   97,  -49

-131,  511,   64

  76,  -93,  -18

  18,  -23,    4

-330,  122,   -6

 -22,   72,   -3

-166,    4,   22

 113, -125,   52

  92, -135,   83

 154, -123,  -45

 132,  -21,  -61

-145, -512, -103

 -45, -134,   -9

 -18,  -39,   67

  73, -101,   16

-128,  -51,   43

  42,  -21,   25

 -53,   -2,    4

 -33,  -41,  -19

 -95,  -78,   27

 -55,   37,   66

  -7,  -24,   19

 -24,   -7,   12

  -5,  -94,  -13

 -34,  -82,  -30

  75,  -33,   75

   0,  -32,   -8

  41,  -87,  -61

  86,  -19,  -69

   6,  -60,   10

 -44, -110,  -42

 -73,  -61,   35

 -31,   -3,  -37

-184,   34,  -41

 -50,  -62,    3

  18,  144, -111

 -67, -100,  -26

 -45,   46,   20

  19,   35,  -26

 232,   -8,   39

 287, -179,  -74

 -13,   72,    4

  99,  -40,  -39

  -7,   24,  -44

 511,   -2,  -12

   0, -145,   29

  -5, -189,  -92

 182,   19,   -9

 277,   50,  -60

 224,  -11,   15

 102,  132,  -44

 -42,  -43,   11

 -26,   61,  -28

-112,   50,   13

  24,   29,   47

  46,   76,   -9

 -10,    2,   -2

  -3,   -4,   -1

  -8,    4,    4

  12,   -3,    1

  -1,   -2,    0

  -4,   -3,    1

  -7,   -3,    0

  -7,   -4,    1

  -6,   -4,    0

  -2,   -2,   -1

  -1,   -3,    0

   0,   -3,   -1

  -2,   -1,    1

  -4,   -2,    0

  -5,   -4,    0

  -4,   -3,    1

  -3,   -2,    2

  -1,   -3,    1

   0,   -3,   -1

   0,   -3,    1

  -3,   -3,   -1

  -3,   -2,    1

  -4,    0,    1

  -3,   -2,    0

  -2,   -3,    0

  -3,   -1,    1

  -4,   -2,    1

  -2,   -2,    1

  -2,   -3,    0

  -3,   -2,    0

  -3,   -2,    1

  -3,   -1,   -1

  -1,   -2,   -1

  -1,   -3,    0

  -2,   -1,    0

  -2,   -2,    2

  -3,   -3,   -1

  -3,   -4,    0

  -4,   -3,   -1

  -2,   -2,   -1

  -2,   -2,    0

  -2,   -3,    0

  -3,   -2,    1

  -2,   -1,    1

  -2,   -2,    0

  -3,   -2,    1

  -2,   -2,    0

  -2,   -3,   -1

  -4,   -3,    0

  -3,   -2,    0

  -4,   -2,   -1

  -2,   -1,    0

  -3,   -3,    0

  -2,   -3,    1

  -3,   -2,    1

  -2,   -1,    0

  -2,   -3,    0

  -3,   -3,   -2

  -3,   -2,    0

  -3,   -2,   -1

  -3,   -1,    0

  -2,   -3,    0

  -2,   -3,    0

  -3,   -2,    1

  -2,   -3,    0

  -2,   -3,   -1

   0,   -3,    1

  -2,   -2,    0

  -2,   -2,    0

  -2,   -3,   -1

  -2,   -3,   -1

  -3,   -1,    0

  -2,   -3,    1

  -2,   -4,    0

  -2,   -3,    0

  -3,   -2,    1

  -2,   -3,    0

  -2,   -2,   -1

  -3,   -4,    0

  -1,   -3,    0

  -2,   -3,    1

  -2,   -3,    1

  -1,   -4,   -2

  -3,    0,    3

  -2,   -3,    0

  -3,   -3,    0

  -1,   -3,   -1

  -2,   -2,    0

  -2,   -1,    0

  -2,   -2,    0

  -3,   -2,    1

  -2,   -2,    1

  -3,   -3,   -1

  -2,   -4,    1

  -3,   -4,   -1

  -1,   -3,    1

  -3,   -2,    1

  -2,   -3,    0

  -3,   -3,    0

  -3,   -3,    1

  -4,   -2,    0

  -3,   -3,    1

  -4,   -2,    0

  -2,   -2,   -1

  -2,   -2,    1

  -3,   -3,   -1

  -4,   -1,    2

  -4,   -3,    0

  -3,   -2,    1

  -2,   -3,   -1

  -3,   -1,   -1

  -2,   -3,   -1

  -3,   -2,    0

  -3,   -2,    1

  -5,   -1,    0

  -3,   -2,    0

end

