ax,ay,az

 -38,  -11,  -20

  84, -105,   50

 -54,  -21,  -21

-209,  -41,  -70

 160,   15,    9

-139,  -47,  121

-114,   28,  -42

-199,  -37,  153

 -47,   70,   32

 -18,    8,   20

 353,  -31,  -28

  91,   12,  -22

 121,  -52,   65

 191,  -73,    1

 113,    1,  120

 128,  -88,    8

-116,    7,   40

-103,   53,   38

 -57,  106,  -53

 -41,  131,  -44

 252,   67,    1

  88,   16,  -53

 -20,   19,  -26

  15,   63,   13

   1,   -3,   45

  51,   28,  -31

  44,   32,   22

  42,   20,    9

   5,  -18,  -19

  43,  -30,  -28

 -42,   10,    9

  25,   52,  -15

  49,   14,   10

 134,   26,    3

  89,   21,  -12

  35,   54,   -6

 -60,  -34,    7

-128,  191,  -46

-131,   41,   14

  35,  -35,   40

 144,    5,  -34

-458,  148,    8

 -33,    8,   40

-189,   96,    4

  29,  -52,    3

 257,  -15,   30

 236, -373,   88

 103, -187,   41

-179,  130,  120

 511, -124, -336

-422,   36,   22

-271,  122, -172

-250,  172,   53

-204,   62,   21

 511, -191, -287

 197, -169,   92

 -89, -104,   25

  30,   17,  147

-113,  -55,  -68

-201,  -64,   25

 -54,  -21,    7

-126,  -57,  -65

  69,  -23,   30

 -42,  -62,  -51

  21,   24,    6

 -23,   11,    0

 -20,  -16,    1

  -9,   -5,   -2

   3,   -2,   -1

   0,    0,    1

   2,   -4,   -3

   3,   -2,   -1

   0,   -2,    1

  -2,   -3,   -1

  -1,   -4,    0

  -1,   -4,   -1

  -2,   -5,    0

  -2,   -3,    0

  -1,   -2,    0

  -3,   -2,    0

   0,   -3,    0

   2,   -2,    1

  -4,   -4,    0

  -1,   -4,    1

   0,   -3,   -1

  -1,   -4,   -1

  -2,   -5,    0

  -4,   -4,    0

  -3,   -4,    1

  -2,   -2,    1

  -3,   -4,    0

  -3,   -5,    0

  -1,   -4,    0

  -1,   -4,    0

  -2,   -4,    0

  -1,   -4,   -1

  -2,   -3,   -1

  -1,   -2,    0

   0,   -3,    0

  -3,   -3,    0

  -2,   -3,    1

  -4,   -4,    1

  -3,   -4,    0

  -3,   -3,    0

  -1,   -4,    0

  -2,   -3,    0

  -3,   -4,   -1

  -2,   -4,    1

   0,   -2,    0

  -1,   -4,    1

  -4,   -4,    0

   0,   -3,    1

  -2,   -4,   -1

   1,   -4,    1

   0,   -4,    0

  -1,   -2,    0

  -2,   -3,   -1

  -2,   -4,    1

  -2,   -4,    0

  -2,   -4,    0

  -2,   -3,    0

  -1,   -3,   -1

  -1,   -4,    1

  -1,   -4,    0

  -2,   -3,    1

  -1,   -2,    0

  -2,   -3,    0

  -1,   -3,    1

  -1,   -4,    0

  -2,   -4,    0

  -2,   -3,   -1

  -3,   -4,    0

  -1,   -4,    0

  -2,   -3,    0

  -1,   -3,   -2

  -2,   -3,    1

  -1,   -4,    0

  -3,   -4,    0

  -3,   -3,    0

  -3,   -5,    0

  -3,   -4,    1

  -2,   -5,    0

  -1,   -3,    0

   0,   -3,    1

  -1,   -4,    0

  -1,   -4,    1

  -2,   -3,    1

  -2,   -3,   -1

  -2,   -3,   -1

  -1,   -4,   -1

  -2,   -3,   -1

  -1,   -4,    0

  -2,   -4,    0

  -2,   -4,    0

  -3,   -3,    0

  -1,   -3,    0

  -2,   -4,    0

  -2,   -2,    0

  -2,   -3,    1

  -2,   -3,    0

  -2,   -3,    0

  -1,   -3,    0

  -1,   -4,   -1

  -2,   -3,    0

  -2,   -2,   -1

  -3,   -3,   -1

  -3,   -4,   -1

  -1,   -4,   -1

  -1,   -3,    0

  -2,   -3,    0

  -2,   -4,   -1

  -3,   -4,    0

  -2,   -4,   -1

  -1,   -4,   -1

  -3,   -3,    0

  -2,   -4,   -1

  -2,   -3,   -1

  -2,   -3,    1

  -2,   -4,    0

  -2,   -4,    0

  -2,   -5,   -1

   0,   -4,    0

   0,   -4,    0

  -1,   -4,   -1

  -3,   -4,    0

  -2,   -2,    0

  -2,   -3,    0

  -2,   -2,    0

  -2,   -3,   -1

  -2,   -4,    1

  -2,   -3,   -1

  -2,   -3,   -1

  -1,   -4,    0

  -1,   -4,    0

  -1,   -4,    2

  -2,   -3,    0

  -3,   -2,   -1

  -1,   -4,    0

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -3,   -1

  -1,   -5,    0

  -1,   -3,    0

  -3,   -4,    0

  -3,   -3,    0

  -2,   -4,    1

  -1,   -4,    0

   0,   -4,    0

  -1,   -3,    1

  -2,   -3,   -1

  -1,   -5,   -1

  -1,   -4,    1

  -1,   -4,    1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -3,    1

end

