ax,ay,az

   0,  -41,   15

 -31,    4,   -4

  97,   32,    5

  27,    3,   44

   3,   10,    0

  80,  -81,   52

   4,  -24,   20

-187,   -2,  114

-115,  -44,   57

  43,   -8,   36

  84,  -76,   16

 -59,   25,   73

  61,  124,   75

  77,   -9,  -19

 125,   90,   84

  42,   15,   50

 -98,  -15,  -34

 182,  -28,   34

  83,  -35,   26

 -22,   50,    5

  39,  -50,   -5

 157,   11,   32

 263,   33,   10

 155,  -40,   22

  12,   21,  -18

 177,  -31,   11

 115, -126,  -13

 -73,  -67,  -86

 -51,  -78,    1

  40,  -13,   68

 257, -100,  -79

 -67,   50,  -34

-211,   29,  -48

 -44,  139,   31

 150,  -29,   72

 -19,  136,   -7

 -47,   94,  -16

 -78,   85,    2

  11,  113,  -59

-181,   62,   25

 211,  -43,    6

 127, -110,   60

 -93,  184,    2

 187,   90,  -46

-298,  175,    9

-136,   29,   55

 131,   37,   -2

-105,  -27,   65

 163,  119,   -6

 221,   61,  -29

   4, -120,  -23

 171,  -18,  -18

 -54,   57,   56

-147,   37,  -15

 300,  -68,   26

-158,   18,   66

 217,  -49,   25

 497,  -70,  -83

 -97,  160,  -53

-354,  123,   39

-209,  -37,  112

 -57,   -8,  -31

  21,  113,    2

 -60,   56,   15

  54,   17,   95

-149,  -78,   72

 -33,    6,   34

  -5,    5,   84

end

