ax,ay,az

 -18,   -1,   53

  62,   21,    6

  30,  -27,    0

 -78,   13,   80

-112,   -2,  -14

  80,  -53,  -14

  -3,  -53,   70

  40,   10,    4

  92,  -42,   -6

-106,   18,   67

 -10, -126,    3

 -35,  128,  -97

-117,   60,   -2

  62,  157,   55

 -60,   -3,   46

 168,   25,   91

  35,  -12,  130

-175,   38,   28

 -10,   37,  -31

 -61,  -41,   -3

 113,    9,   -5

   4,  -13,    8

 -19,  -14,   44

  86,   23,  -13

 102,   43,   14

   7,   23,  -20

  17,   20,   -8

   7,   -9,    1

  11,    1,    0

   2,    0,   -5

  11,   28,    3

  24,    4,   -8

 120,  128,   45

  74,  -33,  -32

 -19,   -8,   53

  62,  -39,   34

 144,   12,   10

  63,  -29,   -4

 -17,  -48,   29

  81,  -27,   18

 105,   31,  -10

 -45,   -2,   33

-101,   -5,  110

  10,   46,  137

 107, -154,  -19

  24,  140,  142

  71, -113,  -22

  55,  -38,   26

 270,   55, -108

 -28,  -43,   27

-300,    9,    7

-288,  113,  104

 153,   42, -114

  17,   67,   67

 400,  -61,    1

  61,   49,   57

 169, -132,  126

 -91,   26,   57

-204,   33,   98

 -47,  -45,   87

  26,  -62,  145

 -55,  -69,   50

-136,  -67,   49

  63,   -4,   34

  -9,  -56,    4

 -42,  -24,   -9

 126,  -15,   -4

  -3,  -43,   -1

 -70,  -28,   -1

   4,   52,   50

 -36,  -16,   -3

 -21,   -9,    0

  -5,   -7,    0

   5,   -1,    1

   5,   -1,    1

   3,   -2,    1

   4,   -5,    1

  -5,   -5,   -1

  -5,   -5,   -1

  -3,   -5,    0

  -4,   -5,    0

  -2,   -5,   -1

  -2,   -5,    0

  -2,   -4,    1

  -2,   -5,    0

  -3,   -5,   -1

  -2,   -5,    1

  -2,   -6,   -1

  -4,   -4,    0

  -3,   -4,    0

  -3,   -6,    1

  -2,   -5,    0

  -4,   -5,    1

  -3,   -4,    0

  -2,   -5,    0

  -4,   -5,    0

  -1,   -4,    0

  -2,   -4,   -1

  -1,   -4,    0

  -2,   -5,    1

  -3,   -5,    1

  -2,   -4,    0

  -2,   -4,    0

  -3,   -4,    0

  -4,   -6,    1

  -2,   -4,    0

  -4,   -4,    0

  -2,   -4,   -1

  -2,   -4,    0

  -2,   -4,    0

  -2,   -4,   -1

  -3,   -5,    0

  -3,   -4,    1

  -2,   -5,    0

  -3,   -4,    0

  -3,   -5,   -1

  -3,   -6,    0

  -3,   -4,    1

  -2,   -3,   -1

  -2,   -4,    0

  -1,   -5,    0

  -4,   -4,   -1

  -5,   -4,    0

  -2,   -4,   -1

  -3,   -3,    1

  -2,   -4,    0

  -2,   -4,    1

  -1,   -6,    0

  -2,   -5,   -2

  -4,   -3,   -1

  -3,   -4,    0

  -3,   -5,   -1

  -2,   -4,   -1

  -2,   -5,    0

  -2,   -4,    1

  -3,   -4,    0

  -3,   -7,   -1

  -3,   -5,    0

  -3,   -4,   -1

  -3,   -5,    0

  -2,   -3,    0

  -2,   -5,    0

  -2,   -4,    1

  -1,   -5,    0

  -2,   -6,    1

  -3,   -4,    0

  -3,   -3,    2

  -3,   -5,    0

  -4,   -4,   -1

  -2,   -5,   -1

  -2,   -4,    0

  -2,   -4,    0

  -2,   -4,   -1

  -3,   -5,    0

  -4,   -6,    1

  -3,   -5,    1

  -2,   -3,   -1

  -2,   -5,    1

  -3,   -4,    0

  -2,   -6,    0

  -2,   -5,    0

  -3,   -4,    0

  -2,   -5,   -1

  -2,   -4,   -1

  -2,   -5,    1

  -3,   -5,    0

  -3,   -5,    0

  -3,   -5,   -1

  -3,   -5,    1

  -1,   -4,    1

  -3,   -5,   -1

  -2,   -6,    0

  -2,   -4,    0

  -2,   -5,    0

  -2,   -5,    1

  -2,   -5,    1

  -4,   -4,   -1

  -2,   -5,    0

  -2,   -5,   -1

  -1,   -6,    0

  -4,   -5,    0

  -3,   -4,    0

  -3,   -5,    0

  -1,   -5,    0

  -2,   -5,    0

  -3,   -4,    0

  -3,   -5,    1

  -3,   -5,   -1

  -2,   -5,   -1

  -3,   -4,   -2

  -2,   -6,   -1

  -3,   -4,   -1

  -4,   -4,    0

  -2,   -5,    0

  -3,   -3,    0

  -2,   -5,    1

  -3,   -4,    0

  -2,   -5,    0

  -3,   -4,    0

  -3,   -4,    1

  -3,   -4,    0

  -2,   -5,    0

  -4,   -4,    0

  -3,   -5,    0

  -2,   -5,    1

  -2,   -5,    0

end

