ax,ay,az

  82,   72,   82

  75,   63,   36

  45,   -3,    7

-293,  106,    1

  52,  134,  -31

-185,  -60,   76

 -20,   38,   58

  80,  -16,  -15

 -41,    1,   -6

 351,   44,  -63

-170,  -71,   12

  -7,  -25,  -27

  39, -102,    6

  75,   -5,    3

  -2,  -77,  -13

 -17,   -2,  -43

 -11,  -38,   -6

  -1,  -51,   35

   8,  -26,   -6

   4,   -5,    0

   6,    0,    1

   3,   -1,    0

   2,   -3,    0

   6,   -5,    0

   5,   -7,   -3

  19,    4,   -2

  48,   37,   12

  40,  -15,  -11

  25,   55,    9

  34,   58,   68

  -3,  -23,  -34

 269,  107,   49

  59,   61,   35

 -39,  212,  -57

  77,    8,   56

 -63,  -12,   36

-119,  -99,   -1

 -25,   13,   19

  88,  -39,  -56

 293,   -1,  -12

 208,   16,   48

 101,   13,  -62

 -70,    8,   -6

  84,   14,   78

-165,  -63,  -12

-181,   21,  -51

  29,   21,   17

 -85,  -52,  -44

  42,  -53,   39

 -24,  -13,   33

  -7,  -27,  -20

 -20,   -8,    3

 -34,   20,  -18

 -36,  -38,   -8

   1,  -33,   28

 -41,  -19,   -2

  12,  -53,    8

  87, -100,   41

 112,   19,   88

 111,   61,  -23

-179,  -48,   12

-124,   -4,  -22

  87,  -36,  -30

 185,    4,  -17

  90,    4,   -6

 -79, -104,    8

 277,  -54,  -62

  11,  -12,   19

  14,  -43,   77

 243,   14,  -25

 -98,  156,   11

 -24,  122,  -78

 -35,  -14,   47

  27,   -9,   66

-319,  158,  -21

 131,  106,  -19

  49,   58,   43

 -59,   99,   50

  33,  -14,  -35

 -10,   25, -117

 -21,   23,   33

-283,   36,    4

   2,   48,  -31

  56,   25,   40

-165,    1,   11

  24,   27,   -4

 228,  -39,   13

  60,    0,   55

 131,   48,  -16

  40,    2,  -13

  65,   64,    0

  32,  -21,   65

 -40,   13,  -24

   8,   57,   12

-264,    1,   -9

  83,   49,  -34

 -63,  -26,  -45

  23,  103,   16

 -64,   48,  -41

  51,  -12,   84

-142,   52,  -33

-108, -104,  -24

 -12,  -56,    9

  30,  -17,  -43

  28,  -77,   30

-176,    7,   60

 210,  -52,   26

-121,   -8,  -15

 -19,  -20,   42

 -99,  -74,  -86

 -32,  -31,   15

  31, -161,   42

 -17,  -84,   74

 135,  -41,   66

  80,  -42,  -42

  64,   11,   73

 -22,  -38,    9

  36,    6,  -10

  22,   -2,    1

  18,   -6,    0

   4,   -7,   -1

  -4,   -6,    0

  -3,   -5,    0

  -3,   -4,    1

  -5,   -5,    1

  -3,   -5,    0

   4,   -6,   -1

   3,   -7,    0

   3,   -5,    1

   1,   -5,    0

  -1,   -6,    1

  -5,   -6,    0

  -2,   -7,   -3

  -4,   -4,    0

   0,   -6,    0

   0,   -4,    0

  -3,   -7,    1

  -2,   -5,    0

   3,   -5,   -1

   2,   -5,    0

  -5,   -6,   -1

  -7,   -6,    0

  -7,   -5,    1

  -6,   -5,    1

  -6,   -7,   -1

   3,    1,    4

   3,   -3,   -1

  -3,   -5,    0

  -2,   -3,    1

  -1,   -6,   -1

  -3,   -6,    0

  -2,   -6,   -1

  -4,   -4,    2

  -5,   -4,    0

  -4,   -5,    1

  -5,   -3,    1

  -1,   -6,   -1

  -2,   -6,   -1

  -2,   -4,    1

  -3,   -6,   -3

  -1,   -5,    1

  -2,   -5,    0

  -2,   -4,    1

  -5,   -4,    0

  -6,   -4,   -1

  -7,   -6,    0

  -6,   -5,    3

  -2,   -7,    0

  -1,   -5,    0

  -2,   -5,   -1

  -1,   -6,   -1

  -1,   -4,    0

  -2,   -4,    0

  -2,   -4,    0

  -3,   -4,    1

  -3,   -4,    1

  -3,   -5,    1

  -3,   -5,    1

  -4,   -5,   -1

  -3,   -5,   -1

  -3,   -6,    1

  -3,   -4,    0

  -3,   -4,   -1

  -3,   -5,   -1

  -2,   -5,   -1

  -3,   -5,    0

  -4,   -6,    0

  -2,   -4,    0

  -3,   -5,    0

  -2,   -5,   -1

  -3,   -4,    1

  -2,   -5,   -2

  -3,   -6,   -1

  -3,   -4,    2

  -2,   -5,    1

  -3,   -4,    1

  -1,   -6,   -1

  -3,   -4,    0

  -4,   -5,   -2

  -4,   -4,    1

  -3,   -5,   -1

  -3,   -5,    1

  -4,   -5,    0

  -3,   -5,   -1

  -3,   -4,    0

  -3,   -5,    0

  -4,   -5,    0

  -5,   -5,    1

end

