ax,ay,az

  40,   98,  -61

  24,   89,  114

 -73,    4,    0

  91,   42,  -17

 198,    2,   19

  13,   20,  -30

   6,   49,   40

 301,  190,  117

-115,  125,  -86

 191,    2,  -46

 -59,   34,   33

-189,  -94,   21

-130,  105,  -87

 199,    6,  -20

-132,  -96,   91

 464,  -69,   39

-372,  140,   -6

-507,  -53,  124

 160,  147,  -58

 298,   59,  263

  45,   20,   43

 193, -167,  104

 171, -221,   26

-512,  209,   61

 183,   75,   14

 148, -147,  -66

  69,   29,   34

-213,  153,  -22

 173, -147,   99

-271,   86,  -10

   2,  -57,   38

 135,  -99,   30

-355,  105,   -5

 156,   39,  -12

 112,   99,   92

-297,  118,  -82

 -96,   54,    0

 177, -112,  -36

 238,    0,   38

-103,   -4,  -85

 -41,  -71,    4

 -35,  -90,  -12

 111,  -87,    6

 143,  -10,  -58

-103,  -32,   -8

  26,   25,    7

-265, -128,   20

-242,    6,   85

-149,   22,   52

-113,   54,  -54

  -9,   90,   40

   3, -133,   29

-304,  -18,   62

-391,   10,   94

 -68,   40,   70

 220,  121,  -38

 -80,  -11,  -17

  30,  -35,  -22

 139,  -29,  -36

  61,  -37,   -8

-152,   35,   -9

-128,   59,  -15

  10,   -7,   19

 -14,   67,   41

-147,  117,  -79

  -6,   23,  -47

  34,  -44,  -14

-131,   48,   -6

 121,  140,  -66

  57,  -74,   43

 -19,   53,  -24

  41,  157,   16

-136,   48,  -26

 206,  -12,   33

 236,  -66,   25

 145,  177,   16

  95,   42,   62

-248,   38,   28

  -2,  -69,    2

 242,  -50,   12

  36, -205,  -95

  36,  -75,   58

 -74,  -58,  -21

  21,  -57,   -9

  33,  -56,    1

   7,   -8,    1

   3,  -10,   -8

   0,   -1,    2

   1,   -2,    1

   0,   -6,   -2

  -1,   -4,   -1

  -2,   -4,   -1

  -2,   -3,   -1

  -3,   -3,    1

  -1,   -1,    0

  -1,   -3,    0

   1,   -4,    0

   1,   -6,    0

   1,   -5,    0

   0,   -3,    0

   0,   -5,   -1

  -1,   -5,   -1

  -1,   -5,    0

  -2,   -3,    1

  -1,   -3,    0

  -1,   -3,    1

  -1,   -2,    0

  -2,   -3,    0

  -1,   -4,   -1

  -1,   -2,    0

  -1,   -4,    1

  -2,   -4,   -1

  -1,   -2,    0

  -2,   -2,    2

  -2,   -3,    0

  -2,   -3,    0

   0,   -1,    1

  -1,   -4,   -1

  -2,   -4,    0

  -2,   -3,    1

  -3,    0,    2

  -4,   -1,    1

  -2,   -3,   -1

  -2,   -4,    0

  -1,   -3,    0

  -1,   -2,    0

  -1,   -2,    0

  -2,   -3,    0

  -3,   -4,    0

  -3,   -2,    0

  -2,   -3,   -2

  -2,   -2,    2

  -2,   -2,    0

  -2,   -3,    2

  -2,   -4,    1

  -3,   -3,    1

  -2,   -2,   -1

  -2,   -4,   -1

  -1,   -3,    0

  -1,   -2,    1

  -3,   -4,   -1

  -2,   -3,   -1

  -1,   -3,    1

  -2,   -2,    1

  -2,   -2,    0

   0,   -4,   -1

  -1,   -1,    1

  -1,   -3,   -2

  -2,   -1,    1

  -1,   -4,    0

  -1,   -4,    0

  -1,   -3,    0

  -1,   -3,    0

  -1,   -3,    0

  -3,   -3,    0

  -2,   -3,    0

  -3,   -3,    0

  -3,   -3,    1

  -2,   -2,    1

  -1,   -3,    0

  -1,   -3,    0

  -3,   -3,    0

  -1,   -4,   -1

  -1,   -3,   -1

  -2,   -3,    0

  -2,   -3,    0

  -2,   -4,    1

  -1,   -4,    0

  -2,   -3,    0

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -3,    0

  -2,   -4,   -2

  -3,   -2,    1

  -2,   -1,    2

  -4,   -3,    0

  -3,   -2,    1

  -3,   -3,   -1

  -3,   -3,    0

  -3,   -3,   -1

  -2,   -2,   -1

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -2,    0

  -3,   -3,    0

  -2,   -4,    0

  -3,   -3,    0

  -2,   -1,    0

  -3,   -3,    1

  -3,   -1,    0

  -2,   -2,    0

  -3,   -2,    0

  -2,   -3,    0

  -2,   -2,    0

  -2,   -2,    0

  -3,   -2,    0

  -3,   -2,    0

  -3,   -3,    0

  -3,   -3,    1

  -3,   -3,    0

  -3,   -3,    0

  -3,   -4,    0

  -3,   -3,    0

  -2,   -3,    0

  -2,   -2,    1

  -1,   -4,    0

  -2,   -2,   -1

  -1,   -4,    1

  -2,   -3,    1

  -3,   -3,   -1

  -2,   -2,    0

  -2,   -3,    0

  -3,   -4,    0

  -3,   -3,    0

  -2,   -3,    0

  -3,   -3,   -1

  -3,   -1,   -1

  -3,   -2,    0

  -2,   -3,   -2

  -2,   -3,    0

  -2,   -3,    1

  -3,   -3,   -1

  -3,   -2,    1

  -2,   -4,   -1

  -3,   -3,    1

  -3,   -2,    1

  -3,   -2,    0

  -3,   -3,    0

  -3,   -3,    0

  -3,   -2,   -1

  -2,   -3,    0

  -2,   -4,   -1

  -2,   -3,    1

  -4,   -2,    0

  -4,   -2,    0

  -2,   -3,   -1

  -3,   -2,    0

  -2,   -2,   -1

end

