ax,ay,az

 106,   17,    8

 -61,   89,   37

-236,  -64,  -24

  67,   38,   20

  56,  153,   18

 166,   28,   -4

 -55,   28,  -21

  26,   19,  108

 256, -169,  125

-192,   49,   44

 195,   34,  137

 146,   -8,  136

 209,  474,  238

-222,  -52,  122

 -13,   64,   10

 511,  -52, -102

  69, -103,  -11

 511,   71,   79

 511,   -8, -193

   7,  -31,   -3

  33,  -98,   25

 294, -125,   66

-168,  -71,  -25

 -96, -112,   57

 -23,  -71,    4

 -52,  -79,    6

 -83,   39,  -15

 -22,   -9,    9

  17,  -60,   31

  54,  -45,   33

  64,   39,  -30

 -99,  -54,  -13

 148,  -12,    2

 -37,  -37,   -8

-216,  -27,  -34

  29,  -65,   35

-194,   14,   33

-221,   -2,    4

-365, -121,   36

 184,   55, -112

 -48,  -27,   38

 -27,   -8,   42

 462, -206,  -76

-193,  218,   -5

-292,    3,  -29

-381,   12,   80

-241,  241,   15

-214,  108,  -15

  97, -161,   69

-391,  229,    7

 166,  214,   56

   6,  158,  -80

-238,  197,   -3

   3,   80,   33

   1,   24,    5

  30,   39,  -42

 -14,  -13,   -5

 147,  100,  -10

   2,    0,    0

   8,    9,    8

  55,  -65,  -23

  -4,   76,   -8

 -16,   46,   -5

  36,   58,  -14

-111, -121,  -77

-135,   31,  -36

  -9,   44,    5

 152,   22,   88

 134,  -13,  -39

  69,  -55,   23

 236,   69,   16

  83,  -44,   41

 100,  -27,   -9

 182,   91,  -35

 130,  -31,  141

-192,  -57,   37

 -25,  -52,   71

-216, -156,  218

 -29,   88,  112

 342,  -87,   97

  95,   49,  -61

 251,   29,   95

  22,   -8,  125

  69,  -64,  -34

  33,  -23,  114

  81,  -85,   81

-197,   -9,   67

 145,  -65,  -41

 -97,  -23,  -43

 -67,  -37,   -8

 -59,  -32,    7

 -28,  -11,    0

 -50,  -27,   12

 -80,  -44,   -7

  43,  -30,   52

-179,   12,  -83

  73,  -67,  -12

  27,   88,   47

-320,   36,    7

 139,  -94,    5

 380, -391, -419

-182,  116,   83

-232,   68,  470

 511,  460, -332

 511,  368, -312

 511,  511,  511

 237,   59,  -34

-247,  150, -128

 511, -444, -287

 282,  145, -177

 511, -293, -333

 511,   97, -111

 -45,    2,   30

 271,   33,  -14

  32,   20,   -9

  83,   95,   31

  32,   22,   -4

  97,  -16,    2

  31,    6,    4

  18,   -2,    1

  19,    0,    1

  15,    6,   13

  27,   -6,  -10

 -10,   13,    0

  34,   22,   -3

   7,    0,    2

  -7,   -8,    2

   0,   -6,   -1

   5,   -4,    1

   1,   -4,    0

  -1,   -5,   -1

   1,   -6,   -1

  -1,   -4,    0

  -2,   -2,    0

  -2,   -3,    1

   5,   -1,    0

  -1,   -4,   -1

   0,   -3,    0

   4,   -2,    0

   2,   -4,   -1

  -1,   -3,    1

  -3,   -5,   -1

  18,   -4,    0

  -6,   -4,    0

   3,   -6,    0

   2,   -6,   -1

   9,   -3,    0

   4,   -4,   -1

   0,   -2,    0

   4,   -4,    0

   1,   -4,    0

   0,   -4,   -1

  -2,   -3,   -1

  -1,   -5,    0

  -1,   -5,    0

  -1,   -4,    0

   0,   -3,    1

   0,   -4,    0

   2,   -2,    0

   2,   -2,    1

  -2,   -4,   -1

  -6,   -5,   -2

  -7,   -6,    1

  -7,   -7,    1

   0,   -4,    1

   0,   -4,   -1

  -1,   -3,   -1

   3,   -4,    0

  -1,   -3,    1

   1,   -4,    0

   2,   -2,   -1

   1,   -4,    0

  -4,   -6,    0

  -3,   -3,   -1

  -4,   -4,    0

  -3,   -1,    0

   3,   -5,    0

   5,   -6,   -1

   1,    4,   -1

  -8,   -7,    1

   4,  -17,   -3

  -7,   -8,    0

  -5,   -3,    3

  -1,   -3,    1

   1,   -3,   -1

   3,   -2,   -1

   0,   -3,   -1

  -1,   -5,    0

  -2,   -5,    0

  -1,   -5,    1

  -1,   -2,    1

  -1,   -3,   -2

  -1,   -6,    0

  -2,   -4,    1

  -1,   -2,    0

  -3,   -3,    0

  -4,   -7,   -4

  -5,   -4,   -1

  -5,   -2,   -1

  -3,   -6,   -3

  -2,   -3,    1

  -2,   -3,    0

  -2,   -2,    0

  -3,   -3,    0

  -3,   -5,   -1

  -3,   -3,   -1

  -4,   -1,    1

  -2,   -4,   -1

  -2,   -5,   -2

   0,   -6,    1

  -2,   -4,    0

  -2,   -3,   -1

  -2,   -3,   -1

   1,   -4,    0

  -2,   -5,    0

  -1,   -6,    0

   0,   -5,    1

  -2,   -4,    0

  -1,   -3,    0

  -2,   -2,    0

  -2,   -4,   -1

  -3,   -4,    0

  -4,   -5,    4

  -1,   -1,    0

  -1,   -2,    0

  -4,   -4,    0

  -5,   -5,    0

  -4,   -2,    1

  -3,   -3,    0

  -3,   -4,    0

  -4,   -3,    0

  -3,   -3,   -2

  -3,   -3,    0

  -3,   -3,   -1

  -3,   -4,    0

  -4,   -2,   -1

  -3,   -4,   -1

  -4,   -3,   -1

  -4,   -3,    0

  -1,   -3,   -1

  -1,   -4,    0

  -2,   -4,   -1

  -2,   -3,    0

  -2,   -3,   -2

  -3,   -3,    0

  -3,   -3,    1

  -3,   -5,   -1

  -2,   -3,    0

  -2,   -4,   -1

  -2,   -4,    0

  -2,   -4,   -1

  -1,   -2,    0

  -3,   -3,   -1

  -3,   -5,    1

  -3,   -5,   -2

  -2,   -3,    0

  -2,   -3,   -1

  -3,   -2,    1

  -2,   -3,   -1

  -2,   -4,    0

  -3,   -4,   -1

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -1,    0

  -2,   -3,   -1

  -2,   -3,   -1

  -2,   -4,   -2

  -5,   -3,   -1

  -4,   -3,    0

  -4,   -4,    0

  -3,   -1,    0

  -2,   -2,    0

  -2,   -2,   -1

  -1,   -3,   -1

  -3,   -2,   -1

  -2,   -4,    1

  -4,   -2,    1

  -3,   -3,    1

  -2,   -3,   -1

  -3,   -3,   -1

  -2,   -4,    0

  -2,   -3,    0

  -3,   -3,    0

  -2,   -3,    0

  -2,   -4,   -1

  -3,   -3,   -2

  -2,   -3,    0

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -4,    0

  -3,   -4,   -1

  -4,   -3,    0

  -3,   -2,    0

  -2,   -1,    0

  -1,   -3,    0

  -3,   -2,   -1

  -3,   -3,    0

  -2,   -3,    0

  -3,   -2,   -1

  -1,   -3,    0

  -2,   -2,    0

  -1,   -3,   -2

  -4,   -5,   -2

  -4,    1,    1

  -1,   -5,   -2

  -3,   -3,   -1

  -2,   -3,    1

  -2,   -2,    1

  -2,   -2,   -1

  -2,   -4,    0

  -1,   -3,    0

  -2,   -3,    0

  -1,   -3,    0

  -4,   -2,    1

  -2,   -3,   -1

  -2,   -2,   -1

  -2,   -2,   -1

  -2,   -3,   -1

  -2,   -3,   -1

  -3,   -3,   -1

  -2,   -2,   -1

  -1,   -2,   -2

  -2,   -3,   -1

  -2,   -3,   -1

  -2,   -1,   -1

  -2,   -3,   -1

  -2,   -4,   -1

  -2,   -2,   -2

  -2,   -2,    0

  -1,   -3,   -1

  -2,   -3,   -1

  -2,   -3,    0

  -2,   -2,   -2

  -2,   -4,   -2

  -2,   -2,   -1

  -2,   -2,   -1

   0,   -3,    0

  -2,   -3,    0

  -2,   -3,   -1

  -2,   -3,    0

  -1,   -4,   -1

  -2,   -2,   -1

  -1,   -3,   -1

  -2,   -3,   -1

  -2,   -3,   -2

  -3,   -3,    0

  -2,   -2,   -1

  -2,   -3,    0

  -3,   -3,   -1

end

