ax,ay,az

 -46,  -78,   18

  46,  -65,   -1

 193,  -17,   15

 240,  -26,    0

  77,    0,    0

 150, -142,    3

-152,  -19,   13

 214,   -6,  -31

-227, -179,  149

  87,  104,   84

 134, -290,  -75

  92, -139,  108

  76,  -95,   41

  91,   60, -116

-304,   57,   63

 155, -405, -284

 -49,   62,  196

 390,  141,   13

 200, -151, -101

  52,  264, -119

 105, -121, -116

 -25,   34,  -17

  -2,   58,   15

 -27,   38,   -4

 -41,   34,   -4

 -11,   22,   -9

   2,   26,    2

   3,    4,   -1

   4,    2,    0

  -1,   -4,   -1

  29,   15,    1

  33,    1,    0

  -3,    2,  -19

   1,   -3,    9

  19,   21,   -9

 104,   31,   90

  42,   47,   35

  33,  -11,  -32

-226,   -1,    1

  67,   20,   25

  94,  -85,   -4

 184,   -7,  104

 -14,   97,  -94

 -12,   93,   23

 -32,   41,    0

-307,  -39,   57

-487,   88,  115

 148,   42,    4

 272,   16,  179

 287,   10,  154

 -12,  115,    9

 423, -193,   14

-332,  -41,  150

 105, -130,  -14

 511,   24, -212

 225,   35,   17

-353, -140,   87

  47, -196,   26

 -21, -184,   11

-246,   19,   97

-208, -247,   -1

 -77,  -47,  -21

-130,  -37,   -7

 -89,  -18,   42

 -82,  -79,    7

 -22,  -37,    7

 -23,  -30,    1

  -8,   -8,    0

  -2,   -3,   -1

   1,   -4,    0

  -1,   -5,    1

   1,   -5,    1

   1,   -5,    1

   0,   -5,    0

  -1,   -5,    1

  -3,   -5,    1

  -2,   -4,    1

  -3,   -5,    0

  -1,   -6,    0

  -3,   -6,   -1

  -3,   -5,    0

  -3,   -4,    0

  -4,   -5,    1

  -2,   -5,    1

  -4,   -5,    0

  -6,   -6,    1

  -4,   -6,   -1

  -4,   -6,   -1

  -6,   -5,    0

   1,   -5,    2

  -2,   -5,    0

  -3,   -5,    1

  -1,   -4,   -1

  -4,   -5,   -1

  -5,   -5,    1

  -2,   -5,    1

  -2,   -4,    0

  -3,   -6,   -1

  -3,   -6,    1

  -3,   -6,    0

  -3,   -6,    0

  -2,   -5,    1

  -3,   -5,    0

  -2,   -5,    1

  -4,   -5,    0

  -5,   -5,    0

  -3,   -5,    0

  -3,   -6,    0

  -5,   -4,    1

  -2,   -5,   -1

  -1,   -6,    0

  -1,   -6,    1

  -4,   -5,    1

  -4,   -5,   -1

  -3,   -6,    0

  -3,   -6,    0

  -3,   -5,    0

  -3,   -5,    0

  -3,   -6,    1

  -4,   -5,    0

  -3,   -5,    1

  -3,   -5,    0

  -2,   -7,    1

  -2,   -4,    0

  -4,   -4,   -1

  -3,   -5,    0

  -3,   -5,    0

  -4,   -5,    0

  -4,   -6,    0

  -3,   -5,    0

  -3,   -5,    0

  -2,   -6,    1

  -4,   -5,    1

  -2,   -4,    0

  -3,   -5,    0

  -3,   -6,   -1

  -3,   -6,    0

  -3,   -5,    1

  -3,   -6,    1

  -2,   -5,    1

  -4,   -5,    0

  -1,   -5,    1

  -3,   -6,    0

  -4,   -6,    0

  -4,   -6,    1

  -4,   -6,    0

  -4,   -5,    0

  -3,   -5,    0

  -3,   -5,    1

  -3,   -5,   -1

  -4,   -6,    0

  -4,   -6,    0

  -4,   -5,    0

  -3,   -5,    0

  -2,   -5,    1

  -2,   -6,    0

  -2,   -4,    1

  -2,   -5,    1

  -2,   -5,   -1

  -4,   -5,    0

  -3,   -5,    0

  -3,   -5,    0

  -3,   -5,    0

  -4,   -5,    0

  -4,   -6,   -1

  -3,   -4,    0

  -2,   -4,    1

  -3,   -5,   -1

  -3,   -5,    1

  -4,   -5,    0

  -2,   -6,    1

  -3,   -5,    0

  -2,   -5,    1

  -2,   -5,    1

  -2,   -5,    1

  -4,   -5,    0

  -4,   -6,    0

  -3,   -6,    0

  -3,   -4,    0

  -2,   -6,    0

  -3,   -5,    1

  -3,   -4,    1

  -3,   -5,    0

  -4,   -6,    0

  -5,   -6,   -1

  -1,   -6,    1

  -2,   -5,    0

  -2,   -5,    0

  -3,   -6,    1

  -3,   -5,    0

  -4,   -5,    1

  -4,   -5,    1

  -3,   -6,    0

  -3,   -6,    0

  -3,   -5,    0

  -3,   -6,    0

  -4,   -5,    0

  -4,   -5,    1

  -3,   -6,    0

  -3,   -6,   -1

  -5,   -5,   -1

  -2,   -5,    1

  -3,   -6,    1

  -3,   -6,   -1

  -3,   -6,    0

  -3,   -6,   -1

  -3,   -6,    0

  -3,   -6,    1

  -2,   -5,   -1

  -1,   -4,    0

  -2,   -6,    0

  -3,   -6,    0

  -3,   -6,    1

  -2,   -5,    1

  -3,   -4,    0

  -3,   -4,    0

  -3,   -6,    1

  -3,   -6,    1

  -3,   -5,    1

  -3,   -5,    0

  -3,   -5,    1

  -3,   -5,    1

  -4,   -5,    1

  -2,   -5,    1

  -3,   -6,   -1

  -4,   -5,    0

  -3,   -5,    0

  -4,   -5,    0

  -4,   -5,    1

  -3,   -6,    0

  -3,   -5,    1

  -3,   -5,    0

  -2,   -6,    1

  -3,   -5,    1

  -2,   -5,    0

  -4,   -5,    0

  -4,   -6,    0

  -4,   -5,    0

  -3,   -5,   -1

  -3,   -5,    0

  -3,   -6,    0

  -3,   -5,    0

  -3,   -7,    2

  -4,   -4,    0

  -3,   -5,    1

  -3,   -5,    0

  -3,   -6,    0

  -4,   -6,    0

  -4,   -5,    1

  -3,   -5,    0

  -3,   -5,    0

  -2,   -5,    1

  -4,   -4,    1

  -3,   -6,    1

  -4,   -5,    0

  -3,   -5,    0

  -4,   -5,    0

  -3,   -4,    1

  -3,   -7,    0

  -4,   -5,    0

  -3,   -4,    1

  -2,   -5,    1

  -3,   -5,    1

  -3,   -5,    1

  -4,   -5,    2

  -3,   -4,    0

  -4,   -5,    0

  -3,   -5,   -1

  -3,   -5,   -1

  -3,   -4,    1

  -3,   -4,    0

  -3,   -5,    1

  -3,   -6,    0

  -3,   -7,    1

  -2,   -6,    1

  -4,   -4,    0

  -4,   -4,   -1

  -2,   -5,    0

  -2,   -5,    0

  -3,   -6,    0

  -3,   -5,    0

  -3,   -5,    0

  -3,   -6,    0

  -2,   -5,    1

  -3,   -5,    1

  -3,   -6,    0

end

