ax,ay,az

 -30,  -30,  -11

 -64,   18,    6

   7,   -3,   -4

  13,  -62,  -27

  20,   51,   13

  64,   50,    0

  46,  -27,  -67

 -24,    5,  -43

  55,  -95, -104

  76,  -33,   -4

 220, -100,   18

  -6,   26,  -23

 -92,   47,   87

-303,   39,   14

 -92,  -73,   -8

  68,  -45,   16

-207,  -54,   52

  34,    3,   87

  43,  -26,  -32

 -67,  125,   84

-103,   87,   27

  42,  130,   -1

  77,   74,  230

 -47,  -52,  117

 214,  -47,  -47

 156,  -79,  -19

   7,  -24,  130

  85,  -26,  -52

  52,  136,   76

 155,  -82,   78

  70, -265,   88

-129,  -47,   52

  53,  -36,   -6

 -28,  -50,   -9

-106,  -69,   17

  57, -126,   73

-102,  -40,   89

 -83,    0,   -2

  53,   -5,   14

-353,  -73,    3

  -2,   66,   92

 105,  -48,  -39

  41,   -2,    0

 -69,   68,  -36

 -21,   29,    2

 176,   88,   -2

-371,  -35,   -1

-223, -111, -114

 260, -199,   76

 307,  -98,    9

 140,  -89,  -61

 233,  -94,   48

 261,  -56, -127

 511, -238,  -78

 -69,  -16,  -26

 -76,  155,  -56

 345,  101,   99

  32,  -85,  320

-367,   20,   57

-141,  -58, -125

-300,  -74,  -17

 482,  -73,   22

-193,   59,   76

 123,  -50,  -25

 -30,   78,  120

  33, -120,   -2

 184,  -61,  -77

 427, -122,   13

 -40,   74,    0

-182,  126,   51

  -4,    3,    8

-119,   47,   46

 179,   10,   27

   7,   -9,   55

-179,  115,   37

-117,  117,  -25

 187,  -31,   22

  92,   -2,   50

 -18,  -26,   -9

-110,   42,   61

-184,  -71,  -19

  17,  -81,  -22

 326,  -81,   26

  53, -172,   -4

 149, -128,   74

 144,   42,   -6

  72,  -47,   -3

   8,  -29,   39

   3,  -32,    4

   3,  -52,    0

  -3,   -5,    0

  -4,   -5,    0

  -4,   -5,    0

   7,    0,   -1

   2,    0,    0

  -4,   -2,    1

  -2,   -2,    1

   3,   -5,    0

   3,   -4,    0

  -2,   -5,    1

   0,   -4,    0

  -1,   -5,   -1

  -3,   -1,    1

  -3,   -4,    1

  -7,   -3,    0

   3,   -4,    0

   1,   -4,    1

   4,   -4,    0

  -1,   -4,   -1

  -1,   -3,    0

   0,   -5,    0

  -1,   -4,    0

   0,   -4,    0

   0,   -2,    1

   0,   -3,    0

  -1,   -5,   -1

   0,   -6,   -1

  -2,   -5,    0

   0,   -3,    1

  -3,   -4,    0

  -2,   -5,    0

  -2,   -5,   -1

  -3,   -4,   -1

  -1,   -4,   -2

  -1,   -3,   -1

  -3,   -4,   -1

  -2,   -5,    0

  -2,   -5,    0

  -2,   -3,    0

   0,   -4,   -1

  -1,   -3,   -1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -5,    0

  -1,   -4,    0

  -1,   -4,   -1

  -1,   -5,    0

   0,   -5,    0

  -1,   -5,   -1

  -3,   -4,    1

  -1,   -4,   -2

  -1,   -4,    0

  -3,   -4,   -1

  -2,   -5,   -1

   0,   -5,    0

  -1,   -4,   -1

  -1,   -4,    1

  -1,   -4,    0

  -1,   -5,    0

  -1,   -4,    0

  -2,   -5,    0

  -1,   -5,    0

  -1,   -5,    0

  -1,   -5,   -1

  -1,   -3,    0

  -3,   -3,   -1

  -2,   -5,    0

  -1,   -4,    0

  -2,   -4,    0

   0,   -3,    1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -5,    1

  -1,   -5,    0

  -2,   -5,    0

  -2,   -4,    1

   0,   -4,    0

   0,   -4,    1

   0,   -5,   -1

  -1,   -5,    1

  -2,   -4,    0

  -2,   -4,    1

  -1,   -3,    1

  -2,   -4,    0

  -1,   -5,    0

   0,   -5,    1

  -1,   -5,    1

  -2,   -6,   -1

  -1,   -5,    0

  -2,   -4,    1

  -2,   -4,   -1

  -2,   -5,   -1

  -2,   -4,    0

  -1,   -4,    1

   0,   -3,    1

  -2,   -3,    0

  -1,   -4,   -1

  -1,   -4,    0

  -1,   -3,    0

  -2,   -4,   -1

  -2,   -5,   -1

  -3,   -4,   -1

   0,   -5,    0

   0,   -4,    0

   0,   -3,    0

  -1,   -3,   -1

  -1,   -4,    0

  -1,   -3,   -2

  -1,   -3,   -1

  -3,   -1,    1

  -5,   -1,    1

  -3,   -4,   -2

  -2,   -5,   -1

  -3,   -1,    1

  -1,   -4,    0

  -2,   -4,    0

  -1,   -6,   -2

  -2,   -4,    0

  -3,   -3,    1

  -3,   -3,   -1

  -3,   -3,    2

  -2,   -3,    0

  -1,   -4,    0

  -2,   -5,    0

  -2,   -4,   -1

  -1,   -3,    0

  -1,   -3,    0

  -1,   -6,    0

  -1,   -4,   -1

  -1,   -3,   -1

  -2,   -2,    1

  -2,   -4,    0

end

