ax,ay,az
  12,   23,  -43
  18,   63,   34
 -73,  -16,  -66
  50,  134,   45
 -12,   51,  -55
   0,    0,    6
  45,   72,   47
 -69,  -17,   45
 -23,  -57,  -18
  20,  -53,  -16
  20,   46,  -37
 -37,  146,  -21
 -31,   -8,   44
  41,   20, -122
 -63,   -2,  -79
 -41,  -36,  -23
  96,   16,  -35
 116,   35,  113
 -71,  -20, -112
 175,  -51,   -6
 184,  -55,   76
  40,   74,   37
 -28, -115,   80
 -94,  -99,  -70
 338,  -66,   63
  60,   48,  -12
 150, -107,  -41
  95,  -29,   35
 -52,  -57,   29
-100, -123,   -5
  34,    4,   -1
  15,   31,   20
 -67,  -51,  -21
  64,  -14,  -25
  -8, -122,   26
  31,   43,  -85
 217,  -59,  -46
 -77,  -54,    4
-163,   10,  -89
-154,   62,  -94
-161, -131,   34
-133,  -43,  -34
-151,   16,   43
  59,   89,   40
 155,  -55,  118
 -76,  -20,   37
-200,   19,   22
 -49,   15,   87
  41,   -3,   28
 -93,  -62,    4
 -88,   44,   -7
 149,   86,  -52
 -28,   13,   59
 -26,  148,   -8
  29,   16,   27
  41,    3,  -41
  -3,  -17,   30
  63,   19, -118
  28,   39,  -58
  89,   99,  121
 153,   71,    5
 191,  117,   61
  56,   65,   41
 -32,  -18,   -9
  61,   14,    1
  59,   -9,   -4
  73,   21,    3
  70,   46,    4
 125,   14,   37
  99,  -27,   -9
 -34,  -27,   -7
-121,   33,   76
 182,   34,  -18
 -38, -113,  -86
   0,  -47,   23
  26,  -56,  -50
   4,  -22,   17
 -16,   -1,  -10
 144,   34,   81
  75,   -2,   41
  35,   -2,   32
 135,  -12,   17
 -71,   89,   55
  82,   61,   -4
  72,  -35,  -17
  70,   52,   20
  81,  -97,   -9
-218,  -21,   13
 -58,   57,   58
-150,  -90,   -6
  -1,  -17,   35
  18,  -26,  -36
 -67, -113,  -27
 126,  -24,    2
  52,   55,   -7
 -37,   20,   40
 -14,  -29,   64
  27,  -50,    1
  44,  -18,  -18
 213,   23,   56
  27,  -16,  -23
-101,  -48,   -4
 -28,   72,   70
 -14,   36,  -13
  10,   71,   29
 -70,   69,   12
  34,    0,   68
  30,  -18,  119
  18,   69,   68
 151,   78,   38
  99,  -38,  109
-190,  -60,  -17
 -74,  -23,   23
 -30,  -80,   30
  26,  -84,  -45
 221,   49,   66
-110,  -58,   40
 -56, -157,  -82
  88,   31,   -5
  -5,   40,   60
  30,   -5,   22
   1,   -4,    0
  20,   14,    8
  20,    4,    1
  26,   -7,   -3
  12,   -5,   -6
   1,    2,    2
  -1,   -1,    0
  -6,   -2,    0
  -8,   -1,    0
  -3,    2,    3
  -2,   -1,    0
  -1,   -2,    1
  -2,   -2,   -1
  -1,   -1,    1
  -1,   -1,    1
  -2,    0,    1
  -3,    0,    1
  -3,    0,    0
  -3,   -1,    0
  -3,    0,    1
  -1,   -1,    1
  -4,    2,    4
  -4,    0,    1
  -2,    0,    0
  -2,   -2,    1
  -3,    0,    0
  -2,   -1,    1
  -3,   -1,    1
  -1,   -1,    0
  -2,   -1,    0
  -3,    0,    1
  -3,   -1,    1
  -3,    0,    1
  -2,    0,    1
  -2,   -1,    0
  -3,   -1,    0
  -2,   -1,    1
  -4,    0,    1
  -2,   -1,    1
  -1,   -1,    2
  -2,   -1,    1
  -2,   -1,    2
  -2,   -1,    1
  -3,    0,    1
  -2,   -1,    1
  -2,    0,    1
  -2,   -1,   -1
  -1,   -1,    0
  -2,    1,    1
  -2,    0,    0
  -2,   -2,    0
  -4,   -1,    1
  -3,    0,    0
  -2,   -2,    0
  -2,   -1,    1
  -1,   -1,    1
  -2,   -1,    0
  -3,   -1,    0
  -2,    0,    1
  -2,   -2,    1
  -3,   -1,    0
  -2,   -2,    0
  -3,    0,    0
  -3,    1,    1
  -2,    1,    0
  -2,   -1,    1
  -3,   -2,    1
  -3,    0,    2
  -3,    0,    1
  -2,   -1,    0
  -2,    0,    2
  -2,   -1,    1
  -2,   -1,    2
  -2,    0,    2
  -3,   -2,    2
  -4,   -1,    1
  -3,    1,   -1
  -2,   -1,    2
  -2,   -1,    1
  -1,   -2,    0
  -2,   -1,   -1
  -2,    1,    1
  -2,   -1,    0
  -2,    0,    1
  -2,    0,    1
  -2,    0,    2
  -2,   -1,    1
  -3,   -1,    1
  -3,   -2,    1
  -3,    0,    0
  -2,   -1,    0
  -2,   -1,    1
  -2,   -1,   -1
  -2,   -1,    1
  -3,   -1,    1
  -3,   -1,    0
  -2,    0,    0
  -2,   -1,    0
  -2,    0,    0
  -2,   -1,    1
  -2,   -1,    0
  -3,    1,    0
