ax,ay,az
  29,   11,  -29
   4,   49,  -35
 105,   74,   45
  93,   43,  -12
 -49,   37,  -24
  94,  -19,   20
   9,   43,  128
 187,   33,   28
-333,   25,  -48
 144,   50,   22
 282,  102,  -50
 -82,  -58,  -29
-363,   37,  -35
  58,  -43,  -10
 111,   -8,  -12
-450, -101,  102
  65,   40,  124
  -7,   76,  -14
-120,    7,   19
  65,  -15,   84
 227,  -46,  -59
 378,  -64,  -20
-210,  -72,  -28
 431, -106,  -53
 -60,  -34,  -38
-222,  -46,   90
-136, -117,  -48
  55,  -40,   56
-126,   48,   31
  58,  -28,  -28
   6,   30,  -43
 -75,  -62,  -61
  64,  -51,   64
-245,  -87,  -42
 -23,  -82,   72
 -32,   43,  -73
 164,   29,  -24
 148,  -27,   -6
 -77,  -98,  -25
 -43,  -39,   34
 -46,   17,   16
-143,  -45,   27
-171, -113,   55
  71,   52,   31
-190,   31,   28
 279,  -84,   76
-168,  -83,   34
 -89,  -42,   -6
-167,  125, -121
 -46,  -36,   -2
 -34,    5,  -24
 -57,  -57,   12
-146,   71,   -8
  98,   41,  -20
 -40,    8,    5
  20,   32,    1
  15,   75,  -49
 150,    9,  -32
 -26,   79,   -2
  46,   41,  -10
-187,   25,   77
  -5,   40,   -7
 -79,   65,   -2
  41,  -14,    3
-173,   25,   44
 -77,   99,    0
 -21,   97,    5
  84,  114,  -16
 -19,   85,  -15
 -95,  -20,  -17
  22,  157,  -45
 265,   47,  -38
 236,    0,   25
  86,   98,  -25
  75,   75,  -16
  11,   44,   50
 234,   25,  -29
 293,   64,  -36
  25,  -68,  -62
  -2,   99,  -54
 224,  -39,  -25
 -17,  -38,   10
 140,    0,   16
  64,  -59,    5
 -86,  -52,   -3
   1,   26,  -11
 -14,  -39,    6
 -13,  -30,   14
  -6,  -13,    2
  -2,   -3,    2
  -2,   -1,    2
   4,   -1,   -1
   7,    1,    0
   5,   -2,    0
   4,   -2,   -1
   3,   -3,    0
   2,   -1,    0
   1,   -1,   -1
   1,   -1,    0
   2,   -2,    0
   4,   -2,    0
   2,   -2,    1
   2,   -1,    0
   2,   -2,    0
   1,   -1,   -1
   1,   -1,   -1
   3,    1,    0
   1,   -1,    1
   4,   -2,    1
   3,    0,    0
   4,   -1,   -1
   3,    1,    0
   3,   -1,    0
   3,   -1,    1
   2,    0,    0
   4,   -2,   -1
   1,   -2,   -1
   1,    0,    1
   2,   -1,   -1
   3,   -1,    0
   2,    0,    0
   3,   -2,   -1
   2,   -2,    0
   3,    0,   -1
   3,    0,    0
   3,    0,    1
   2,    0,    0
   3,   -1,   -1
   2,   -2,   -1
   2,    0,    1
   4,   -1,    0
   3,   -1,    0
   2,   -1,   -1
   1,    0,    0
   2,    0,    0
   1,   -3,   -1
   2,   -1,    2
   4,   -2,    0
   4,    0,    0
   3,   -2,   -1
   2,    0,   -1
   2,    0,    0
   3,   -2,   -1
   3,   -2,    0
   2,   -1,    0
   2,    0,    0
   2,    0,    2
   2,   -2,    0
   2,   -1,   -1
   2,   -2,    0
   2,   -1,   -1
   3,   -1,    0
   3,   -1,    0
   2,   -1,    0
   2,   -1,    0
   3,   -1,   -1
   3,   -1,    0
   4,   -1,   -1
   3,   -1,   -1
   1,    0,   -1
   4,   -2,    0
   2,   -2,   -1
   2,   -1,    0
   2,   -1,    0
   1,    0,    0
   2,   -1,   -1
   2,   -1,   -1
   2,   -1,    0
   3,   -1,   -1
   2,   -1,   -1
   2,    1,    0
   2,   -1,    0
   3,   -1,   -1
   2,   -1,   -1
   2,    0,   -1
   3,    0,    0
   3,   -1,    0
   3,   -1,    0
   2,    0,    0
   3,   -1,    0
   2,    0,    0
   1,    0,    0
   3,   -1,    0
   3,   -1,   -1
   2,    0,    0
   2,   -1,    0
   4,    0,    0
   2,    0,    0
   4,   -2,   -1
   3,    1,   -1
   2,    0,    0
   2,   -2,    0
   3,    0,    0
   2,    0,    0
   2,    0,   -1
   2,   -1,   -1
   2,    0,    0
   3,   -1,    0
   3,    0,    0
