ax,ay,az
 114,  -63,  -40
 -62,   32,  -15
 281,  -33, -154
 -39,   74,  -56
 -72,  -12,   19
 -57,    9,  -29
 -16,    2,  -37
  82,  -30,  -13
  33,  -49,    9
-432,  -20,   47
 -93,   16,  109
 191,   50,   -5
 160,   24,   72
-103, -113,   44
-271,   53,  -15
-252,   87,  -59
-200,   -9,   26
 169,  -87,   30
  21,  -95,  -35
   2,   35,  -52
  70, -119,  -59
 -30,  -98,  -61
  15,  -62,    6
 -23,  -35,   -6
 -26,  -12,    4
   2,  -28,    1
 -10,  -36,   -2
   0,  -21,   13
  -5,  -43,  -16
  36, -114,  -57
  42,  -88,   -4
  85,  -38,  -72
 -25,  -51,    1
  68,  -59,  -88
 -98, -153,  -26
  93,  -26,   12
 -12,   80,  -88
 201,  -14,  -12
-125, -114,   19
  -9,   32,  -77
 129,  -46,    3
 511,   61,   60
 345, -167,   69
-290,  211,    6
 232,  -92,   -9
-265,  144,    6
  57,  109,   10
 -97,  -14,  -13
 -77,   96,  -14
 191,  121, -108
  90,   42,  -95
 -20,   62,    6
  -1,   81,   -1
 -13,   15,    3
  -2,   33,    1
 -23,   19,    5
  -5,   17,    0
  -1,    9,   -6
 -28,   -4,   35
 -11,   65,   25
  55,   -5,   18
-120,  -14,  -51
 147,  -18,  -33
-118,  -22, -142
 -14,    4,   67
  62,  -73,   26
 -64,  -28,  -20
 108,  -45,   83
  34,   15,   -8
-176,  -97,   21
  23,  -28,   43
 -28,   18,  -27
 -12,  -55,  -59
 176,  -19,  108
-136,    4,   -2
  40,  -41,  -70
   4,   -2,  -10
 163,   43,  -21
 -20,   19,  -59
 157,   25,  129
  73,   22,   26
  72,   31,   31
   4,   57,   61
  -2,  -68,  -14
 108,   86,   20
 -53,   53,   73
  57,   -3,  -11
  81,  -10,   -9
  66,   50,  -14
  22,   23,   31
  92,   63,   61
  73,   56,   47
 -55,   90,   76
  -2,  -47, -106
 -23,   44,   45
 182,  -25,    5
-116,   67,  -28
-155,  -30,  -54
 197,  -90,  -15
 -28,   20,   50
  15,   22,  -21
  34,  -53,   -9
-137, -185,    0
   2,   80,    2
 -76,   68,  -19
-112,  -42,   33
-264,   20,   65
  71, -125,   11
  28,  -44,  -15
-268,  -66,    2
 -70,   81,  -54
 -15,  -87,  -41
 -93,  -41,   29
-138,  -78,  -19
 -24,  -73,  -33
 -35,   19,   23
 -41,  -15,   -9
 -47,  -20,    0
  -7,   -1,    0
  -3,   -4,   -1
  -3,    0,   -1
   0,    0,    0
   5,    2,    0
   4,    1,   -1
   0,    0,    0
  -3,    1,    2
  -3,    0,    1
  -2,    0,    2
  -2,    0,    1
  -1,    1,    2
   0,   -1,    1
   0,    0,    1
  -2,    1,    0
  -2,    0,    1
  -2,    0,    0
  -3,    0,    0
  -3,    0,    1
  -2,    1,    1
  -2,   -1,    1
  -3,    1,    1
  -2,    0,    1
  -2,    0,    0
  -3,    0,   -1
  -3,    1,    2
  -3,    0,    0
  -3,    0,    1
  -2,    0,    2
  -2,    0,    1
  -3,    0,    1
  -2,    0,    2
  -2,   -1,    1
  -2,   -1,    0
  -3,    0,    0
  -3,    0,    1
  -3,    0,    1
  -2,   -1,    0
  -3,   -2,    1
  -2,    0,    0
  -3,   -1,    1
  -2,   -1,    0
  -1,   -1,    0
  -2,    0,    2
  -2,    0,    0
  -3,    0,    0
  -3,    0,    2
  -3,    0,    1
  -2,    0,    0
  -2,    0,    0
  -2,    1,    1
  -1,   -1,    1
  -2,   -2,    0
  -3,   -1,    2
  -2,    1,    2
  -2,   -1,    1
  -2,    0,    1
  -2,    0,    1
   0,   -2,    1
  -1,    0,    1
  -4,   -1,   -1
  -2,    1,    1
  -2,   -2,    1
  -2,   -2,    1
  -2,    0,    1
  -3,    0,    2
  -3,    0,    0
  -3,    0,    1
  -2,   -1,   -1
  -2,   -1,    0
  -3,    0,    1
  -2,    0,    0
  -3,    1,    1
  -2,   -1,    0
  -4,    0,    1
  -2,   -1,    1
  -2,    1,    2
  -2,    0,    1
  -4,    0,    0
  -3,    0,    0
  -2,   -2,    0
  -2,   -1,    3
  -1,    0,    1
  -2,   -1,    1
