ax,ay,az
  38,  -10, -132
 -85,   51,  -14
-186,  -38,  -29
 111,   16,   21
-194, -128,  -79
 126,  -17,  -92
 -69,    2,  153
 -29,  157,  113
 -46,  -50,   40
-139,   -3,   -8
 -14,  -94,  -30
  14, -112,  -19
 -62,  -76,  -52
  14,  -19,   47
  36,  -41,   -3
 -33,  -57,   32
  38,   -8,  -22
-113,  -84,   40
-128, -159,  -80
  44,   11,   37
   4,  -33,  -18
   9,  -39,  -11
  31,  -27,   -8
  30,    3,    1
   6,    4,    2
   1,    7,    3
  -5,    0,   -1
  -8,   -2,    0
  -6,    1,    0
  -3,    2,    1
   1,    2,    0
   0,    0,    1
   0,    1,    0
  -1,    2,    0
  -2,    2,    1
  -2,    2,    1
  -3,    2,    2
  -1,    1,    0
  -2,    1,    1
   0,    2,    1
  -1,    2,    0
  -1,    2,    0
  -4,    2,    1
  -2,    1,    1
  -4,   -1,    0
   2,    1,    3
   1,    0,    0
   0,    1,   -1
   0,   -1,   -1
  -1,    1,    1
  -1,    3,    0
  -1,    1,    0
  -2,    1,    1
  -1,    1,    1
   1,    2,    1
  -2,    1,    0
  -1,    1,    0
  -1,    1,    1
  -2,    2,    1
  -1,    0,    1
   0,    1,    1
  -1,    0,    1
  -1,    1,    1
  -1,    2,    1
  -1,    2,    1
   0,    1,    0
  -2,    1,    0
   0,    1,    1
  -1,    1,    1
  -2,    1,    1
  -1,    2,    1
  -3,    3,    0
  -1,    0,    0
   0,    1,    0
  -1,    1,    1
  -2,    2,    0
  -1,    1,    2
  -1,    2,    2
  -1,    1,    2
  -2,    1,    0
   0,    2,    1
  -1,    1,    0
  -1,    2,    1
  -2,    2,    1
  -2,    2,    0
  -2,    2,    0
  -2,    3,    1
  -2,    2,    0
  -2,    2,    0
  -2,    2,    1
