ax,ay,az
  82,   71,   54
 119,  191,  174
 156,  133,   63
  17,   -8,    6
 -24,    7,    8
 -67,   33,  -30
 345,  -44,  -91
  80,   64,   60
 193,  -47, -119
 431, -196, -176
  78,  -76,  183
-306,  115,  215
 -35,    7,   98
 378,  115,   53
  95,  -42, -140
 -90,  -55,  -45
-105,  -89,   41
 330,    5,   94
  18,  -13,  137
-276,  -12,  -82
 -46,  -51,   69
 -37,  -21,   89
 268,  -58,  118
 206,  -71,   90
 113,  -31,  -58
-194,  -61,  126
 -92, -126,   -1
   5,   47,   -1
  41,  -35,  -29
 110,   24,  179
-290, -120,  -31
  27,   43,  162
 -48,  -99,  -75
-231,   -3,   28
-155,  -37,  -25
  91,   21,  143
-198,  101,   72
   0,   45, -108
 127,    9,    0
  63,  -37,  -60
  61, -123,   29
-257,  -28,  104
-106, -150,   93
 -66, -153,  -29
-232,   12,  -52
 193,   59,  105
 357, -170,  173
-512, -127,   99
-228, -205,   26
-374,   57,   47
 -80,  -74, -148
-255,  132,  -84
-335,   10,  -20
-206,   44,   84
-165,   59,  -34
  33,  -31,  132
-232, -118,  210
-219,   37,    3
-134,  126,   99
 173,   45,   50
 271,  -15,  -12
  12, -105,  148
 206,   40,  -62
-271,    8,  118
-342,  175,  219
 -92,   13,   15
 372,  167,  170
  80,  100,   72
  -3,   44,  160
 -73,  149,  113
  49,   -9,   43
 202,   23,   10
 -81,  157,  -19
  82,   72,  -20
 -36,  113,   55
-176,   -7,   30
 146,    4,  -35
 220,  -39, -161
 184,  -13,  -44
 -57,  166,  175
-181,   36,   35
 132,   29,   14
 -35,  -40,    8
 -43,   42,  -20
 108,  -77, -120
-108,   50,  141
  88,   63, -111
-183,  -39,   75
   2, -137,  -20
 214,  124,  154
 -55,   18,   71
 102,  -46,  -17
  -9,   -6,   55
 -11,  -11,   18
   8,  -41,   -4
   9,    1,    2
 -11,   -4,    1
  -1,    5,    1
 -18,   -9,    8
  -2,   -2,    1
   0,    0,    1
  -1,    0,    0
   1,    0,   -1
   1,    1,    1
   1,    0,    1
   0,    1,    2
  -1,   -1,    1
  -1,    0,    0
   0,    1,    0
  -1,    0,    1
   1,    1,    0
   0,    1,    1
   0,    0,    1
   0,    0,    1
   0,    0,    1
   0,    0,    2
  -2,    1,    2
   1,    0,    1
   0,    0,    0
  -1,    0,    1
   0,    1,    1
   0,    0,    1
   0,    0,    1
   0,    0,    2
   0,    0,    0
  -1,    2,    0
   1,    1,    1
   0,    0,    2
  -1,    0,    1
  -1,    1,    0
   1,    0,    0
   1,    0,    0
   0,    1,    1
   0,    1,    1
  -1,    1,    0
   0,    0,    1
   0,    0,    2
   0,    1,   -1
   0,    1,    1
   0,    0,    1
   1,    0,    0
  -1,    1,    1
   0,    0,    1
   0,    1,    1
   1,    1,    1
  -2,    0,    1
  -1,    0,    1
   0,    1,    1
   0,    0,    0
  -1,    0,    1
   0,    1,    1
   0,    0,   -1
  -1,    0,    0
  -1,    1,    1
   0,    0,    1
  -1,    1,    1
   0,    0,    2
   0,    1,    1
  -1,    1,    0
   0,    0,    1
  -1,    0,    1
   0,    0,    1
   0,    0,    0
   1,    0,    1
   0,    1,    0
   0,    0,    1
   1,    0,    1
   0,    1,    1
   1,    1,    0
   0,   -1,    1
   0,    1,    0
   0,    0,    2
  -1,    0,    1
   0,    0,    0
   1,    1,    0
   0,   -1,    1
   0,    0,    2
  -1,    0,    0
   0,    0,    1
   1,    0,    0
  -1,    1,    0
   0,    0,    1
   0,    0,    1
   0,    1,    1
   1,   -1,    1
   0,    0,    0
  -1,    0,    0
  -1,    1,    1
   0,    1,    0
   0,    0,    1
   0,    0,   -1
   0,    0,    0
   0,    0,    0
   1,    1,    1
   0,   -1,    1
  -1,    1,    0
   0,    1,    1
   0,    1,    0
  -1,    0,    1
  -1,    1,    2
   1,   -1,    1
   1,   -1,   -1
   0,    1,    0
   1,    0,    1
   1,    0,    2
  -1,    0,    1
  -1,    0,    1
   0,    0,    0
  -1,    0,    1
  -1,    1,   -1
  -1,    0,    1
  -1,    0,    1
  -1,    1,    1
  -1,    0,    1
  -1,    0,    1
   2,    0,    1
   1,    0,    0
  -1,    1,    3
   1,    0,    0
   0,   -1,    1
   0,    0,    1
   0,    1,    1
   1,    0,    0
  -1,    2,    2
  -1,    0,    0
   0,    0,    1
   0,    1,    2
  -1,    0,    3
   0,    0,    1
   0,    0,    1
   1,    1,    1
   0,    0,    1
   1,    0,    2
  -1,    2,    1
   0,    2,    0
   0,   -1,    1
   0,   -1,    0
   0,    1,    2
   0,    0,    1
   0,    0,    1
  -1,    1,    1
   0,    0,    2
   0,    0,    0
   0,    1,    2
  -1,    1,    0
   0,    2,    1
   0,    0,    0
   0,    0,    0
   0,    1,    1
  -1,    1,    0
  -1,   -1,    1
   1,    0,    1
  -1,    0,    0
   0,    1,    0
  -1,    0,    0
   0,    0,    1
  -1,    0,    1
   0,    1,    0
  -1,    1,    1
  -1,    1,    1
   0,    0,    0
   0,    1,    1
  -1,    0,    0
   1,    0,    1
   0,    1,    1
  -1,    1,    2
   0,    0,    1
  -1,   -1,    0
   0,    0,    2
   1,    1,    0
   0,    1,    0
