ax,ay,az
 -33,  -57,   32
-136,  -29,    6
  97,   -5,   12
  35,  -15,   38
  25,  -36,   -2
-103,    3,    8
 -30,    8,   -2
 240,   10,   34
  24,   37,  -43
-143,  171,   40
 -30,  -88,   17
 -37,   11,   12
  93,   20,   43
 -45,  -38,   37
  96,  -15,   51
  38,   26,   -3
  20,   71,   18
 296,   86,   -8
  19,   20,   29
  45,    2,    6
  29,   -3,   27
 -65,   22,   99
  32,    0,  -35
  -9,    7,   28
 -14,   -1,   17
  78,    9,   17
  10,  -16,   -9
  44,   12,   -1
  22,    4,    3
  23,   15,   -5
  49,   18,   -9
  60,   45,   11
  -1,    9,  -35
 132,  -23,   52
 115,   64,    8
 -85,   54,  -24
 -60,  -17,  -32
 -68,   27,    4
 200,  -14,   14
  69,   44,  -33
  60,   60,   34
 157,   28,   15
  22,   37,   31
-279,    9,   17
-247,    4,   28
 258,   32,   18
 295,   36,   20
 -31,  -69,   70
-194,   47,   74
-228,    8,  -44
 140,    2,  -76
-117,  -24,   -8
 -14,  -66,   -5
  91,  -40,   36
-211,   45,  -71
 -54, -111,   13
-192,    0,   11
  20,  -41,  -31
 -92,   33,   15
  -2,   -4,   30
 -91,  -34,  -52
 -24,  -21,    2
 -45,  -65,  -37
 -14,   18,   15
 -27,   10,   31
   0,   12,   11
  -5,    1,    4
   2,   -2,   -2
   3,    0,    0
   5,    1,    1
   2,    2,    0
   2,    1,   -1
   1,    1,    1
   0,    0,   -1
   1,    1,    0
   1,    0,    0
   0,    0,    0
  -1,    0,   -1
   1,   -1,    1
   3,    0,    0
   1,   -2,   -2
   5,    3,   -1
   4,    2,    0
   3,   -1,    1
   3,    0,    0
   2,   -1,   -1
   1,    2,    0
   2,    0,   -1
   1,    1,    0
   1,   -1,    0
   1,   -1,    0
   1,    1,   -1
   1,    1,    0
   2,   -1,    0
   1,    0,    1
   1,    0,    0
   2,    0,   -1
   3,    1,    0
   2,   -1,    0
   1,    1,    0
   1,   -1,    0
   1,   -1,   -1
   2,    0,   -1
   0,    1,    0
   1,    0,   -1
   2,   -1,   -1
   3,    0,    0
   3,    0,    0
   1,    0,    1
   0,    0,    0
   1,   -1,    0
   2,   -1,   -1
   2,    0,    0
   2,    0,    0
   1,   -1,    0
   2,   -1,   -1
   2,    0,    0
   1,    0,   -1
   0,    0,    1
   2,    1,    0
   0,    1,   -1
   1,   -1,    0
   1,   -1,    0
   1,    1,   -1
   2,    1,    0
   2,    0,    0
   1,   -1,    0
   1,    0,    0
   1,    1,    0
   1,    1,   -1
   2,    0,   -1
   2,   -1,   -1
   2,    1,    0
   1,    1,    0
   1,    0,    1
   1,   -1,    0
   2,    0,   -1
   2,   -1,    0
   2,    0,   -1
   3,    0,    1
   1,    1,    0
   2,    0,   -1
   1,    0,    0
   2,   -1,    0
   1,    0,    0
   2,    0,   -2
   2,    0,   -1
   2,    0,    0
   1,    0,   -1
   1,    1,    1
   2,    0,    0
   0,   -1,    0
   1,   -1,    0
   2,   -1,   -1
   2,   -1,   -1
   2,    0,    1
   1,    0,    0
   3,   -1,    0
   2,   -1,    0
   1,    1,   -1
   0,    1,   -1
   1,    0,    0
   2,   -1,   -1
   2,   -1,   -1
   1,    0,    0
   1,   -2,   -2
   1,    1,    0
   1,    0,    0
   1,   -1,   -1
   1,    1,   -1
   1,    1,    1
   2,    2,    0
   1,    0,   -1
   2,   -1,   -1
   0,    0,    0
   1,    0,    0
   1,    0,    0
   2,    1,    0
   2,    0,    0
   2,    0,   -1
   2,    0,    0
   2,    1,    0
   2,    2,   -1
   2,    0,    0
   1,    0,   -1
   2,    0,    0
   1,    0,    0
   1,    2,    0
   1,    0,   -1
   2,    0,    0
   2,    0,   -1
   1,    0,    0
   2,    1,   -1
   1,    0,   -1
   1,    1,    0
   1,    0,    1
   2,    0,    0
   2,   -1,    1
   0,    0,    1
   0,    2,    0
   0,    1,   -1
   1,    1,    1
   2,    1,   -1
   2,   -1,    0
   2,    0,   -1
   1,    1,   -1
   1,    0,   -2
   1,    0,   -1
   1,    1,   -1
   1,    1,    0
   3,    1,    1
   2,    0,    1
   1,    0,   -1
   1,    0,   -1
   1,    0,   -2
   0,    0,    0
   2,    1,    0
   2,    0,   -2
   2,    0,   -1
   2,    0,    1
   2,    2,    1
   1,   -1,   -1
   0,    1,    1
   1,    1,    0
   3,    0,   -1
   3,    0,    1
   2,    0,   -1
