ax,ay,az
 -82,  -38,   84
 -20,  -30,   -7
  68,  -97,  -11
   5,   14,   65
 163,  -42,  -20
 -13,    2,   46
  -5,  -35,   26
  34,  -70,  111
 163,   47,   51
-147,  -79,  101
  42,   10,  -59
-256,   73,  -20
  30,  136,   -2
 384, -203,  137
-158,   26,   -1
 -22,  -66,  -70
  84,   32,   28
 245,  -78,   -3
  38,   13,   47
 -34,  -94,  -47
-142,    0,   82
 -14,  -59,   25
 -90,  -90,   24
  49,  -43,  -37
  37,  -51,   33
-158,  -37,  -30
  12,   -1,  -31
  21,  -96,  -65
 -48, -105,  -48
   0,  -46,   13
 -95,    0,   51
 -13,  -14,  -12
 -77,    0,  -42
 -23,  -91,  -39
  28,   21,  -78
 101,  112,   32
-269,  -45,  107
 -21,   63,   66
  -5,  -93,    6
  -9,  -25,   26
-144,   12,   67
-139,  -34,   19
 -80,   54,  -58
 -96,   43,   67
  63,    1,   -1
 -12, -145,    7
-117,   -2,  -54
  42,  -62,   40
 -60,   12,  -90
 194,   10,  -49
  25,    8,   70
-113,  -18,   43
  77,  -22,   34
   1,   48,   42
-198,  -63,  -55
-234,   36,  -81
  50,   45,  -28
 -32,   68,  -47
  27,   70,  -55
  20,   83,   67
  18,    2,   42
 161,  105,   55
  22,    3,   18
 -24,   54,   31
-108,   44,   59
 -18,   88,   80
  -8,   27,   41
 -25,   86,   -3
 -94,   80,  108
  33,   44,  -20
  60,   70,  -10
 154,   60,   77
 364,  -36,  -21
 -96,   66,   19
  56,  -87,  -12
  20,   57,   71
  75,   46,   59
  60,  -21,  -58
 134,   -7,  -27
  25,   58,   42
  51,  -34,   46
   8,   52,   25
 -11,  -78,   23
  53,  -84,  -59
 -87,  -20,   53
 -26,  -99,  -56
  10,  -13,   70
 -18,  -22,    8
  -3,  -11,   -5
 -14,   -8,    1
 -11,    3,    7
  -2,    1,   -1
   1,   -1,   -1
   5,   -2,    0
   1,    0,   -1
   0,    0,    1
  -1,    0,    1
   0,   -1,    0
  -2,    0,    2
  -2,    1,    0
   0,    0,    1
  -1,   -1,    0
  -2,    1,    2
  -2,    1,    1
  -1,    1,    0
  -1,    0,    0
  -1,    0,    1
  -2,    0,    1
   0,    1,    0
  -2,    0,    0
   0,    1,    1
   0,    0,    1
  -1,   -1,   -1
  -2,   -1,    1
   0,    0,    1
   0,   -1,    1
  -1,    1,    1
  -2,    1,    1
  -1,    0,    1
  -2,    1,    1
  -2,    1,    1
  -1,    0,    1
  -1,    0,    1
   0,    0,    2
   0,    1,    1
  -1,    1,    2
  -1,    2,    1
  -1,   -1,    1
  -2,    1,    1
  -1,    0,    1
  -1,    1,    2
   0,    0,    1
  -2,    2,    1
   0,   -1,    1
   3,    5,    5
  -1,    0,    0
   0,    1,    1
  -2,    0,    1
  -1,    0,    1
  -1,    0,    2
  -1,    1,    0
  -1,    0,    0
  -1,    0,    1
  -1,    0,    2
  -2,    0,    1
   0,    0,    1
  -1,   -1,    0
  -2,    0,    1
  -2,    1,    1
  -1,    0,   -1
  -1,    0,    2
  -1,    1,    1
  -1,   -1,    1
  -1,    0,    1
  -1,    0,    1
  -1,    0,    0
  -1,    0,    0
  -1,   -1,    1
   0,    0,    0
   0,    1,    1
  -1,    0,    1
  -2,    0,   -1
  -2,   -1,    0
  -1,    0,    1
  -1,    0,    1
  -1,    1,    1
  -2,    0,    1
  -1,   -1,    1
   0,   -1,    0
  -2,    1,    1
  -1,    1,    0
   0,   -1,    0
  -1,    1,    0
  -1,    1,    1
  -1,    1,    2
  -1,    0,    0
  -1,    0,    0
  -1,    0,    1
  -2,    1,    0
  -2,    0,    1
  -1,    1,    1
  -1,   -1,    0
  -1,    1,    1
   1,    0,    0
  -1,    0,    2
  -1,    0,    1
   0,    0,    2
  -2,    1,    1
  -1,   -1,    1
  -1,   -1,    1
  -1,    0,    0
   0,    1,   -1
  -1,    0,   -1
  -1,    1,    0
  -2,    1,    2
  -1,    0,    1
  -1,    0,    1
   0,    0,    2
  -2,    1,    1
  -1,   -1,    0
  -1,    0,    0
  -2,    0,    0
  -1,    0,    2
   0,   -1,    0
  -2,    0,   -1
  -2,    1,    1
  -1,    1,    1
   0,   -1,    1
   0,    0,    0
  -1,    0,    1
  -1,    0,    2
  -1,    0,    0
