ax,ay,az
  35,   16,  -37
  57,   61,   11
  96,   68,  -31
-122,   68,  -24
   8,  190,   35
 326,   52,  -28
-181,  123,   -2
 -84,   50,  -41
 -62,   16,   81
 221,  -49,  -23
  63,   -8,   14
  83,   14,   34
  89,  -41,   26
  22,    6,  -24
 -95,  -54,   -2
  23,  -41,    7
  23,  -14,   -5
   8,  -23,    0
   7,    1,    0
   7,    4,   -1
   4,   -1,    3
   7,   -6,   -6
  21,    2,    6
  22,   -5,   -1
  37,   28,   16
 -81,  -23,  -52
  50,   -3,  -31
 134,  -43,   33
-202,  -50,  -27
  71,   11,   11
 215,   61,    6
 389,   56,   62
 -23,   84,   -8
 124,   14,   50
 158,   88,   15
  89,  124,   28
-132,  -56,   -8
  60,    3,  -71
  21,   69,   -5
 -52,  -52,  -60
 -65,  -86,  -16
 -34,   24,  -11
  31,  -16,   -1
  81,   14,  -16
-163,  -71,   45
 -83,  -43,   18
 -58,  -22,   38
 -63,    9,   -3
 -43,  -39,   33
  11,  -55,  -20
  91,    4,  -41
 -28,  -34,   24
  30,    5,  -16
  95,  -42,   31
  35,  -29,  -18
-117,   54,    1
 -99,  -97,   20
 -55,  -58,   35
 165,   47,    8
 172,  -70,  -26
 209,  -88,  -12
 -23,  -87,   11
 210, -111,   21
 182,  -34,  -15
 176,   37,  -40
 110,   66,   28
-233,   65,  -26
  98,  -78,   69
 150,   70,  -40
  24,  103,  -29
 -11,  -12,   -3
  48,   91,   20
 -65,   15,  -14
 191,   40,   14
 139,   48,   -4
-156,   17,  -10
 -48,    6,   -4
  70,   16,   -4
 -59,   47,  -14
 -90,   76,   14
 135,   43,  -17
 132,   88,   72
 -65,   38,   -9
 -69,    3,  -18
  48,  -35,   53
 178,   65,  -55
  62,  -66,    3
-172,   31,   39
 -13,  -25,   16
-114,   30,    0
-119,   -1,   16
-129,   33,   -9
-253,  -38,   40
 113,  -66,  -32
 189,    5,   -2
  -5,   34,   50
  12,  -53,   -7
 180,   15,   70
 136, -113,  -18
  56,  -57,  -16
 212, -133,   31
   2,  -67,  -31
 -32,  -84,   11
  23,   -6,   20
   9,  -59,   -3
  47,  -12,    0
  11,  -13,    2
  26,    5,   -4
  12,    0,    8
   8,    9,   -1
   1,    1,    1
  -4,    0,    0
  -4,   -2,    0
  -2,   -3,   -3
  -1,   -2,    0
  -2,    0,   -1
   1,   -1,    1
   0,   -1,    0
  -1,   -1,   -1
  -1,   -2,   -1
  -2,   -1,   -2
  -3,   -1,    0
  -4,   -1,    0
  -2,   -1,    0
  -2,   -1,    0
  -1,   -1,   -1
  -1,   -2,    0
  -2,    1,    0
  -2,    0,   -1
  -2,   -1,   -1
  -2,   -1,    0
  -1,   -1,    0
   0,   -1,    1
  -1,   -1,    0
  -1,   -1,    0
  -2,    0,   -1
  -2,    0,    0
  -2,   -1,    1
  -2,    0,    1
  -2,   -1,    0
   0,   -1,    0
  -1,   -1,    0
  -2,   -1,    1
  -1,    0,   -1
  -1,   -2,    0
  -2,   -1,    1
  -1,   -2,    0
  -2,   -1,    1
  -2,   -1,    0
  -2,   -2,   -1
  -3,   -1,    0
  -1,   -1,    0
  -2,   -1,    0
  -2,   -2,    0
  -2,   -1,   -1
  -1,   -1,    0
  -2,   -1,    0
  -2,   -2,    0
  -3,   -1,   -2
  -1,   -2,   -1
  -2,    0,   -1
  -2,   -2,   -1
  -2,    0,   -1
  -3,   -1,   -1
  -1,   -2,   -1
  -2,   -1,   -1
  -2,    0,    1
  -2,   -1,   -2
  -2,   -1,   -1
  -1,   -1,    1
  -2,   -1,   -1
  -2,   -1,    0
  -2,   -1,    0
  -2,   -1,    0
  -1,   -1,    0
  -2,   -1,   -1
  -2,   -1,    0
  -2,   -1,    0
  -3,   -1,    0
  -1,    0,    1
   0,    0,    0
  -1,   -1,    0
  -2,   -2,   -1
  -2,   -2,    0
  -2,   -3,    0
  -2,   -1,    0
  -3,    0,    0
  -1,   -1,    0
  -2,   -1,    0
  -2,   -3,    0
  -2,   -1,   -1
  -3,   -1,    0
  -3,    0,   -1
  -3,    0,    0
  -2,   -1,    0
  -2,    0,    1
  -1,   -1,    0
   0,   -2,    0
  -3,    0,   -1
  -2,   -1,   -2
  -2,   -1,    0
  -2,   -2,    1
  -2,   -2,   -1
  -2,   -2,   -1
  -4,   -3,    0
  -3,   -1,    0
  -2,   -1,    0
  -2,    0,    0
  -1,   -1,    0
  -3,   -1,    0
  -2,   -2,    1
  -1,   -1,    1
  -3,   -1,    0
  -3,    0,    0
  -2,   -1,    0
  -2,   -1,    0
  -1,    0,   -1
  -2,   -2,   -1
  -2,   -1,   -1
  -3,    0,   -1
  -3,   -1,    0
  -2,    0,    0
  -1,    0,   -1
  -1,   -1,    0
  -3,   -1,    0
  -1,   -2,    0
  -1,   -1,    0
  -1,    0,    1
  -1,   -2,   -1
  -2,   -2,    0
  -2,   -1,   -1
